,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Amy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chronicles from the Land of the Happiest People on Earth,"Soyinka, Wole",0593320166,9780593320167,0593320166,444        pp,3.16,906,"Dec 01, 2020","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 24, 2021",,Hardcover,view,/book/show/56552948-chronicles-from-the-land-of-the-happiest-people-on-earth
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Final Girl Support Group,"Hendrix, Grady*",059320123X,9780593201237,059320123X,352        pp,3.52,"135,306","Jul 13, 2021","Jul 13, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Summer 2021 pandemic resurgence/Delta variant read. Despite not being a horror fan, or familiar with slasher movies, I liked this book.",Notes are private!,0,1,1,not set,"Aug 23, 2021","Aug 23, 2021",,Hardcover,view (with text),/book/show/55829194-the-final-girl-support-group
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hour of the Witch,"Bohjalian, Chris*",0385542437,9780385542432,0385542437,406        pp,3.85,"43,867","May 04, 2021","May 04, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Summer 2021 pandemic resurgance read.,Notes are private!,0,0,1,not set,"Aug 06, 2021","Aug 23, 2021",,Hardcover,view (with text),/book/show/54063343-hour-of-the-witch
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"While Justice Sleeps        (Avery Keene, #1)","Abrams, Stacey",0385546572,9780385546577,0385546572,367        pp,3.96,"40,580","May 11, 2021","May 11, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Summer 2021 read. The writing wasn't as good as I hoped. Maybe I'll try one of her romances.Summer 2021 read. The writing wasn't as good as I hoped. Maybe I'll try one of her romances....more,Notes are private!,0,0,1,not set,"Aug 07, 2021","Aug 23, 2021",,Hardcover,view (with text),/book/show/55671327-while-justice-sleeps
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Four Winds,"Hannah, Kristin*",,,,464        pp,4.30,"669,612","Feb 02, 2021","Feb 02, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Summer 2021 pandemic resurgence read. I'm not a huge Kristin Hannah fan, but I like what I learn about an era or area from her books. I liked her authSummer 2021 pandemic resurgence read. I'm not a huge Kristin Hannah fan, but I like what I learn about an era or area from her books. I liked her author's note, too, and that this book was written during another national (world) crisis (the COVUD 19 pandemic) and featured a climate crisis, much of which was brought about by man. Also, the song ""Four Strong Winds"" is stuck in my head. rounded up....more",Notes are private!,0,0,1,not set,"Aug 12, 2021","Aug 23, 2021",,Hardcover,view (with text),/book/show/53138081-the-four-winds
348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Find Love in a Bookshop,"Henry, Veronica*",0735223505,9780735223509,0735223505,340        pp,3.87,"25,533","May 19, 2016","Jul 10, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Pandemic resurgance/Delta strain read.,Notes are private!,0,0,1,not set,"Jul 23, 2021","Aug 23, 2021",,Paperback,view (with text),/book/show/38821046-how-to-find-love-in-a-bookshop
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gods of Jade and Shadow,"Moreno-Garcia, Silvia*",,,,338        pp,3.90,"65,613","Jul 23, 2019","Jul 23, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Picked up because I read another book by this author and wanted to see how she handled fairy tales based in South American folklore. (Hint: she handlePicked up because I read another book by this author and wanted to see how she handled fairy tales based in South American folklore. (Hint: she handled them pretty well.)...more,Notes are private!,0,0,1,not set,"Jul 23, 2021","Aug 23, 2021",,Hardcover,view (with text),/book/show/36510722-gods-of-jade-and-shadow
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Pair of Silk Stockings and Other Stories,"Chopin, Kate",0486292649,9780486292649,0486292649,107        pp,3.89,928,unknown,"Sep 24, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An interesting book to read, and that first story, oh wow. I first read Kate Chopin in the early 70’s when I was struggling to understand all the issuAn interesting book to read, and that first story, oh wow. I first read Kate Chopin in the early 70’s when I was struggling to understand all the issues with women’s rights and equality. Now, in the light of my struggles to understand issues of racism, especially trying to find a way forward from racialized trauma, and breaking out of white safety to understand what impacts my black sisters and brothers, and extend an honest, understanding, and helpful hand forward, I find this narrative of a previous slice of life extremely timely....more",Notes are private!,0,1,1,not set,"Aug 22, 2021","Aug 22, 2021",,Paperback,view (with text),/book/show/636429.A_Pair_of_Silk_Stockings_and_Other_Stories
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Quiet Girl,"Kosa, S.F.",1728215560,9781728215563,1728215560,350        pp,3.83,"12,549","Aug 11, 2020","Aug 11, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Pandemic read. Twisty turn and well done.,Notes are private!,0,1,1,not set,"Jul 16, 2021","Jul 16, 2021",,Paperback,view (with text),/book/show/53074294-the-quiet-girl
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lessons From Lucy: The Simple Joys of an Old, Happy Dog","Barry, Dave*",1501161172,9781501161179,,240        pp,4.09,"6,087","Apr 02, 2019","Apr 02, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Pandemic read. Lovely book. We listened to this on a road trip to our new home in Philadelphia.,Notes are private!,0,1,1,not set,"Jul 15, 2021","Jul 16, 2021",,ebook,view (with text),/book/show/38942647-lessons-from-lucy
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Talk Bookish to Me,"Bromley, Kate*",1525806432,9781525806438,1525806432,376        pp,3.60,"21,482","May 25, 2021","May 25, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Pandemic summer read,Notes are private!,0,1,1,not set,"Jul 05, 2021","Jul 16, 2021",,Paperback,view (with text),/book/show/55004513-talk-bookish-to-me
354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Guncle        (The Guncle, #1)","Rowley, Steven*",0525542280,9780525542285,0525542280,326        pp,4.14,"135,271","May 25, 2021","May 25, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Pandemic read. A thoughtful approach, with a deft hand, and light humor, to several difficult subjects. Guncle= gay uncle. (My kids had a Gruncle, whiPandemic read. A thoughtful approach, with a deft hand, and light humor, to several difficult subjects. Guncle= gay uncle. (My kids had a Gruncle, which took for great uncle, so I had to do a mind reset.) second book I’ve read this summer which features Palm Springs in the summertime....more",Notes are private!,0,0,1,not set,"Jul 07, 2021","Jul 08, 2021",,Hardcover,view (with text),/book/show/54508798-the-guncle
355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Forest of Vanishing Stars,"Harmel, Kristin*",198215893X,9781982158934,198215893X,376        pp,4.26,"70,639","Jul 06, 2021","Jul 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 03, 2021",,Hardcover,view,/book/show/55711683-the-forest-of-vanishing-stars
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Any Way the Wind Blows        (Simon Snow, #3)","Rowell, Rainbow*",1250254337,9781250254337,1250254337,579        pp,4.12,"53,792","Jul 06, 2021","Jul 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 03, 2021",,Hardcover,view,/book/show/52190991-any-way-the-wind-blows
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,People We Meet on Vacation,"Henry, Emily*",1984806750,9781984806758,1984806750,364        pp,3.88,"1,131,598","May 11, 2021","May 11, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Pandemic read. It's the books we read and the people we meet that help shape us. (Pandemic read. First book I've seen in ages that mentions latex allePandemic read. It's the books we read and the people we meet that help shape us. (Pandemic read. First book I've seen in ages that mentions latex allergy.)...more,Notes are private!,0,2,1,not set,"Jul 03, 2021","Jul 03, 2021",,Paperback,view (with text),/book/show/54985743-people-we-meet-on-vacation
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Broken,"Lawson, Jenny*",1250077036,9781250077035,1250077036,285        pp,4.03,"41,843","Apr 06, 2021","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Pandemic read,Notes are private!,0,1,1,not set,"Jun 28, 2021","Jul 03, 2021",,Hardcover,view (with text),/book/show/54305363-broken
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Cruelest Month        (Chief Inspector Armand Gamache, #3)","Penny, Louise*",0755328949,9780755328949,0755328949,310        pp,4.16,"102,614",2007,"Mar 01, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Louise Penny weaves magic again, in the town of 3 Pines. (I'm gonna smack Peter if he doesn't grow up.)Louise Penny weaves magic again, in the town of 3 Pines. (I'm gonna smack Peter if he doesn't grow up.)...more",Notes are private!,0,1,1,not set,"Jun 29, 2021","Jul 03, 2021",,Hardcover,view (with text),/book/show/2277378.The_Cruelest_Month
360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Queenie,"Carty-Williams, Candice*",,,,330        pp,3.86,"142,188","Mar 19, 2019","Mar 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Pandemic read. This book is eye-opening. I almost didn't read it because of the Bridget Jones comparison, but that only holds true if Bridget Jones haPandemic read. This book is eye-opening. I almost didn't read it because of the Bridget Jones comparison, but that only holds true if Bridget Jones has issues based in racism, cultural identity, family problems, and a really wounded soul. But yeah, otherwise, she's a single woman dealing with single woman issues....more",Notes are private!,0,2,1,not set,"Jun 20, 2021","Jul 03, 2021",,Hardcover,view (with text),/book/show/36586697-queenie
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Second First Impressions,"Thorne, Sally*",0063007134,9780063007130,0063007134,343        pp,3.54,"77,386","Apr 13, 2021","Apr 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Pandemic read,Notes are private!,0,0,1,not set,"Jun 12, 2021","Jun 19, 2021",,Hardcover,view (with text),/book/show/45553600-second-first-impressions
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Think I Love You,"Pearson, Allison",0701176970,9780701176976,0701176970,357        pp,3.12,"3,829","Jan 01, 2010",2010,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Pandemic read. I just found out Alison Pearson wrote a followup book after I Don't Know How She Does It (a book I read and loved) and while looking foPandemic read. I just found out Alison Pearson wrote a followup book after I Don't Know How She Does It (a book I read and loved) and while looking for that (which was not available for me at the time) stumbled on this. I am older than the David Cassidy craze, but remember it, and as such, this was remarkably interesting to read, especially the interview between AP and Cassidy at the end. I never knew what happened to him as an adult, whittled me down an interesting internet search to find out. ...more",Notes are private!,0,0,1,not set,"Jun 08, 2021","Jun 19, 2021",,Hardcover,view (with text),/book/show/1793459.I_Think_I_Love_You
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Startup Wife,"Anam, Tahmima*",198215618X,9781982156183,198215618X,304        pp,3.57,"8,502","Jun 03, 2021","Jul 13, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have begun to avoid books that have The (Someone's) Wife/Daughter in the title, but was intrigued by the buzz I've heard on this one and thus I was I have begun to avoid books that have The (Someone's) Wife/Daughter in the title, but was intrigued by the buzz I've heard on this one and thus I was quite delighted when I received an ARC from LibraryThing and the Publisher. Thank you so much.Though not of the tech world, I have family and friends that flitter through it in varying capacities, and have learned that ""There's an app for that"" is one of modern day life's Golden Rules. In this case, there are several apps, though the main focus is WAI (pronounced way) which is ""A social network for the meaningfully curious"". The Starter Wife chronicles WAI, from its beginning as an idea in the head of its creator, Asha Ray. It also chronicles Asha's relationship with her high school crush when they meet again years later, their whirlwind romance, marriage, and the formation of the team working with them to spearhead WAI. The times are quirky, fluid, and evolving; the characters in the story are too, as they work to build an app that hinges on the rituals of faith without delving into religion. They succeed, and WAI skyrockets into and beyond the popularity of all the current big dogs on the internet. And that's just the beginning.I marvel that Tahmima Anam was able weave so many critical issues of today into the fabric of The Starter Wife, with such a deft hand. She doesn't just issue/name drop; her attention is sincere, and uses a critical eye. Let me also mention some of the build that went into the advertising of TSW. It in itself is a work of art. There's a landing page for both the US and UK editions that links to Facebook (of which I no longer have an account, so was unable to explore further). Also, there's https://www.utopiacollective.ai/colle..., a page set up as if it is the incubator which Asha, Cyrus et al ended up in as they worked to breathe life into WAI and beyond. Take a look at some of the other startups incubating there. This is part of the cast of characters interacting (though my favorite secondaries do not show up on that list, Asha's family. They are spectacular.)I'm not going to try and summarize the novel. Suffice it to say it occupied my mind quite thoroughly while reading it, and still does. I'm in the process of clearing my bookshelves, but this one stays for a bit.One final note: I've lived through far too many disasters (world, national, and personal). When catastrophes, or other life events I've experienced start appearing in books, it can be a little uncomfortable. I was a little worried when I saw the timeline moving toward the COVID-19 pandemic. I shouldn't have been. Like the writing and the sensitivity of the rest of the book, Tahmima Anam handled it with skill and a keen awareness of the times....more",Notes are private!,0,1,1,not set,"Jun 10, 2021","Jun 19, 2021",,Hardcover,view (with text),/book/show/55711675-the-startup-wife
