,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,"Debbie ""DJ""'s rating",my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dear Ijeawele, or A Feminist Manifesto in Fifteen Suggestions","Adichie, Chimamanda Ngozi",,,,63        pp,4.51,"82,004","Mar 07, 2017","Mar 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Feb 26, 2018",,Hardcover,view,/book/show/33585392-dear-ijeawele-or-a-feminist-manifesto-in-fifteen-suggestions
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Midnight Salvage,"Rich, Adrienne",0393319849,9780393319842,0393319849,86        pp,3.85,416,"Jan 15, 1999","Sep 17, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2018",,Paperback,view,/book/show/394842.Midnight_Salvage
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Braving the Wilderness: The Quest for True Belonging and the Courage to Stand Alone,"Brown, Brené*",0812995848,9780812995848,0812995848,197        pp,4.13,"108,965","Sep 12, 2017","Sep 12, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Feb 28, 2018","Mar 24, 2018","Feb 26, 2018",,Hardcover,view,/book/show/34565022-braving-the-wilderness
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An American Marriage,"Jones, Tayari*",1616201347,9781616201340,1616201347,308        pp,3.94,"358,655","Jan 29, 2018","Feb 06, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,10,1,"Feb 28, 2018","Mar 25, 2018","Feb 24, 2018",,Hardcover,view,/book/show/33590210-an-american-marriage
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Human Acts,Han Kang,1101906723,9781101906729,1101906723,218        pp,4.22,"32,054","May 19, 2014","Jan 17, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Feb 23, 2018",,Hardcover,view,/book/show/30091914-human-acts
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Two Boys Kissing,"Levithan, David*",0307931900,9780307931900,0307931900,200        pp,4.08,"47,186","Aug 27, 2013","Aug 27, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"HOLY MOLY! This made my all time favorites list!I never would have thought with a title of “Two Boys Kissing,” and a not so great cover, I would have HOLY MOLY! This made my all time favorites list!I never would have thought with a title of “Two Boys Kissing,” and a not so great cover, I would have loved this book so much. Also, I get a little perturbed when it’s always boys and not girls. But, this this is so universal it didn’t matter.Levithan centers his novel around a true event, two boys kissing to break a world record. But, my oh my, the narrators are the previous generation of gay men, looking down with support, understanding, and even resentment.I loved this early quote...“We were once the ones living and then we were the ones dying. We sewed outfits, a thread’s width into your history. We were once like you, only our world wasn’t like yours. You have no idea how close to death you came. A generation or two earlier, you might be here with us. We resent you. You astonish us.”And, just OMG with the characters. Two boys meet at a gay prom (not in my day!) Two others are trying to negotiate a relationship, another has been assaulted, and one appears damaged beyond repair by his parents lack of acceptance. While this may be a YA book, the writing was phenomenal!Personally I could relate to so many of the characters struggles as many of my own were painful. So yes, this book made me cry, but also filled me with hope. While this is about the gay experience, it also reminded me about the struggles of immigrants, Native Americans, African Americans, etc. That’s why I found this book to be so universal. It was also a great reminder of the price paid by countless others who came before to ease the way. Yup, can’t recommend enough!...more",Notes are private!,0,43,1,"Feb 18, 2018","Feb 21, 2018","Feb 16, 2018",,Hardcover,view (with text),/book/show/17237214-two-boys-kissing
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Midnight at the Bright Ideas Bookstore,"Sullivan, Matthew J.*",1501116843,9781501116841,1501116843,328        pp,3.80,"36,642","Jun 13, 2017","Jun 13, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 12, 2018",,Hardcover,view,/book/show/32620349-midnight-at-the-bright-ideas-bookstore
396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Only Child,"Navin, Rhiannon*",1524733350,9781524733353,1524733350,304        pp,4.22,"14,728","Feb 06, 2018","Feb 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2018",,Hardcover,view,/book/show/35356378-only-child
397,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grist Mill Road,"Yates, Christopher J.*",1250150280,9781250150288,1250150280,352        pp,3.40,"8,969","Jan 09, 2018","Jan 09, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2018",,Hardcover,view,/book/show/33898903-grist-mill-road
398,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sometimes I Lie,"Feeney, Alice*",1250144841,9781250144843,1250144841,262        pp,3.78,"222,344","Mar 23, 2017","Mar 13, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,10,1,"Mar 21, 2018","Apr 27, 2018","Feb 10, 2018",,Hardcover,view,/book/show/34275231-sometimes-i-lie
399,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Educated,"Westover, Tara*",,,,336        pp,4.47,"1,525,435","Feb 20, 2018","Feb 20, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,10,1,"Mar 18, 2018","Apr 14, 2018","Feb 09, 2018",,Kindle Edition,view,/book/show/36247169-educated
400,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hit So Hard: A Memoir,"Schemel, Patty",0306825074,9780306825071,0306825074,272        pp,4.19,"1,315","Oct 31, 2017","Oct 31, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Feb 08, 2018","Mar 21, 2018","Feb 06, 2018",,Hardcover,view,/book/show/34219755-hit-so-hard
401,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brass,"Aliu, Xhenet*",0399590242,9780399590245,0399590242,304        pp,3.66,"2,279","Jan 23, 2018","Jan 23, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 03, 2018",,Hardcover,view,/book/show/34837009-brass
402,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Tree Grows in Brooklyn,"Smith, Betty",0061120073,9780061120077,0061120073,496        pp,4.29,"465,590","Aug 18, 1943","May 30, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 03, 2018","Feb 22, 2018","Feb 03, 2018",,Paperback,view,/book/show/14891.A_Tree_Grows_in_Brooklyn
403,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything Here Is Beautiful,"Lee, Mira T.*",0735221960,9780735221963,0735221960,360        pp,3.93,"19,035","Jan 16, 2018","Jan 16, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Mar 24, 2018","Apr 14, 2018","Jan 30, 2018",,Hardcover,view,/book/show/34262106-everything-here-is-beautiful
404,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anatomy of a Scandal,"Vaughan, Sarah*",1501172166,9781501172168,1501172166,392        pp,3.68,"40,965","Jan 11, 2018","Jan 23, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2018",,Hardcover,view,/book/show/34466492-anatomy-of-a-scandal
405,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wife,"Burke, Alafair*",,,B072NY8QFP,357        pp,3.86,"42,261","Jan 23, 2018","Jan 23, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,13,1,"Feb 03, 2018","Feb 08, 2018","Jan 30, 2018",,Kindle Edition,view,/book/show/34971475-the-wife
406,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Name Is Memory,"Brashares, Ann",1594487588,9781594487583,1594487588,324        pp,3.72,"33,314","Jun 01, 2010","Jun 01, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jan 28, 2018",,Hardcover,view,/book/show/7135858-my-name-is-memory
407,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The War I Finally Won        (The War That Saved My Life, #2)","Bradley, Kimberly Brubaker*",0525429204,9780525429203,0525429204,387        pp,4.49,"39,897","Oct 03, 2017","Oct 03, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,0,not set,not set,"Jan 14, 2018",,Hardcover,view,/book/show/33865643-the-war-i-finally-won
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The War That Saved My Life        (The War That Saved My Life, #1)","Bradley, Kimberly Brubaker*",0803740816,9780803740815,0803740816,316        pp,4.50,"99,810","Jan 08, 2015","Jan 08, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2018",,Hardcover,view,/book/show/20912424-the-war-that-saved-my-life
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman in the Window,"Finn, A.J.",0062678418,9780062678416,0062678418,429        pp,3.95,"779,616","Jan 02, 2018","Jan 02, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Jan 15, 2018","Jan 28, 2018","Jan 06, 2018",,Hardcover,view,/book/show/34848682-the-woman-in-the-window
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fire and Fury: Inside the Trump White House,"Wolff, Michael",1250158060,9781250158062,1250158060,322        pp,3.44,"75,635","Jan 05, 2018","Jan 05, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I wasn’t going to do it, but got sucked in by the hype. I’m finding it difficult to stay informed and also keep my sanity! With this read I’m not sureI wasn’t going to do it, but got sucked in by the hype. I’m finding it difficult to stay informed and also keep my sanity! With this read I’m not sure which direction it took me. There was a lot of the Bannon/ Kushner wars I was unaware of, but the rest felt like another day in the life, almost like this is already outdated! So many people and so much corruption, when will it end. This is a good read, but could really use some editing....more",Notes are private!,0,36,1,"Jan 09, 2018","Feb 22, 2018","Jan 06, 2018",,Hardcover,view (with text),/book/show/36595101-fire-and-fury
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best of Us,"Maynard, Joyce*",1635570344,9781635570342,1635570344,448        pp,4.16,"2,584","Sep 05, 2017","Sep 05, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2018",,Hardcover,view,/book/show/33036180-the-best-of-us
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Never Let You Go,"Stevens, Chevy*",1250034566,9781250034564,1250034566,406        pp,3.98,"33,417","Mar 14, 2017","Mar 14, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,not set,not set,"Dec 31, 2017",,Hardcover,view,/book/show/29939148-never-let-you-go
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Every Note Played,"Genova, Lisa*",147671780X,9781476717807,147671780X,307        pp,4.11,"43,898","Mar 20, 2018","Mar 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Dec 31, 2017",,Hardcover,view,/book/show/36082326-every-note-played
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Power,"Alderman, Naomi*",0670919985,9780670919987,0670919985,341        pp,3.76,"230,106","Oct 27, 2016","Oct 27, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Dec 31, 2017",,Hardcover,view,/book/show/29751398-the-power
415,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Her Every Fear,"Swanson, Peter*",,,,355        pp,3.76,"33,000","Jan 10, 2017","Jan 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Dec 30, 2017",,Kindle Edition,view,/book/show/30241572-her-every-fear
416,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Women & Power: A Manifesto,"Beard, Mary",1788160606,9781788160605,1788160606,116        pp,4.03,"34,484","Nov 02, 2017","Nov 02, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"And here I thought I’d read pretty much everything on feminism...NOT! Beard took me back to Greek and Roman mythology. How the silencing of women in tAnd here I thought I’d read pretty much everything on feminism...NOT! Beard took me back to Greek and Roman mythology. How the silencing of women in these myths translate to the present. She uses examples of modern day women such as Hillary Clinton, and Elizabeth Warren to really drive home her point. I was amazed at just how relevant these early myths are. What a fascinating and short read!...more",Notes are private!,0,22,1,"Feb 16, 2018","Mar 21, 2018","Dec 16, 2017",,Hardcover,view (with text),/book/show/36313514-women-power
417,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gay Life & Culture: A World History,"Aldrich, Robert",0789315114,9780789315113,0789315114,384        pp,3.97,179,"Jan 01, 2006","Oct 31, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2017",,Hardcover,view,/book/show/103548.Gay_Life_Culture
418,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ghostwriter,"Torre, A.R.*",,,,321        pp,4.22,"35,639","Oct 02, 2017","Oct 02, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"HOLY MOLY! I’ve been reading a few “heavier”books, and needed a little break. Never did it think this one would suck me in right from the start and beHOLY MOLY! I’ve been reading a few “heavier”books, and needed a little break. Never did it think this one would suck me in right from the start and become such a heart pounding read! ...more",Notes are private!,0,40,1,"Dec 25, 2017","Dec 26, 2017","Dec 10, 2017",,Paperback,view (with text),/book/show/30962267-the-ghostwriter
419,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,"Grann, David*",0385534256,9780385534253,,359        pp,4.15,"339,986","Apr 18, 2017","Apr 18, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Dec 18, 2017","Mar 21, 2020","Dec 10, 2017",,ebook,view,/book/show/29496076-killers-of-the-flower-moon
