,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Lynsi's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Broke Millennial: Stop Scraping By and Get Your Financial Life Together,"Lowry, Erin*",0143130404,9780143130406,0143130404,288        pp,3.89,"5,516","May 02, 2017","May 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2020",,Paperback,view,/book/show/32335700-broke-millennial
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Your Money or Your Life,"Dominguez, Joe",0140286780,9780140286786,0140286780,400        pp,4.00,"27,195","Sep 01, 1992","Sep 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2020",,Paperback,view,/book/show/78428.Your_Money_or_Your_Life
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,"Stanley, Thomas J.",0671015206,9780671015206,0671015206,258        pp,4.06,"113,723","Oct 28, 1995","Oct 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2020",,Paperback,view,/book/show/998.The_Millionaire_Next_Door
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,"Bach, David",0767923820,9780767923828,0767923820,272        pp,3.94,"19,124","Dec 12, 2003","Dec 27, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2020",,Paperback,view,/book/show/621.The_Automatic_Millionaire
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why Didn't They Teach Me This in School?,"Siegel, Cary",1481027565,9781481027564,1481027565,188        pp,3.82,"2,109","Mar 06, 2013","Mar 06, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2020",,Paperback,view,/book/show/17590703-why-didn-t-they-teach-me-this-in-school
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Practicing the Power of Now: Essential Teachings, Meditations, and Exercises From The Power of Now","Tolle, Eckhart",,,1577311957,142        pp,4.25,"47,256",unknown,"Sep 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2020",,Hardcover,view,/book/show/6709.Practicing_the_Power_of_Now
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Number: What Do You Need for the Rest of Your Life and What Will It Cost?,"Eisenberg, Lee*",0743270320,9780743270328,0743270320,288        pp,3.15,563,2006,"Dec 26, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2020",,Paperback,view,/book/show/110884.The_Number
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,It,"King, Stephen*",1501141236,,B018ER7K5I,"1,174        pp",4.24,"1,110,758","Sep 15, 1986",Jul 2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2020",,Kindle Edition,view,/book/show/53026643-it
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Line Becomes a River: Dispatches from the Border,"Cantú, Francisco",,,,250        pp,3.97,"14,381","Feb 06, 2018","Feb 06, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 17, 2020","Oct 25, 2020","Oct 17, 2020",,Hardcover,view,/book/show/34818440-the-line-becomes-a-river
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eleanor Oliphant Is Completely Fine,"Honeyman, Gail",0735220689,9780735220683,0735220689,336        pp,4.24,"1,227,127","May 09, 2017","May 09, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 17, 2020","Oct 17, 2020","Oct 17, 2020",,Hardcover,view,/book/show/31434883-eleanor-oliphant-is-completely-fine
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hidden Life of Trees: What They Feel, How They Communicate: Discoveries from a Secret World","Wohlleben, Peter",1771642483,9781771642484,1771642483,272        pp,4.07,"74,404","May 25, 2015","Sep 13, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 11, 2020",,Hardcover,view,/book/show/28256439-the-hidden-life-of-trees
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stargirl        (Stargirl, #1)","Spinelli, Jerry",0439488400,9780439488402,0439488400,186        pp,3.77,"326,558","Jun 30, 2000",Sep 2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 20, 2020",,Paperback,view,/book/show/22232.Stargirl
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Giver of Stars,"Moyes, Jojo*",0399562486,9780399562488,0399562486,390        pp,4.29,"422,902","Oct 03, 2019","Oct 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 19, 2020",,Hardcover,view,/book/show/43925876-the-giver-of-stars
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,City of Girls,"Gilbert, Elizabeth*",1594634742,9781594634741,1594634742,470        pp,4.04,"289,177","Jun 04, 2019","Apr 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 19, 2020",,Paperback,view,/book/show/51918871-city-of-girls
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daisy Jones & The Six,"Reid, Taylor Jenkins*",1524798622,9781524798628,1524798622,355        pp,4.21,"1,487,020","Mar 05, 2019","Mar 05, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 13, 2023","Oct 14, 2023","Sep 19, 2020",,Hardcover,view,/book/show/40597810-daisy-jones-the-six
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Things We Cannot Say,"Rimmer, Kelly*",1525831518,9781525831515,1525831518,448        pp,4.53,"165,837","Feb 26, 2019","Oct 17, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 18, 2020","Oct 11, 2020","Sep 18, 2020",,Hardcover,view,/book/show/40899464-the-things-we-cannot-say
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Designing Your Life: Build a Life that Works for You,"Burnett, Bill",1784740241,9781784740245,1784740241,240        pp,3.91,"20,253","May 05, 2016","Jan 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2020",,Paperback,view,/book/show/26046333-designing-your-life
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Emperor of All Maladies: A Biography of Cancer,"Mukherjee, Siddhartha",,,,571        pp,4.33,"102,532","Nov 16, 2010","Nov 16, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 08, 2020",,Hardcover,view,/book/show/7170627-the-emperor-of-all-maladies
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Molecule of More: How a Single Chemical in Your Brain Drives Love, Sex, and Creativity—and Will Determine the Fate of the Human Race","Lieberman, Daniel Z.*",1946885118,9781946885111,1946885118,240        pp,4.15,"12,631",2018,"Aug 14, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 08, 2020",,Hardcover,view,/book/show/38728977-the-molecule-of-more
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Endure: Mind, Body, and the Curiously Elastic Limits of Human Performance","Hutchinson, Alex*",,,B0716GZX33,333        pp,4.14,"14,917","Feb 06, 2018","Feb 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 05, 2020",,Kindle Edition,view,/book/show/41014339-endure
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Talking to Strangers: What We Should Know About the People We Don’t Know,"Gladwell, Malcolm",0316478520,9780316478526,0316478520,388        pp,4.01,"294,272","Sep 10, 2019","Sep 10, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 05, 2020","Sep 05, 2020","Sep 05, 2020",,Hardcover,view,/book/show/43848929-talking-to-strangers
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gene: An Intimate History,"Mukherjee, Siddhartha",,,,592        pp,4.36,"49,230","Jun 02, 2016","May 17, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 15, 2020","Sep 02, 2020","Aug 15, 2020",,Hardcover,view,/book/show/27276428-the-gene
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,"Strayed, Cheryl*",,,,354        pp,4.17,"123,201","Jul 10, 2012","Jul 10, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 10, 2020",,ebook,view,/book/show/13152194-tiny-beautiful-things
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Unexpected,"Mooney, Dan*",1787198847,9781787198845,B075M6NT5Z,288        pp,4.12,"1,984","Aug 15, 2018","Aug 15, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 09, 2020","Aug 13, 2020","Aug 09, 2020",,Kindle Edition,view,/book/show/40948634-the-great-unexpected
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On the Road,"Kerouac, Jack",0140042598,9780140042597,0140042598,307        pp,3.61,"411,221","Sep 05, 1957","Jan 01, 1976",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 01, 2020",,Paperback,view,/book/show/70401.On_the_Road
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Callings: The Purpose and Passion of Work,"Isay, Dave",1594205183,9781594205187,1594205183,266        pp,3.93,"1,485","Apr 19, 2016","Apr 19, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 28, 2020","Aug 31, 2020","Jul 28, 2020",,Hardcover,view,/book/show/25982866-callings
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Guardians,"Grisham, John*",0385544189,9780385544184,0385544189,370        pp,4.14,"105,407","Oct 15, 2019","Oct 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 23, 2020",,Hardcover,view,/book/show/43701061-the-guardians
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Selling Women Short: Gender and Money on Wall Street,"Roth, Louise Marie*",0691126437,9780691126432,0691126437,272        pp,3.62,21,"Sep 13, 2006","Oct 03, 2006",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 11, 2020","Nov 12, 2020","Jul 11, 2020",,Hardcover,view,/book/show/385061.Selling_Women_Short
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be an Antiracist,"Kendi, Ibram X.*",0525509283,9780525509288,0525509283,305        pp,4.38,"114,462","Aug 13, 2019","Aug 13, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 18, 2020","Jul 21, 2020","Jul 09, 2020",,Hardcover,view,/book/show/40265832-how-to-be-an-antiracist
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Perks of Being a Wallflower,"Chbosky, Stephen",,,,213        pp,4.23,"1,793,603","Feb 01, 1999",Feb 1999,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 05, 2020","Jul 06, 2020","Jul 05, 2020",,Paperback,view,/book/show/22628.The_Perks_of_Being_a_Wallflower
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl with the Louding Voice,"Daré, Abi",1524746029,9781524746025,1524746029,371        pp,4.44,"149,232","Feb 04, 2020","Feb 04, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 05, 2020","Jul 05, 2020","Jul 03, 2020",,Hardcover,view,/book/show/50214741-the-girl-with-the-louding-voice
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Picture of Dorian Gray and Other Writings,"Wilde, Oscar",0553212540,9780553212549,0553212540,487        pp,4.17,"7,536",1898,Oct 1982,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 16, 2020",,Mass Market Paperback,view,/book/show/390353.The_Picture_of_Dorian_Gray_and_Other_Writings
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crime and Punishment,"Dostoevsky, Fyodor",,,,671        pp,4.27,"903,910",1866,"Dec 31, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 16, 2020",,Paperback,view,/book/show/7144.Crime_and_Punishment
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Light We Cannot See,"Doerr, Anthony*",1476746583,9781476746586,1476746583,531        pp,4.32,"1,661,515","May 06, 2014","Jan 01, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 15, 2020","Jul 25, 2020","Jun 07, 2020",,Hardcover,view,/book/show/18143977-all-the-light-we-cannot-see
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Walk in the Woods: Rediscovering America on the Appalachian Trail,"Bryson, Bill",0307279464,9780307279460,0307279464,397        pp,4.06,"409,782","May 05, 1998","Dec 26, 2006",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 28, 2020","Jun 02, 2020","May 28, 2020",,Mass Market Paperback,view,/book/show/9791.A_Walk_in_the_Woods
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ask Again, Yes","Keane, Mary Beth*",1982106980,9781982106980,1982106980,388        pp,3.94,"192,364","May 28, 2019","May 28, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 10, 2020","Jul 11, 2020","May 28, 2020",,Hardcover,view,/book/show/42201996-ask-again-yes
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Forest Meets the Stars,"Vanderah, Glendy",154204006X,9781542040068,154204006X,332        pp,4.14,"191,847","Mar 01, 2019","Mar 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2020",,Hardcover,view,/book/show/40545956-where-the-forest-meets-the-stars
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Normal People,"Rooney, Sally*",1984822179,9781984822178,1984822179,273        pp,3.81,"1,385,658","Aug 28, 2018","Apr 16, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 23, 2021","Mar 27, 2021","May 28, 2020",,Hardcover,view,/book/show/41057294-normal-people
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wheels of Life: A User's Guide to the Chakra System,"Judith, Anodea*",,,,528        pp,4.21,"5,508","Jan 01, 1987","Jul 08, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 27, 2020",,Paperback,view,/book/show/907668.Wheels_of_Life
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Women,"Alcott, Louisa May",,,0451529308,449        pp,4.15,"2,233,560",1868,"Apr 06, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2020",,Paperback,view,/book/show/1934.Little_Women
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Sister’s Keeper,"Picoult, Jodi*",0743454537,9780743454537,0743454537,423        pp,4.10,"1,218,217","Apr 06, 2004","Feb 01, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 26, 2020",,Paperback,view,/book/show/10917.My_Sister_s_Keeper
