,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Esil's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1737,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Watching You,"Jewell, Lisa*",1501190075,9781501190070,1501190075,320        pp,3.90,"170,547","Jul 12, 2018","Dec 26, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 starsThis was good, but definitely not my favourite book by Lisa Jewell. I find that Jewell's novels are often a cut above many other psychologica3.5 starsThis was good, but definitely not my favourite book by Lisa Jewell. I find that Jewell's novels are often a cut above many other psychological thrillers. She writes well and her characters are well developed. Watching You is definitely well written and tense, but I figured out what was happening quite early on and I'm not sure the denouement worked as well for me as in some of Jewell's other books. The story focuses on a group of characters in a small town in England. Joey - aka Josephine - and her new husband are living with Joey's brother and his wife. Joey - and every other woman and teenage girl its seems - is attracted to her neighbour, Tom. Tom, his wife and son have recently moved to the community, where Tom is the new head of the local school. There's a suggestion that of something sinister about Tom. But is there? My favourite characters were Tom's son and another teenage neighbour. Jewell is always strong in her depiction of children and teenagers. I didn't love the adults or ending. But my 3.5 star rating reflects that it was still worth reading. And I'm looking forward to Jewell's next book.Thanks to Netgalley and the publisher for an opportunity to read an advance copy....more",Notes are private!,0,30,1,"Nov 17, 2018","Nov 24, 2018","Nov 25, 2018",,Hardcover,view (with text),/book/show/38355282-watching-you
1738,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Spy,"Wilkinson, Lauren*",0812998952,9780812998955,0812998952,292        pp,3.50,"28,988","Feb 12, 2019","Feb 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,Hardcover,view,/book/show/40274582-american-spy
1739,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girls at 17 Swann Street,"Zgheib, Yara",1250202442,9781250202444,1250202442,373        pp,3.97,"10,930","Feb 05, 2019","Feb 05, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Girls at 17 Swann Street is a novel about anorexia. I would never in a million years have chosen to read a novel about anorexia if I hadn’t read sThe Girls at 17 Swann Street is a novel about anorexia. I would never in a million years have chosen to read a novel about anorexia if I hadn’t read so many positive s. My initial thoughts are that it’s sure to be sad, depressing and somewhat predictable. But somehow Zgeihb’s novel defied my expectations. This quick novel is told from Anna’s perspective. Anna is 26 years old, married and has just been admitted to a facility for women with eating disorders. The story is told entirely from Anna’s point of view, providing some background to what let her yo 17 Swann Street and some insight into its other inhabitants. What makes this novel work is the writing — and in particular the immediacy of Anna’s narrative. There’s a beauty and a sadness to Anna’s unrelenting inner voice — the tug of war between Anna who knows what she needs to do to become healthy and Anna who is being consumed by her anorexia. This is not a story told with melodrama or false hope. It feels very real. Which makes sense given that it’s based on the author’s own experience. Well worth reading. Thanks to Netgalley and the publisher for an opportunity to read an advance copy....more",Notes are private!,0,33,1,"Feb 12, 2019","Feb 18, 2019","Nov 25, 2018",,Hardcover,view (with text),/book/show/39324901-the-girls-at-17-swann-street
1740,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Spirit of Science Fiction: A Novel,"Bolaño, Roberto",0735233535,9780735233539,0735233535,208        pp,3.46,"2,692","Nov 03, 2016","Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,Hardcover,view,/book/show/40819220-the-spirit-of-science-fiction
1741,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Winter Sister,"Collins, Megan*",1982100141,9781982100148,1982100141,326        pp,3.67,"15,149","Feb 05, 2019","Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Nov 25, 2018",,Hardcover,view,/book/show/40381942-the-winter-sister
1742,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where Reasons End,"Li, Yiyun",198481737X,9781984817372,198481737X,170        pp,3.75,"5,056","Feb 05, 2019","Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,Hardcover,view,/book/show/40147915-where-reasons-end
1743,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What We Did,"Kent, Christobel",0751568783,9780751568783,0751568783,400        pp,3.39,792,"May 17, 2018","May 17, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,Hardcover,view,/book/show/36592536-what-we-did
1744,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Owe You One,"Kinsella, Sophie*",,,,448        pp,3.53,"74,248","Feb 05, 2019","Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,Hardcover,view,/book/show/40702156-i-owe-you-one
1745,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hiding Place,"Tudor, C.J.*",,,,288        pp,3.61,"33,858","Feb 21, 2019","Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Nov 25, 2018",,Kindle Edition,view,/book/show/40084370-the-hiding-place
1746,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Don't Let Me Down: A Memoir,"Hosier, Erin*",1451644973,9781451644975,,336        pp,3.38,170,unknown,"Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,ebook,view,/book/show/40556915-don-t-let-me-down
1747,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Such Good Work,"Lichtman, Johannes*",1501195646,9781501195648,1501195646,304        pp,3.62,495,"Feb 05, 2019","Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,Hardcover,view,/book/show/40539166-such-good-work
1748,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Golden Child,"Adam, Claire*",0525572996,9780525572992,0525572996,281        pp,3.45,"8,219","Jan 15, 2019","Jan 29, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It’s hard to write about Golden Child without giving too much away. I thought it was a superb little book, but, boy, does it dredge up a lot of strongIt’s hard to write about Golden Child without giving too much away. I thought it was a superb little book, but, boy, does it dredge up a lot of strong emotions. Set in Trinidad, the story focuses on Clyde and Joy, and their twin sons Peter and Paul. Peter is exceptionally academically talented. Paul was born with his umbilical cord around his neck which leads his family to refer to him as ""retarded"". The ensuing family dynamics and unfolding events are heartbreaking and not for the feint of heart or for those who like tidy moral endings. But I was very impressed with how Adam tells this story. She brought me right into the characters' heads and into their world on the island of Trinidad. This is a book with a strong sense of character and place, that left me with strong emotions. This was also a great book to read as a buddy read with Diane and Angela. Thank you to the publisher and Netgalley for an opportunity to read an advance copy....more",Notes are private!,0,99,1,"Jan 19, 2019","Jan 20, 2019","Nov 25, 2018",,Hardcover,view (with text),/book/show/40127349-golden-child
1749,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Cast a Shadow,"Ruffin, Maurice Carlos*",0525509062,9780525509066,0525509062,336        pp,3.62,"4,888","Jan 29, 2019","Jan 29, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3+ starsWe Cast a Shadow is a dystopian satire — if there is such a genre. Intellectually, I thought it was brilliant. But I must admit that I didn’t 3+ starsWe Cast a Shadow is a dystopian satire — if there is such a genre. Intellectually, I thought it was brilliant. But I must admit that I didn’t love reading it. It was a question of genre and style rather than content. Set at some point in the future in the US, life for African Americans has become an exaggeration of what it is today. Levels of surveillance and incarceration are very high. There are fenced ghettos. Etc... The narrator identifies himself as one of the 10% lucky enough to avoid the fate of most African American men. He is lawyer in a large firm. But he is obsessed with the precariousness of his situation and especially with his 13 year old son’s vulnerability. As far as he’s concerned, the solution is a “treatment” increasing in popularity that will make his son white. The idea underlying this novel is clever, the topic is timely and there are many inspired details. But I’m not a great fit for the genre. While I appreciate what Ruffin has achieved, I felt a bit under-engaged as I read this one. Thanks to Netgalley and the publisher for an opportunity to read an advance copy....more",Notes are private!,0,60,1,"Jan 06, 2019","Jan 25, 2019","Nov 25, 2018",,Hardcover,view (with text),/book/show/40163362-we-cast-a-shadow
1750,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nowhere Child,"White, Christian",1925584526,9781925584523,1925584526,374        pp,3.99,"30,409","Jun 26, 2018","Jun 26, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.75The Nowhere Child is a very clever psychological thriller. Kim is in her late 20s and lives in Australia. One day, a man shows up and tells her he3.75The Nowhere Child is a very clever psychological thriller. Kim is in her late 20s and lives in Australia. One day, a man shows up and tells her he thinks she went missing as a child in Kentucky, USA, in 1990. The story unfolds in two plot lines -- one focusing on Kim as an adult trying to figure out whether this is true and what happened and the other going back to the early 1990s at the time of the abduction. It's a dark story with quite a few interesting twists and turns. Some of the characters and their interactions were especially strong. While also takes on some real contemporary issues -- that I won't mention for fear of giving away some spoilers. The only reason it wasn't quite a 4 star read for me was that there were a few too many sharp turns at the end that left me shaking my head. But, still, it kept me reading and I will definitely look for White's next book. One warning is warranted: you may want to stay away from this one if you're squeamish about snakes...Thanks to Netgalley and the publisher for an opportunity to read an advance copy....more",Notes are private!,0,40,1,"Dec 29, 2018","Dec 31, 2018","Nov 25, 2018",,Paperback,view (with text),/book/show/38594019-the-nowhere-child
1751,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Help Me!: One Woman’s Quest to Find Out if Self-Help Really Can Change Her Life,"Power, Marianne",,,,352        pp,3.89,"6,011","Sep 06, 2018","Jan 29, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.75 starsIn an odd way, this memoir reminded me of a Sophie Kinsella novel — in a good way. Marianne Power recounts her year of living according to a3.75 starsIn an odd way, this memoir reminded me of a Sophie Kinsella novel — in a good way. Marianne Power recounts her year of living according to a different self help book each month. Each book contains a different set of instructions: do one thing that scares you every day, get a handle on your debts and finances, say f*ck it and do what feels good, find your personal angel, seek out rejection from one person each day, etc... The concept seems designed for a lot of humour. But it turns out to be a bit more complicated than a lighthearted poke at self help books. Which gets me back to the Kinsella style heroine. Power approaches her task with humour, but also with a fair bit of sincerity. I laughed but was left with some food for thought. Do self help books make people too self-centered? Is there any way in which advice books can be helpful? It depends on the book and the person is the pretty obvious answer. But Power’s sincerity and self-deprecating humour made it worth the ride. Thanks to Netgalley and the publisher for an opportunity to read an advance copy....more",Notes are private!,0,61,1,"Dec 22, 2018","Dec 25, 2018","Nov 25, 2018",,ebook,view (with text),/book/show/38136826-help-me
