,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sarah's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
717,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bone Clocks,"Mitchell, David",1400065674,9781400065677,1400065674,624        pp,3.84,"95,736","Sep 02, 2014","Sep 02, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I've seen a lot of structural comparisons to Cloud Atlas, but I don't see the similarity. This is more like the interconnected stories of Olive KitterI've seen a lot of structural comparisons to Cloud Atlas, but I don't see the similarity. This is more like the interconnected stories of Olive Kitteridge or the Carpet Makers or A Visit From the Goon Squad (the Goon Squad and Bone Clocks are similar markers of mortality as well). Time marches forward. Holly Sykes, our narrator in the first section, makes small appearances in the other sections, and when we return to her head at the end it is a reward. In between are sections that work to greater or lesser degree. Two have absolutely unlikeable narrators but compelling prose. The weakest (and arguably most unnecessary) was the one that followed a self-centered author through the twilight of his career; it seemed designed for overclever meta-commentary more than plot advancement. The section I had the most trouble getting into was actually the climactic fifth, but by the time the sixth ended I was weeping. Mitchell is a writer who engages my head but sneakily grabs my heart when I'm not paying attention. ...more",Notes are private!,0,6,1,"Dec 30, 2014","Jan 12, 2015","Dec 30, 2014",,Hardcover,view (with text),/book/show/20819685-the-bone-clocks
718,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Generic: The Unbranding of Modern Medicine,"Greene, Jeremy A.",1421414937,9781421414935,1421414937,376        pp,3.71,59,"Nov 01, 2014","Jan 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 29, 2014",,Hardcover,view,/book/show/20974461-generic
719,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret History of Wonder Woman,"Lepore, Jill",0385354045,9780385354042,0385354045,410        pp,3.73,"16,282","Oct 28, 2014","Oct 28, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I had to skim the second half to return this to the library today. That means I got most of the pre-history but little of the actual comic. There are I had to skim the second half to return this to the library today. That means I got most of the pre-history but little of the actual comic. There are holds on the book so I'm being good and returning it. What I read was interesting, but mostly stuff I'd already heard about, except the connection with Sanger. ...more",Notes are private!,0,2,1,"Dec 29, 2014","Jan 05, 2015","Dec 29, 2014",,Hardcover,view (with text),/book/show/21855259-the-secret-history-of-wonder-woman
720,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Astro City, Vol. 4: The Tarnished Angel","Busiek, Kurt",156389663X,9781563896637,156389663X,224        pp,4.27,"2,642","May 01, 2000","May 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really liked the extended stay in this particular head. Astro City at its best. The Alex Ross cover for this collection is probably my favorite in tI really liked the extended stay in this particular head. Astro City at its best. The Alex Ross cover for this collection is probably my favorite in the series, and I love the sketchbook at the end where we see how Ross uses posed friends with exaggerated light sources to get the gorgeous lighting effects in his covers....more",Notes are private!,0,2,1,not set,"Dec 27, 2014","Dec 27, 2014",,Paperback,view (with text),/book/show/72114.Astro_City_Vol_4
721,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ancillary Mercy        (Imperial Radch, #3)","Leckie, Ann*",0356502422,9780356502427,0356502422,330        pp,4.21,"44,234","Oct 06, 2015","Oct 06, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The first book was brilliant, the second a delightful change of pace. How many authors have the confidence to tell a story in a sequel that diverges sThe first book was brilliant, the second a delightful change of pace. How many authors have the confidence to tell a story in a sequel that diverges so drastically from its predecessor? I loved the first, loved the second for being its own thing. And this third book? Not only do the translator and Sphene provide unexpected and excellent comic relief, but it weaves the events of the first and second books into a completely satisfying conclusion. ...more",Notes are private!,0,21,1,"Oct 22, 2015","Oct 22, 2015","Dec 26, 2014",,Paperback,view (with text),/book/show/23533039-ancillary-mercy
722,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wolf in White Van,"Darnielle, John*",0374292086,9780374292089,0374292086,211        pp,3.72,"24,677","Sep 16, 2014","Sep 16, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved the idea of the game. Darnielle's prose was strong, as expected. The character was interesting. So why am I ambivalent about this novel? I gueI loved the idea of the game. Darnielle's prose was strong, as expected. The character was interesting. So why am I ambivalent about this novel? I guess it suffered in part for my having read it after David Mitchell's powerful The Bone Clocks. And while the non-linear structure was well managed, it defeated itself. By the climax of the book, I already knew everything I had wanted to know. All the tension of the early chapters had long since dissolved. I would have liked a little more about the game and Lance and Carrie as well.Oh, points for the SF references within the book. I liked having a lit-fic protagonist whose cultural touchstones were F &SF and OMNI and Conan. ...more",Notes are private!,0,1,1,not set,"Jan 14, 2015","Dec 18, 2014",,Hardcover,view (with text),/book/show/20575425-wolf-in-white-van
723,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Darkling Sea,"Cambias, James L.*",0765336278,9780765336279,0765336278,352        pp,3.75,"2,559","Jan 28, 2014","Jan 28, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The first line of this book deserves to go in the Hall of Fame of great first lines. The whole first chapter served as an amazing hook. The dialogue aThe first line of this book deserves to go in the Hall of Fame of great first lines. The whole first chapter served as an amazing hook. The dialogue and human interactions didn't always ring true to me, but Cambias has created two truly alien species, and I enjoyed watching their interactions with each other and with humans. Some great ruminations on first contact and second contact. ...more",Notes are private!,0,2,1,"Dec 15, 2014","Dec 19, 2014","Dec 15, 2014",,Hardcover,view (with text),/book/show/17934480-a-darkling-sea
724,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Radiance,"Valente, Catherynne M.*",0765335298,9780765335296,0765335298,432        pp,3.73,"5,158","Oct 20, 2015","Oct 20, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Things I loved about Radiance:1. Valente's prose is always gorgeous. The descriptions of places and creatures and foods are vivid and sumptuous. 2. I Things I loved about Radiance:1. Valente's prose is always gorgeous. The descriptions of places and creatures and foods are vivid and sumptuous. 2. I love stories told through artifacts (in this case, film footage, interviews, scripts and script revisions). 3. The whole concept. Every single bit of the fact that she unstitched the last century and a half - all of time and space, really - and replaced it with a science fiction of the fantastic, with space travel and colonies and unknowable creatures: fish that are not fish and horses that are not horses.If the plot never quite fired for me, if I had trouble keeping track of some of the characters, if I fell in love with the language and the ideas but not the story built on that frame, I'm okay with that in this case....more",Notes are private!,0,6,1,Nov 2015,Jan 2016,"Dec 12, 2014",,Hardcover,view (with text),/book/show/18490533-radiance
725,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Unlocked: An Oral History of Haden's Syndrome        (Lock In, #0.5)","Scalzi, John*",1466871792,9781466871793,1466871792,63        pp,3.96,"9,173","May 07, 2014","May 07, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 28, 2014",,Unknown Binding,view,/book/show/21805681-unlocked
726,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Elysium,"Brissett, Jennifer Marie*",1619760533,9781619760530,1619760533,199        pp,3.47,"1,282","Nov 30, 2014","Dec 01, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a weird and ambitious novel that pulls the ground out from under the reader every two pages. The prose is lovely and the structure gives room This is a weird and ambitious novel that pulls the ground out from under the reader every two pages. The prose is lovely and the structure gives room for more SFnal ideas in one book than many novelists get to put forth in their whole career. The characters are reinvented over and over again, always in orbit with each other, as the larger story gradually unfolds. There were one or two characterizations that put me off (view spoiler)[example: there's one iteration in which Hector and Adrian are in an institution and Adrian makes Hector very happy by calling Hector Helen, which Hector says is her true self -- but then the choice to refer to Hector as 'he' through that section is authorial, not narrative. Adrian/Adrienne and Antoine/Antoinette are allowed to be what they are in any given moment (even when they have moments of confusion), but Hector/Helen is misgendered in a way that bothers me, given the nature of the text  (hide spoiler)]but kudos to the author for the strength of her vision, and to Aqueduct Press for publishing it.Edited to add: The author wrote this very spoilerific blog post in response to the thing that bothered me in the spoiler, which suggests that others also had the same question. She says if we interpreted it the way I did then we probably missed the point of the whole book. But it nags at me. I mean, sure, she knows what she intended. But it still doesn't ring true in that moment to me. http://www.jennbrissett.com/journal/i......more",Notes are private!,0,15,1,not set,"Jan 20, 2015","Nov 28, 2014",,Paperback,view (with text),/book/show/23374690-elysium
727,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Station Eleven,"Mandel, Emily St. John*",,,,354        pp,4.07,"517,974","Aug 26, 2014","Sep 09, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I remember finishing The Road and weeping at my desk. For months I couldn't shake the feeling that I had somehow corrupted myself with that vision of I remember finishing The Road and weeping at my desk. For months I couldn't shake the feeling that I had somehow corrupted myself with that vision of the future. Kunstler's World Made By Hand helped somewhat, offering me an alternative vision where people banded together to survive. I'd read other apocalypses before and I've read others since, but it is not one of my favorite sub genres. I'd so much rather read brighter pasts and presents and futures.I can't say this book doesn't instill that same panic at the tenuous nature of our society, but like the Kunstler novel, it has a more favorable view of humanity. The people who survive in this book write plays and poetry, and perform Shakespeare. They live by a creed lifted from Star Trek Voyager, that ""Survival is Insufficient."" And that somehow lifts my heart, makes this world the author has imagined infinitely more palatable, makes me willing to lose hours of writing to linger with these characters in their post-plague world. I sat down to read one chapter several hours ago, and literally didn't move until I'd finished the book.I admired it on a craft level as well. I loved the threading of the different characters, the movement through time, the luminous prose. ...more",Notes are private!,0,34,1,"Dec 12, 2014","Dec 13, 2014","Nov 25, 2014",,Kindle Edition,view (with text),/book/show/21792828-station-eleven
728,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Goblin Emperor        (The Goblin Emperor, #1)","Addison, Katherine*",076532699X,9780765326997,076532699X,446        pp,4.07,"46,205","Apr 01, 2014","Apr 01, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I put this down twice in the first chapter, put off by the thees and thous. Only the fact that so many of my friends had recommended it so highly keptI put this down twice in the first chapter, put off by the thees and thous. Only the fact that so many of my friends had recommended it so highly kept me reading, and I'm glad I trust them so much. I'm easily put off by grimdark and the sort of grandiose heroism that I (perhaps unfairly) expect to encounter when I open a book of high fantasy. This was in fact a lovely character study, and a deeper meditation on stagnation of power. Maia, the eponymous Goblin Emperor, is a good character to hang a book on: enough of an outsider to explain the world to readers, but savvy and thoughtful enough to survive in the role that is thrust upon him. He reminds me a little of Nicola Griffith's Hild in the ways he learns to use his power, though he doesn't have her prodigious acumen. I'll admit the sheer number of characters overwhelmed me sometimes, but that got a little better once I found the glossary and list of characters at the back. I realized I could stop stressing over it and most scenes could be repopulated by context; behind the names, the characters were drawn so distinctly that there was no doubt who was talking. I'd also like to give the author a few points for using ears to denote emotion. I've often wished people could be as expressive with their body language as horses. Points also for writing a world this complex but being content to leave it as a standalone novel. Thoroughly enjoyable. ...more",Notes are private!,0,9,1,"Dec 05, 2014","Dec 10, 2014","Nov 21, 2014",,Hardcover,view (with text),/book/show/17910048-the-goblin-emperor
