,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Marcy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Almond Tree,"Corasanti, Michelle Cohen*",1859643299,9781859643297,1859643299,348        pp,4.15,"6,899","Jan 12, 2012","Sep 30, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I am proud to have worked with Michelle as her editor on The Almond Tree. I am not surprised by the enormous success her novel has received since publI am proud to have worked with Michelle as her editor on The Almond Tree. I am not surprised by the enormous success her novel has received since publication last fall. My blurb:“Prepare yourself: The Almond Tree may very well move you to tears. Michelle Corasanti’s profound and finely crafted debut novel tells the story of one man, Ichmad Hamid, from his humble beginnings as a scared and helpless child in an occupied village through to his inspirational rise to power and influence. This intimate tale of love and loss and awareness shines a greater understanding of the personal toll of the ongoing Israeli–Palestinian conflict.”...more",Notes are private!,0,4,1,not set,not set,"Jan 11, 2013",,Paperback,view (with text),/book/show/14929224-the-almond-tree
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Have Always Lived in the Castle,"Jackson, Shirley",0143039970,9780143039976,0143039970,160        pp,3.94,"227,044","Sep 21, 1962","Oct 31, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved this book. I benefited from not reading even the back cover, knowing nothing about it. I had never read anything by Shirley Jackson before excI loved this book. I benefited from not reading even the back cover, knowing nothing about it. I had never read anything by Shirley Jackson before except for her famous short story The Lottery. We Have Always Lived In This Castle kept on taking me by surprise. The plotting, amazing, the writing, the veneer of sadness. The monstrosity of cousin Charles. I am deeply in love with Merricat. Thinking about her also makes me sigh. I finished the book last night, and this morning, when I took Nina to kindergarden, her teacher showed me the cardboard castle they are making. ...more",Notes are private!,0,9,1,"Jan 11, 2013","Feb 04, 2013","Jan 11, 2013",,Paperback,view (with text),/book/show/89724.We_Have_Always_Lived_in_the_Castle
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Free World,"Bezmozgis, David*",0374281408,9780374281403,0374281408,368        pp,3.38,"1,759",2011,"Mar 29, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2012",,Hardcover,view,/book/show/8801805-the-free-world
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lola, California","Meidav, Edie*",0374109265,9780374109264,0374109265,448        pp,3.26,117,"Jun 21, 2011","Jul 05, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2012",,Hardcover,view,/book/show/9704481-lola-california
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gone Girl,"Flynn, Gillian*",,,0297859382,399        pp,4.13,"3,091,017","Dec 06, 2012","May 24, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 17, 2012",,Hardcover,view,/book/show/8442457-gone-girl
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Swimming Home,"Levy, Deborah",1908276029,9781908276025,1908276029,165        pp,3.41,"13,966","Oct 06, 2011","Oct 06, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2012",,Paperback,view,/book/show/11700333-swimming-home
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let the Great World Spin,"McCann, Colum*",1400063736,9781400063734,1400063736,351        pp,3.95,"104,953","Jun 16, 2009","Jun 23, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was blown away by the first section: the story of Corrigan, his childhood in Ireland, going to the Bronx, the prostitutes who used his bathroom, allI was blown away by the first section: the story of Corrigan, his childhood in Ireland, going to the Bronx, the prostitutes who used his bathroom, all observed by his older brother. Beautiful Jazzlyn in her bathing suit. The rest of the book was pretty wonderful too. Colum McCann worked me pretty hard with so many points of view, but the book ended in a gorgeous circle of story telling. ...more",Notes are private!,0,6,1,"Dec 15, 2012","Dec 24, 2012","Dec 15, 2012",,Hardcover,view (with text),/book/show/5941033-let-the-great-world-spin
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mothers,"Gilmore, Jennifer*",1451697880,9781451697889,,288        pp,3.14,"1,188","Jan 01, 2013","Apr 09, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2012",,ebook,view,/book/show/15802844-the-mothers
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Close,"Kane, Jessica Francis*",1555976360,9781555976361,1555976360,200        pp,3.72,258,"Mar 05, 2013","Mar 05, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2012",,Paperback,view,/book/show/15792903-this-close
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Round House,"Erdrich, Louise",0062065246,9780062065247,0062065246,323        pp,3.98,"116,335","Oct 02, 2012","Oct 02, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2012",,Hardcover,view,/book/show/13602426-the-round-house
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life of Cheese: Crafting Food and Value in America (California Studies in Food and Culture)        (California Studies in Food and Culture) (Volume 41),"Paxson, Heather",0520270185,9780520270183,0520270185,303        pp,3.93,74,"Jan 01, 2012","Dec 10, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2012",,Paperback,view,/book/show/15805665-life-of-cheese
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Passage        (The Passage, #1)","Cronin, Justin*",0345504968,9780345504968,0345504968,784        pp,4.04,"211,985","Jun 08, 2010","Jun 08, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this book, to the end, and as Peter says: Now it is war. I am not big on battles even if the battles are well done. I liked Amy a lot. I wish tI read this book, to the end, and as Peter says: Now it is war. I am not big on battles even if the battles are well done. I liked Amy a lot. I wish there had been more Amy. I wish Maus and Theo and the baby and the dog did not have to leave the homestead where there was a fireplace and plenty of food. I guess I don't like the idea of the end of the world., either. ...more",Notes are private!,0,3,1,"Nov 15, 2012","Dec 07, 2012","Nov 15, 2012",,Hardcover,view (with text),/book/show/6690798-the-passage
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,City of Thieves,"Benioff, David",0670018708,9780670018703,0670018708,258        pp,4.29,"149,822","May 15, 2008","May 15, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I bought this as a birthday present for Jurgen and then read it first. This happens sometimes. I had never heard of this novel, which appears to be a I bought this as a birthday present for Jurgen and then read it first. This happens sometimes. I had never heard of this novel, which appears to be a major best seller. That happens sometimes, And, there is that phrase -- pageturner. This was one. And the prose was fine, I had no problem with it, and for five days, I was happy to be reading this book. I finished it this morning while my sick daughter fell asleep on the couch. I felt genuine affection for the two main characters and Vika the sniper. War stories. Really crazy. But I also believe it, which makes it all the more crazy. ...more",Notes are private!,0,2,1,"Oct 28, 2012","Nov 08, 2012","Oct 28, 2012",,Hardcover,view (with text),/book/show/1971304.City_of_Thieves
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity","Boo, Katherine",1400067553,9781400067558,1400067553,278        pp,3.98,"109,799","Apr 08, 2012","Feb 07, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2012",,Hardcover,view,/book/show/11869272-behind-the-beautiful-forevers
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Get into the Twin Palms,"Waclawiak, Karolina*",0983247188,9780983247180,0983247188,192        pp,3.44,"1,061","Jul 10, 2012","Aug 14, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2012",,Paperback,view,/book/show/12807506-how-to-get-into-the-twin-palms
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Hologram for the King,"Eggers, Dave",193636574X,9781936365746,193636574X,312        pp,3.29,"28,835",Jun 2012,"Jun 19, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 12, 2012",,Hardcover,view,/book/show/13722902-a-hologram-for-the-king
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fault in Our Stars,"Green, John*",,,,313        pp,4.14,"5,138,501","Jan 10, 2012","Jan 10, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thought this book was wonderful. Started crying somewhere in the middle, and then had no tears when the book ended. As a writer, I wondered how in theThought this book was wonderful. Started crying somewhere in the middle, and then had no tears when the book ended. As a writer, I wondered how in the world the author was going to end this story -- and I approve of what he did. A small sort of perfection. I was surprised when the drunk writer from Amsterdam kept coming back and back and back into the story, but that was also okay. I love that Hazel and Augustus, the teenagers with cancers, were so smart, and they texted and played video games, but also cared so passionately about what they read, and this book is such a huge success, it is such a love story, somehow that made me feel hopeful, In general. Even while reading a sad sad story about teenagers slowly dying......more",Notes are private!,0,2,1,"Oct 12, 2012","Oct 14, 2012","Oct 12, 2012",,Hardcover,view (with text),/book/show/11870085-the-fault-in-our-stars
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stitches: A Memoir,"Small, David",0393068579,9780393068573,0393068579,329        pp,4.06,"26,880","Sep 08, 2009","Sep 08, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 10, 2012",,Hardcover,view,/book/show/6407014-stitches
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stoner,"Williams, John",1590171993,9781590171998,1590171993,288        pp,4.33,"166,218",1965,"Jun 20, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 23, 2014","Mar 14, 2014","Oct 09, 2012",,Paperback,view,/book/show/166997.Stoner
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Yellow Birds,"Powers, Kevin",0316219363,9780316219365,0316219363,226        pp,3.74,"25,829","Sep 06, 2012","Sep 06, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 09, 2012",,Hardcover,view,/book/show/13366259-the-yellow-birds
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Cold Blood,"Capote, Truman",0679745580,9780679745587,0679745580,343        pp,4.09,"659,340","Jan 01, 1959","Feb 01, 1994",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 01, 2012",,Paperback,view,/book/show/168642.In_Cold_Blood
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Music for Chameleons,"Capote, Truman",0141184612,9780141184616,0141184612,262        pp,4.09,"10,766",1980,2001,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Oct 01, 2012",,Paperback,view,/book/show/60483.Music_for_Chameleons
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Inside,"Ohlin, Alix*",0307596923,9780307596925,0307596923,258        pp,3.47,"3,869",2012,"Jun 05, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 27, 2012",,Hardcover,view,/book/show/13152420-inside
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Swamplandia!,"Russell, Karen*",0307263991,9780307263995,0307263991,323        pp,3.27,"57,199","Feb 01, 2011","Feb 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 26, 2012","Jul 03, 2013","Sep 26, 2012",,Hardcover,view,/book/show/8584686-swamplandia
