,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Tony's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Big Sur,"Kerouac, Jack",0140168125,9780140168129,0140168125,256        pp,3.84,"34,837","Sep 11, 1962",1992,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2012",,Paperback,view,/book/show/50140.Big_Sur
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Electric Kool-Aid Acid Test,"Wolfe, Tom",0553380648,9780553380644,0553380648,416        pp,3.92,"75,548",1968,"Oct 05, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2012",,Paperback,view,/book/show/7442.The_Electric_Kool_Aid_Acid_Test
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fear and Loathing in Las Vegas,"Thompson, Hunter S.",0679785892,9780679785897,B01BITNA5S,204        pp,4.07,"349,183","Jul 07, 1971",Jun 1998,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2012",,Paperback,view,/book/show/7745.Fear_and_Loathing_in_Las_Vegas
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dharma Bums,"Kerouac, Jack",,,,244        pp,3.93,"94,539",1958,1986,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2012",,Paperback,view,/book/show/412732.The_Dharma_Bums
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breakfast of Champions,"Vonnegut, Kurt, Jr.",0385334206,9780385334204,0385334206,303        pp,4.07,"260,552","Jul 12, 1973",May 1999,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2012",,Paperback,view,/book/show/4980.Breakfast_of_Champions
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Catch-22,"Heller, Joseph",0684833395,9780684833392,0684833395,453        pp,3.99,"831,193","Nov 10, 1961","Sep 04, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2012",,Paperback,view,/book/show/168668.Catch_22
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sun Also Rises,"Hemingway, Ernest",,,,189        pp,3.79,"444,872","Oct 22, 1926",1957,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2012",,Paperback,view,/book/show/3876.The_Sun_Also_Rises
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sound and the Fury,"Faulkner, William",,,,366        pp,3.85,"182,049","Oct 07, 1929",Oct 1990,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2012",,Paperback,view,/book/show/10975.The_Sound_and_the_Fury
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Catcher in the Rye,"Salinger, J.D.",0316769177,9780316769174,0316769177,277        pp,3.80,"3,523,763","Jul 16, 1951","Jan 30, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2012",,Paperback,view,/book/show/5107.The_Catcher_in_the_Rye
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Gatsby,"Fitzgerald, F. Scott",,,,180        pp,3.93,"5,238,676","Apr 10, 1925",1925,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2012",,Paperback,view,/book/show/4671.The_Great_Gatsby
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Kill a Mockingbird,"Lee, Harper",,,,323        pp,4.26,"6,123,171","Jul 11, 1960","May 23, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2012",,Paperback,view,/book/show/2657.To_Kill_a_Mockingbird
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Case of Conscience        (After Such Knowledge, #4)","Blish, James",0345438353,9780345438355,0345438353,256        pp,3.62,"6,575",1958,"Sep 05, 2000",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/123673.A_Case_of_Conscience
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Moon Is a Harsh Mistress,"Heinlein, Robert A.",0340837942,9780340837948,0340837942,288        pp,4.16,"130,484","Jun 02, 1966","Mar 14, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/16690.The_Moon_Is_a_Harsh_Mistress
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Handmaid’s Tale        (The Handmaid's Tale, #1)","Atwood, Margaret*",,,,311        pp,4.14,"2,046,953",1985,Apr 1998,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/38447.The_Handmaid_s_Tale
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hyperion        (Hyperion Cantos, #1)","Simmons, Dan",0553283685,9780553283686,0553283685,500        pp,4.26,"252,553","May 26, 1989",Mar 1990,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Mass Market Paperback,view,/book/show/77566.Hyperion
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Wrinkle in Time        (A Wrinkle in Time Quintet, #1)","L'Engle, Madeleine",0440498058,9780440498056,0440498058,211        pp,3.98,"1,202,361",1962,Apr 1973,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/18131.A_Wrinkle_in_Time
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Caves of Steel        (Robot, #1)","Asimov, Isaac",,,,206        pp,4.19,"100,667",Oct 1953,1997,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Mass Market Paperback,view,/book/show/41811.The_Caves_of_Steel
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Starship Troopers,"Heinlein, Robert A.",,,0441783589,264        pp,4.01,"227,997",Dec 1959,May 1987,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Mass Market Paperback,view,/book/show/17214.Starship_Troopers
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dangerous Visions,"Ellison, Harlan",0743452615,9780743452618,0743452615,592        pp,4.17,"9,306",Oct 1967,"Jan 01, 2002",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/600349.Dangerous_Visions
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Burning Chrome        (Sprawl, #0)","Gibson, William",0060539828,9780060539825,0060539828,226        pp,4.06,"39,751",Apr 1986,"Jul 29, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/22323.Burning_Chrome
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mirrorshades: The Cyberpunk Anthology,"Sterling, Bruce",,,,239        pp,3.95,"9,030",Dec 1986,"Jul 01, 1988",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/302702.Mirrorshades
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Do Androids Dream of Electric Sheep?,"Dick, Philip K.",,,,244        pp,4.09,"451,822",1968,Jun 1996,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/7082.Do_Androids_Dream_of_Electric_Sheep_
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Neuromancer        (Sprawl, #1)","Gibson, William",,,,271        pp,3.90,"326,945",1984,"Jul 01, 1984",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Mass Market Paperback,view,/book/show/22328.Neuromancer
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Shadow & Claw        (The Book of the New Sun, #1-2)","Wolfe, Gene",0312890176,9780312890179,0312890176,413        pp,4.03,"19,943","Oct 15, 1994","Oct 15, 1994",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/40992.Shadow_Claw
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gods Themselves,"Asimov, Isaac",1857989341,9781857989342,1857989341,288        pp,4.09,"63,458",1972,"Feb 10, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/41821.The_Gods_Themselves
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Childhood’s End,"Clarke, Arthur C.",,,,224        pp,4.12,"159,409",1953,"May 12, 1987",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Mass Market Paperback,view,/book/show/414999.Childhood_s_End
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Foundation        (Foundation, #1)","Asimov, Isaac",0553803719,9780553803716,0553803719,244        pp,4.17,"539,087","Aug 30, 1951","Jun 01, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Hardcover,view,/book/show/29579.Foundation
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stranger in a Strange Land,"Heinlein, Robert A.",,,,525        pp,3.92,"312,666",Jul 1961,"Oct 01, 1991",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/350.Stranger_in_a_Strange_Land
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hitchhiker’s Guide to the Galaxy        (Hitchhiker's Guide to the Galaxy, #1)","Adams, Douglas",,,,216        pp,4.23,"1,840,970","Oct 12, 1979",2005,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Mass Market Paperback,view,/book/show/11.The_Hitchhiker_s_Guide_to_the_Galaxy
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Getting Things Done: The Art of Stress-Free Productivity,"Allen, David",0142000280,9780142000281,0142000280,267        pp,4.01,"157,908",2001,"Dec 31, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/1633.Getting_Things_Done
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tipping Point: How Little Things Can Make a Big Difference,"Gladwell, Malcolm",0316346624,9780316346627,0316346624,301        pp,4.00,"814,331","Jan 01, 2002",2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/2612.The_Tipping_Point
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Will in the World: How Shakespeare Became Shakespeare,"Greenblatt, Stephen",039332737X,9780393327373,039332737X,430        pp,3.87,"10,343",2004,2005,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/137717.Will_in_the_World
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,J.R.R. Tolkien: A Biography,"Carpenter, Humphrey",0618057021,9780618057023,0618057021,288        pp,4.03,"15,358",1977,"Jun 06, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/7336.J_R_R_Tolkien
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Writing: A Memoir of the Craft,"King, Stephen*",0743455967,9780743455961,0743455967,320        pp,4.34,"287,649",2000,Jul 2002,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Mass Market Paperback,view,/book/show/10569.On_Writing
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,It's Not About the Bike: My Journey Back to Life,"Armstrong, Lance",0425179613,9780425179611,0425179613,294        pp,3.71,"40,700","Nov 08, 1999","Sep 01, 2001",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/2265.It_s_Not_About_the_Bike
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Chronicles, Volume One","Dylan, Bob",0743244583,9780743244589,0743244583,320        pp,3.97,"56,850","Nov 12, 2004","Sep 13, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/14318.Chronicles_Volume_One
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Surprised by Joy: The Shape of My Early Life,"Lewis, C.S.",0006280838,9780006280835,0006280838,185        pp,4.06,"63,284",1955,unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/121732.Surprised_by_Joy
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,His Excellency: George Washington,"Ellis, Joseph J.",1400032539,9781400032532,1400032539,320        pp,3.95,"41,581",2004,"Nov 08, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/6462.His_Excellency
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Sphinx: The Character of Thomas Jefferson,"Ellis, Joseph J.",0679764410,9780679764410,0679764410,440        pp,3.93,"28,312","Jan 31, 1997","Apr 07, 1998",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/22680.American_Sphinx
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Washington: The Indispensable Man,"Flexner, James Thomas",0316286168,9780316286169,B00A2M01AU,423        pp,4.11,"5,932",1974,"Jan 01, 1974",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 24, 2012",,Paperback,view,/book/show/254310.Washington
