,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Theresa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Here for It; Or, How to Save Your Soul in America: Essays","Thomas, R. Eric*",0525621032,9780525621034,0525621032,264        pp,4.04,"12,299","Feb 18, 2020","Feb 18, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2021",,Hardcover,view,/book/show/45915136-here-for-it-or-how-to-save-your-soul-in-america
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hamnet,"O'Farrell, Maggie*",1472223799,9781472223791,1472223799,372        pp,4.20,"255,744","Mar 31, 2020","Mar 31, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2021",,Hardcover,view,/book/show/43890641-hamnet
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Landslide,"Conley, Susan*",0525657134,9780525657132,0525657134,288        pp,3.72,"2,656","Feb 02, 2021","Feb 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 20, 2021",,Hardcover,view,/book/show/53398575-landslide
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Four Winds,"Hannah, Kristin*",,,,464        pp,4.30,"669,630","Feb 02, 2021","Feb 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 19, 2021",,Hardcover,view,/book/show/53138081-the-four-winds
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Light of What We Know,"Rahman, Zia Haider",0374175624,9780374175627,0374175624,497        pp,3.65,"4,533","Mar 04, 2014","Apr 22, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 14, 2021",,Hardcover,view,/book/show/17934468-in-the-light-of-what-we-know
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Before We Were Yours,"Wingate, Lisa*",0425284689,9780425284681,0425284689,342        pp,4.40,"606,929","Jun 06, 2017","Jun 06, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The historical content was new to me and I appreciate learning about the Depression era shanty boats as well as The Tennessee Children’s Home Society.The historical content was new to me and I appreciate learning about the Depression era shanty boats as well as The Tennessee Children’s Home Society. Three stars for Wingate’s research and for providing actual references and artifacts. The story itself was not very complex. The language was inconsistent, the characters were predictable and shallow, and the burgeoning love story between the Avery and Trent was unremarkable- could be a Hallmark movie? ...more",Notes are private!,0,1,1,"Mar 07, 2021","Mar 27, 2021","Mar 07, 2021",,Hardcover,view (with text),/book/show/32148570-before-we-were-yours
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Making a Difference: My Fight for Native Rights and Social Justice (Volume 19)        (Volume 19) (New Directions in Native American Studies Series),"Deer, Ada",0806164271,9780806164274,0806164271,232        pp,4.20,98,unknown,"Oct 31, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 07, 2021",,Hardcover,view,/book/show/45732923-making-a-difference
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When Breath Becomes Air,"Kalanithi, Paul",,,B00XSSYR50,208        pp,4.40,"668,452","Jan 12, 2016","Jan 12, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2021",,Kindle Edition,view,/book/show/25899336-when-breath-becomes-air
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Alone,"Hannah, Kristin*",,,,435        pp,4.42,"784,413","Feb 06, 2018","Feb 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2021",,Kindle Edition,view,/book/show/34912895-the-great-alone
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Woman Is No Man,"Rum, Etaf*",0062699768,9780062699763,0062699768,339        pp,4.26,"149,548","Mar 05, 2019","Mar 05, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** Lots of emotions as I read this book: anger, frustration, pity, confusion. While it gave some insight to some historical references,**spoiler alert** Lots of emotions as I read this book: anger, frustration, pity, confusion. While it gave some insight to some historical references, religious beliefs, and customs, it didn’t have the depth and detail I was truly hoping for. Too much repetition. I realize this is a depiction of one particular family across three generations and does not at all represent all women of Palestine or who are Muslim. There were some encouraging moments where some characters seemed to evolve (Fareeda and Khaled acknowledging their mistakes, Deya applying for college). There were also too many loose ends for my taste (did Sarah ever return to her family home? Where did Isra get caught running away with the girls?). I applaud Rum for courageously putting her story out for all to read and question and judge. I also wish she spent a bit more time developing her characters and removing so much of the repetitiveness. ...more",Notes are private!,0,0,1,"Dec 21, 2021","Dec 28, 2021","Mar 02, 2021",,Hardcover,view (with text),/book/show/34313931-a-woman-is-no-man
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anxious People,"Backman, Fredrik*",198216963X,9781982169633,198216963X,336        pp,4.18,"633,783","Apr 25, 2019","Jan 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2021",,Hardcover,view,/book/show/49127718-anxious-people
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shuggie Bain,"Stuart, Douglas*",0802148042,9780802148049,0802148042,430        pp,4.31,"151,870","Feb 11, 2020","Feb 11, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2021",,Hardcover,view,/book/show/52741293-shuggie-bain
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Caste: The Origins of Our Discontents,"Wilkerson, Isabel*",0593230256,9780593230251,0593230256,544        pp,4.54,"137,250","Aug 04, 2020","Aug 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2021",,Hardcover,view,/book/show/51152447-caste
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Outsiders,"Hinton, S.E.*",,,,208        pp,4.13,"1,337,463","Apr 24, 1967","Sep 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 22, 2021",,Mass Market Paperback,view,/book/show/231804.The_Outsiders
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Prayer for Owen Meany,"Irving, John*",0552135399,9780552135399,0552135399,637        pp,4.24,"320,908","Mar 28, 1989",1990,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 22, 2021",,Paperback,view,/book/show/4473.A_Prayer_for_Owen_Meany
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Main Street,"Lewis, Sinclair",0375753141,9780375753145,0375753141,454        pp,3.78,"25,871","Jan 01, 1920","Mar 02, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2021",,Paperback,view,/book/show/11376.Main_Street
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,It Can't Happen Here,"Lewis, Sinclair",045121658X,9780451216588,045121658X,400        pp,3.78,"19,536",Oct 1935,"Oct 04, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2021",,Paperback,view,/book/show/11371.It_Can_t_Happen_Here
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tea Girl of Hummingbird Lane,"See, Lisa*",,,B01HMXRVL8,384        pp,4.28,"104,090","Mar 21, 2017","Mar 21, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2021",,Kindle Edition,view,/book/show/25150798-the-tea-girl-of-hummingbird-lane
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Long Walk: The True Story of a Trek to Freedom,"Rawicz, Sławomir",1592289444,9781592289448,1592289444,256        pp,4.24,"20,100",1956,"Apr 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2021",,Paperback,view,/book/show/9013.Long_Walk
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Optimist's Daughter,"Welty, Eudora",037550835X,9780375508356,037550835X,180        pp,3.52,"13,960",1972,"May 07, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2021",,Hardcover,view,/book/show/12585.The_Optimist_s_Daughter
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Watchman,"Erdrich, Louise",0062671200,9780062671202,,464        pp,4.11,"74,869","Mar 03, 2020","Mar 03, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Brilliantly written, breathtaking imagery, heartbreaking stories. Thomas, the main character (and Erdrich’s grandfather), is so brave and thoughtful. Brilliantly written, breathtaking imagery, heartbreaking stories. Thomas, the main character (and Erdrich’s grandfather), is so brave and thoughtful. It’s a wonderful tribute to him. Every single character played an important role- including the owls, bear and crickets, etc. I enjoyed trying to pronounce the native words that Erdrich included. ...more",Notes are private!,0,0,1,"Jan 24, 2021","Mar 07, 2021","Jan 24, 2021",,ebook,view (with text),/book/show/43721059-the-night-watchman
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Children's Blizzard,"Benjamin, Melanie*",0399182284,9780399182280,0399182284,355        pp,3.95,"20,855","Jan 12, 2021","Jan 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 24, 2021",,Hardcover,view,/book/show/53425138-the-children-s-blizzard
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Tender Land,"Krueger, William Kent*",1476749299,9781476749297,1476749299,450        pp,4.39,"176,999","Sep 03, 2019","Sep 03, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Just wonderful. Krueger is a fantastic weaver of history and fiction. The many twists and turns The Four Vagabonds experienced kept me engaged to the Just wonderful. Krueger is a fantastic weaver of history and fiction. The many twists and turns The Four Vagabonds experienced kept me engaged to the very last page. The point about forgiveness being one of the most difficult things a person can do rang true. ...more,Notes are private!,0,0,1,not set,"Feb 14, 2021","Jan 18, 2021",,Hardcover,view (with text),/book/show/25813942-this-tender-land
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Devil You Know: A Black Power Manifesto,"Blow, Charles M.*",0062914669,9780062914668,0062914669,256        pp,4.30,"1,610","Jan 26, 2021","Jan 26, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 10, 2021",,Hardcover,view,/book/show/54496101-the-devil-you-know
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No Rules Rules: Netflix and the Culture of Reinvention,"Hastings, Reed",0593152387,9780593152386,0593152387,464        pp,4.28,"26,903","Sep 08, 2020","Sep 08, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 10, 2021",,Paperback,view,/book/show/49099937-no-rules-rules
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Midnight Library,"Haig, Matt*",,,,288        pp,4.00,"1,767,077","Aug 13, 2020","Sep 29, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In some ways reminds me of a modern day version of a Christmas Carol. Full of vulnerability and emotion that kept me intrigued with the many transcendIn some ways reminds me of a modern day version of a Christmas Carol. Full of vulnerability and emotion that kept me intrigued with the many transcendent, philosophical and scientific references. Actually brought tears to my eyes even if it may have been a bit overdone with the “happy” end. Haig’s ability to write so openly about his own inner thoughts and struggles through the main character, Nora Seed, is admirable. Now I’m ready to read some Thoreau and Emerson....more",Notes are private!,0,0,1,"Nov 25, 2023","Jan 14, 2024","Jan 05, 2021",,Hardcover,view (with text),/book/show/52578297-the-midnight-library
