,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Wendy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
438,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cost of Living,"Roy, Arundhati*",0375756140,9780375756146,0375756140,144        pp,4.06,"1,317","Oct 01, 1999","Oct 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/9779.The_Cost_of_Living
439,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Run,"Patchett, Ann",0061340634,9780061340635,0061340634,295        pp,3.65,"50,185",2007,"Sep 25, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Apr 2009,"Nov 30, 2009",,Hardcover,view,/book/show/80566.Run
440,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love Child: A Memoir of Family Lost and Found,"Huston, Allegra*",1416551573,9781416551577,1416551573,304        pp,3.66,384,2009,"Apr 07, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,May 2009,"Nov 30, 2009",,Hardcover,view,/book/show/6171030-love-child
441,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl Who Played with Fire        (Millennium, #2)","Larsson, Stieg",0307269981,9780307269980,0307269981,503        pp,4.25,"923,165",2006,"Jul 28, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Sep 2009,"Nov 30, 2009",,Hardcover,view,/book/show/5060378-the-girl-who-played-with-fire
442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl with the Dragon Tattoo        (Millennium, #1)","Larsson, Stieg",0670069019,9780670069019,,480        pp,4.17,"3,182,875",Aug 2005,"Sep 23, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Hardcover,view,/book/show/2429135.The_Girl_with_the_Dragon_Tattoo
443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Story of Edgar Sawtelle,"Wroblewski, David",0061374229,9780061374227,B005DIGU4O,566        pp,3.64,"98,778","Jun 01, 2008","Jun 01, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,May 2009,"Nov 30, 2009",,Hardcover,view,/book/show/2731276-the-story-of-edgar-sawtelle
444,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"This Is Water: Some Thoughts, Delivered on a Significant Occasion, about Living a Compassionate Life","Wallace, David Foster",0316068225,9780316068222,0316068225,138        pp,4.48,"32,840",2009,"Apr 14, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jun 2009,"Nov 30, 2009",,Hardcover,view,/book/show/5986375-this-is-water
445,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brief Interviews with Hideous Men,"Wallace, David Foster",0316925195,9780316925198,0316925195,321        pp,3.84,"29,420","May 28, 1999","Apr 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/574933.Brief_Interviews_with_Hideous_Men
446,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Book Will Save Your Life,"Homes, A.M.*",0670034932,9780670034932,0670034932,372        pp,3.68,"11,638",2006,"Apr 20, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jul 2009,"Nov 30, 2009",,Hardcover,view,/book/show/29415.This_Book_Will_Save_Your_Life
447,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lark & Termite,"Phillips, Jayne Anne*",0375401954,9780375401954,0375401954,254        pp,3.43,"3,967",2009,"Jan 06, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Hardcover,view,/book/show/5277251-lark-termite
448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Clothes on Their Backs,"Grant, Linda",1844085414,9781844085415,1844085414,293        pp,3.32,"2,695","Oct 02, 2008","Jan 01, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/2818398-the-clothes-on-their-backs
449,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Spare Room,"Garner, Helen",1847672655,9781847672650,1847672655,195        pp,3.85,"7,362",2008,"Jan 01, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jun 2009,"Nov 30, 2009",,Hardcover,view,/book/show/3014272-the-spare-room
450,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fault Lines,"Huston, Nancy",1552786641,9781552786642,1552786641,326        pp,3.78,"4,244",2006,"Jan 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Hardcover,view,/book/show/2012337.Fault_Lines
451,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What I Loved,"Hustvedt, Siri",,,,370        pp,4.08,"19,905",2002,2003,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/125502.What_I_Loved
452,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sorrows of an American,"Hustvedt, Siri",0805079084,9780805079081,0805079084,306        pp,3.55,"4,839",Jan 2008,"Apr 01, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Apr 2009,"Nov 30, 2009",,Hardcover,view,/book/show/2244799.The_Sorrows_of_an_American
453,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blue Afternoon,"Boyd, William",0679432957,9780679432951,0679432957,367        pp,3.78,"3,251","Sep 13, 1993","Feb 28, 1995",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Hardcover,view,/book/show/77850.The_Blue_Afternoon
454,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Believers,"Heller, Zoë",0141024674,9780141024677,0141024674,320        pp,3.38,"5,638",2008,"Apr 28, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/6024254-the-believers
455,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything You Know,"Heller, Zoë",0743411951,9780743411950,0743411951,224        pp,3.23,"1,115","Jan 01, 1999","Jan 30, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/29723.Everything_You_Know
456,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Notes on a Scandal: What Was She Thinking?,"Heller, Zoë",0312426097,9780312426095,0312426097,258        pp,3.73,"23,036",2003,"Dec 12, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/17017.Notes_on_a_Scandal
457,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Happened to Anna K.,"Reyn, Irina*",1416558942,9781416558941,1416558942,256        pp,3.18,"1,114",2008,"May 19, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/3119104-what-happened-to-anna-k
458,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All We Ever Wanted Was Everything,"Brown, Janelle*",0385524013,9780385524018,0385524013,401        pp,3.28,"8,145","May 27, 2008","May 27, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Hardcover,view,/book/show/2134009.All_We_Ever_Wanted_Was_Everything
459,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hilda and Pearl,"Mattison, Alice*",0060936932,9780060936938,0060936932,304        pp,3.22,179,"Sep 01, 1994","Oct 02, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/332004.Hilda_and_Pearl
460,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Men Giving Money, Women Yelling: Intersecting Stories","Mattison, Alice*",0688161065,9780688161064,0688161065,256        pp,4.04,94,1997,"Jun 17, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/226282.Men_Giving_Money_Women_Yelling
461,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Case We're Separated: Connected Stories,"Mattison, Alice*",0060937890,9780060937898,0060937890,240        pp,3.56,283,2005,"Nov 21, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/332003.In_Case_We_re_Separated
462,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book Borrower,"Mattison, Alice*",0688177867,9780688177867,B005K6TRQM,304        pp,2.72,"1,408","Oct 30, 1999","Sep 16, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/145387.The_Book_Borrower
463,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nothing Is Quite Forgotten in Brooklyn,"Mattison, Alice*",0061430552,9780061430558,0061430552,320        pp,2.98,254,"Sep 01, 2008","Sep 16, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2009,"Nov 30, 2009",,Paperback,view,/book/show/3048506-nothing-is-quite-forgotten-in-brooklyn
464,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Laura Rider's Masterpiece,"Hamilton, Jane",0446538957,9780446538954,0446538957,214        pp,2.66,"1,416","Feb 25, 2009","Apr 09, 2009",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Hardcover,view,/book/show/5821844-laura-rider-s-masterpiece
465,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Therapy,"Schwartz, Steven*",0452274311,9780452274310,0452274311,unknown,3.59,51,"Jun 17, 1994","Jul 01, 1995",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2009,"Nov 30, 2009",,Paperback,view,/book/show/1795890.Therapy
466,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If Today Be Sweet,"Umrigar, Thrity",0061240249,9780061240249,0061240249,320        pp,3.70,"2,711","May 29, 2007","May 27, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/2072765.If_Today_Be_Sweet
467,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,First Darling of the Morning: Selected Memories of an Indian Childhood,"Umrigar, Thrity",0061451614,9780061451614,0061451614,294        pp,3.95,"1,051",2003,"Oct 21, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/3287147-first-darling-of-the-morning
468,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Space Between Us,"Umrigar, Thrity",006079156X,9780060791568,006079156X,321        pp,4.02,"49,911","Jan 10, 2005","Feb 06, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/218357.The_Space_Between_Us
469,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Reliable Wife,"Goolrick, Robert",1565125967,9781565125964,1565125967,291        pp,3.27,"79,080","Mar 16, 2009","Mar 31, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Hardcover,view,/book/show/4929705-a-reliable-wife
470,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Appassionata,"Hoffman, Eva",1590513193,9781590513194,1590513193,272        pp,3.34,161,"Jun 05, 2008","May 05, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Hardcover,view,/book/show/6050823-appassionata
471,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Shining Affliction: A Story of Harm and Healing in Psychotherapy,"Rogers, Annie G.",0140240128,9780140240122,0140240128,336        pp,4.27,"1,891",1995,"Aug 01, 1996",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/73384.A_Shining_Affliction
472,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Russian Debutante's Handbook,"Shteyngart, Gary*",1573229881,9781573229883,1573229881,476        pp,3.55,"7,159","Apr 29, 2002","Apr 29, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/210817.The_Russian_Debutante_s_Handbook
473,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Absurdistan,"Shteyngart, Gary*",0812971671,9780812971675,0812971671,333        pp,3.32,"13,660","May 02, 2006","Apr 03, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/70509.Absurdistan
474,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strawberry Fields,"Lewycka, Marina",1594201374,9781594201370,1594201374,304        pp,3.52,"7,468",2007,"Aug 16, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Hardcover,view,/book/show/288863.Strawberry_Fields
475,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Way I Found Her,"Tremain, Rose",0671035703,9780671035709,0671035703,368        pp,3.61,"1,692",1997,"May 01, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/209485.The_Way_I_Found_Her
