,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Christine's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Whiskey Rebels,"Liss, David*",1400064201,9781400064205,1400064201,519        pp,3.90,"7,651","Sep 30, 2008","Sep 30, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,An enjoyable mix of U.S. post-Revolutionary history with fictional events. Slow in several parts but a definite recommendation.,Notes are private!,0,0,1,"Feb 04, 2013","Feb 16, 2013","Feb 04, 2013",,Hardcover,view (with text),/book/show/2182488.The_Whiskey_Rebels
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Story of Edgar Sawtelle,"Wroblewski, David",0061374229,9780061374227,B005DIGU4O,566        pp,3.64,"98,775","Jun 01, 2008","Jun 01, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A gorgeous, haunting read.",Notes are private!,0,2,1,"Feb 04, 2013","Feb 10, 2013","Feb 04, 2013",,Hardcover,view (with text),/book/show/2731276-the-story-of-edgar-sawtelle
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Color Purple,"Walker, Alice",,,,295        pp,4.27,"685,342","Jun 01, 1982","Apr 01, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Must-read fiction by a literary great.,Notes are private!,0,1,1,"Feb 03, 2013","Feb 03, 2013","Feb 03, 2013",,Paperback,view (with text),/book/show/11486.The_Color_Purple
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Plot Against America,"Roth, Philip",1400079497,9781400079490,1400079497,391        pp,3.80,"61,148","Oct 05, 2004","Sep 27, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 03, 2013","Feb 03, 2013","Feb 03, 2013",,Paperback,view,/book/show/703.The_Plot_Against_America
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Pillars of the Earth        (Kingsbridge, #1)","Follett, Ken*",,,,976        pp,4.34,"763,735",Oct 1989,"Feb 04, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 02, 2013","Feb 04, 2013","Feb 02, 2013",,Paperback,view,/book/show/5043.The_Pillars_of_the_Earth
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bel Canto,"Patchett, Ann",,,0060838728,318        pp,3.93,"283,424","May 22, 2001","Feb 07, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Superb. 'Nuff said.Superb. 'Nuff said....more,Notes are private!,0,4,1,"Jan 10, 2013","Feb 02, 2013","Jan 10, 2013",,Paperback,view (with text),/book/show/5826.Bel_Canto
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Money Land        (Sheriff James Pruett, #2)","Guthrie, R.S.*",,,B00AT85F3U,134        pp,4.06,343,"Dec 25, 2012","Dec 25, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Fasten your seatbelts, children—from the first, startling page MONEYLAND propels the reader on a suspense thrill ride filled with brutal twists and stFasten your seatbelts, children—from the first, startling page MONEYLAND propels the reader on a suspense thrill ride filled with brutal twists and stunning turns. This second gem in the Sheriff James Pruett series will have you rooting for the good guys as they lock and load, and take on the most vicious drug lord imaginable.With hauntingly beautiful prose, Guthrie propels the reader across an unforgiving Wyoming after the Sustantivo Cartel’s small plane crashes with millions in drug money on board. What follows is part Hollywood blockbuster, part morality play blended in a skillfully crafted plot. MONEYLAND is sure to establish Guthrie as a master of the suspense genre. I dare you to pick this novel up, and try to put it down....more",Notes are private!,0,0,1,"Dec 31, 2012","Dec 31, 2012","Dec 31, 2012",,Kindle Edition,view (with text),/book/show/17187746-money-land
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Made to Stick: Why Some Ideas Survive and Others Die,"Heath, Chip",1400064287,9781400064281,1400064287,291        pp,3.98,"92,838","Dec 18, 2006","Jan 02, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Chock-full of fascinating ways to ensure your ideas do stick. A great marketing tool and so much more. I wish I'd read this book when my kids were teeChock-full of fascinating ways to ensure your ideas do stick. A great marketing tool and so much more. I wish I'd read this book when my kids were teenagers. Many of the lessons on making ideas memorable can also aid parents....more,Notes are private!,0,2,1,"Dec 30, 2012","Jan 18, 2013","Dec 30, 2012",,Hardcover,view (with text),/book/show/69242.Made_to_Stick
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Guns, Germs, and Steel: The Fates of Human Societies","Diamond, Jared",0739467352,9780739467350,0739467352,498        pp,4.04,"410,514","May 09, 1997",2005,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I've reread this book so many times, I've lost count. If you have any interest in human history and why civilizations grew as they did, I highly recomI've reread this book so many times, I've lost count. If you have any interest in human history and why civilizations grew as they did, I highly recommend Diamond's masterpiece....more",Notes are private!,0,1,1,"Dec 29, 2012","Dec 29, 2012","Dec 29, 2012",,Paperback,view (with text),/book/show/1842.Guns_Germs_and_Steel
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,People of the Book,"Brooks, Geraldine*",067001821X,,B002KAORZ2,372        pp,4.03,"145,879","Jan 01, 2008","Oct 01, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A Pulitzer prize winner of uncommon depth. Highly recommended.,Notes are private!,0,2,1,"Dec 28, 2012",Jan 2013,"Dec 28, 2012",,Hardcover,view (with text),/book/show/1379961.People_of_the_Book
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tenth Gift,"Johnson, Jane",0385665008,9780385665001,0385665008,385        pp,3.86,"6,830","May 06, 2008","May 06, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 28, 2012","Jan 10, 2013","Dec 28, 2012",,Hardcover,view,/book/show/2873264-the-tenth-gift
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mermaid Chair,"Kidd, Sue Monk*",0143036696,9780143036692,0143036696,368        pp,3.21,"85,995","Jan 01, 2004","Mar 07, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In The Mermaid Chair, Sue Monk Kidd provides one of the finest opening lines in any novel. A beautiful story about the choices and challenges women faIn The Mermaid Chair, Sue Monk Kidd provides one of the finest opening lines in any novel. A beautiful story about the choices and challenges women face in middle age....more",Notes are private!,0,23,1,"Dec 28, 2012","Jan 12, 2013","Dec 28, 2012",,Paperback,view (with text),/book/show/6976.The_Mermaid_Chair
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Spare Change        (Wyattsville, #1)","Crosby, Bette Lee*",0983887918,9780983887911,0983887918,272        pp,4.14,"3,549","Sep 01, 2011","Sep 27, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you’re looking for a story about the best in human nature, Spare Change won’t disappoint. Crosby provides a masterful characterization of Olivia WeIf you’re looking for a story about the best in human nature, Spare Change won’t disappoint. Crosby provides a masterful characterization of Olivia Westerly’s journey to motherhood long past an age when most woman would consider taking in a child, and the depiction of eleven-year-old Ethan Allen is sure to steal the reader’s heart. These are characters you won’t soon forget. Highly recommended for readers of contemporary fiction....more",Notes are private!,0,4,1,Dec 2012,"Dec 08, 2012","Dec 01, 2012",,Paperback,view (with text),/book/show/12768566-spare-change
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hating Heidi Foster,"Blount, Jeffrey*",9780985762,,,120        pp,3.86,56,"Oct 22, 2012","Oct 25, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"From the first beautifully rendered sentences, Hating Heidi Foster sweeps the reader into the horrifically altered world of fourteen-year-old Mae, a gFrom the first beautifully rendered sentences, Hating Heidi Foster sweeps the reader into the horrifically altered world of fourteen-year-old Mae, a grieving adolescent who has just lost her father in a fire. The agony is compounded by the particulars of her father’s death, a heroic giving of his own life to rescue Mae’s closest friend, Heidi.Written with a pitch perfect sense of how a child moves from grief to healing, the novel takes the reader through the months of sorrow, hate and rage that any Daddy’s Girl would feel after such a loss. But the book is so much more, a celebration of loving families and how they find the courage to rebuild shattered lives. The scenes depicting Mae’s mother and grandparents as they help her to heal are heartwarming; the final closing scenes, which I won’t reveal for fear of spoiling the read, provide a true celebration of the father-love that should be every child’s birthright.Buy this book for your sons and daughters. After they read, settle in and enjoy a story sure to restore your faith in the human heart....more",Notes are private!,0,1,1,"Nov 20, 2012","Nov 21, 2012","Nov 20, 2012",,Paperback,view (with text),/book/show/16125990-hating-heidi-foster
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Winter Sea        (Slains, #1)","Kearsley, Susanna*",0749080973,9780749080976,0749080973,527        pp,4.10,"66,161","Sep 22, 2008",2010,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A romantic journey from present day to pivotal moments in Scottish history.,Notes are private!,0,0,1,"Nov 02, 2012","Nov 30, 2012","Nov 02, 2012",,Hardcover,view (with text),/book/show/3392089-the-winter-sea
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Keeper,"Morton, Kate*",1439152802,9781439152805,1439152802,484        pp,4.15,"161,975",Oct 2012,"Oct 09, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Few stories can fool a well-read novelist, but this one did. Deep characterization, lucid prose, and a plot that effortlessly carries the reader from Few stories can fool a well-read novelist, but this one did. Deep characterization, lucid prose, and a plot that effortlessly carries the reader from wartime England to modern day and back again--you'll want to reread this novel to pick up all the delicious foreshadowing missed on the first go-round. The cast is warm and real, the story gripping. If you enjoy contemporary fiction, I can't recommend this book highly enough...more",Notes are private!,0,10,1,"Nov 02, 2012","Nov 02, 2012","Nov 02, 2012",,Hardcover,view (with text),/book/show/13508607-the-secret-keeper
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heart of the Matter,"Giffin, Emily*",0312554168,9780312554163,0312554168,368        pp,3.74,"113,674","May 11, 2010","May 11, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An interesting story, clean prose. I wasn't completely convinced characters would behave as depicted, especially the protagonist's husband. Yet all inAn interesting story, clean prose. I wasn't completely convinced characters would behave as depicted, especially the protagonist's husband. Yet all in all, a nice read....more",Notes are private!,0,0,1,"Oct 06, 2012","Jan 25, 2013","Oct 06, 2012",,Hardcover,view (with text),/book/show/7114761-heart-of-the-matter
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Outliers: The Story of Success,"Gladwell, Malcolm",0316017922,9780316017923,0316017922,309        pp,4.19,"786,112","Nov 18, 2008","Nov 18, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A fascinating book that will make you question your assumptions about the essential ingredients for success.,Notes are private!,0,2,1,"Oct 06, 2012","Nov 17, 2012","Oct 06, 2012",,Hardcover,view (with text),/book/show/3228917-outliers
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The 19th Wife,"Ebershoff, David*",1400063973,9781400063970,1400063973,514        pp,3.65,"59,582","Aug 05, 2008","Aug 05, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Having lived in Park City, Utah for a short time during young adulthood, I couldn't resist a book about the Mormon Church and Brigham Young's 19th wifHaving lived in Park City, Utah for a short time during young adulthood, I couldn't resist a book about the Mormon Church and Brigham Young's 19th wife, Ann Eliza. Ebershoff's novel deftly weaves a current murder mystery with lore from one of America's most misunderstood churches. I enjoyed the novel but felt the prose bogged down in parts. A good read for anyone who enjoys lesser-known history mixed with modern day suspense....more",Notes are private!,0,2,1,"Oct 06, 2012","Nov 02, 2012","Oct 06, 2012",,Hardcover,view (with text),/book/show/2586771-the-19th-wife
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Brief Wondrous Life of Oscar Wao,"Díaz, Junot",1594489580,9781594489587,1594489580,335        pp,3.89,"263,634","Sep 06, 2007","Sep 06, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 06, 2012","Dec 22, 2012","Oct 06, 2012",,Hardcover,view,/book/show/297673.The_Brief_Wondrous_Life_of_Oscar_Wao
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Historian,"Kostova, Elizabeth",0751537284,9780751537284,0751537284,704        pp,3.80,"265,526","Jun 14, 2005",2005,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Librarians, historians and the occasional bibliophile are rarely featured as active characters in novels. I simply adored how Kostova turned stereotypLibrarians, historians and the occasional bibliophile are rarely featured as active characters in novels. I simply adored how Kostova turned stereotypes upside down while creating a vivid new portrayal of the horror genre's most well-told tale. If you enjoy adventure fiction and rich prose, you'll discover The Historian is a keeper....more",Notes are private!,0,1,1,"Sep 13, 2012","Sep 21, 2012","Sep 13, 2012",,Paperback,view (with text),/book/show/10692.The_Historian
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Racing in the Rain,"Stein, Garth*",1554681723,9781554681723,1554681723,336        pp,4.23,"520,329","May 13, 2008","May 13, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 07, 2012",,Hardcover,view,/book/show/3153910-the-art-of-racing-in-the-rain
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Her Secret Bodyguard,"Crews, Misha*",,,B004GKMPSK,157        pp,3.36,301,"Dec 16, 2010","Dec 16, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you enjoy romance spiced with suspense, look no further. Former model Blake Sera and Special Forces veteran Caleb McKenna are characters worth rootIf you enjoy romance spiced with suspense, look no further. Former model Blake Sera and Special Forces veteran Caleb McKenna are characters worth rooting for in this beautifully written, fast-paced read. Author Misha Crews depiction of the glittering high life of Los Angeles is spot on, and she provides her hero and heroine with a supporting cast that surprises at every turn. I look forward to reading other books by this talented author....more",Notes are private!,0,0,1,"Jun 23, 2012","Jul 04, 2012","Jun 23, 2012",,Kindle Edition,view (with text),/book/show/10054281-her-secret-bodyguard
