,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Francine's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Little Book That Still Beats the Market,"Greenblatt, Joel",0470624159,9780470624159,0470624159,208        pp,4.05,"8,025",2007,"Sep 07, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Is there a secret boardroom somewhere, where prospective biz book writers are collected and told: Be repetitive and include lots of lame jokes and aboIs there a secret boardroom somewhere, where prospective biz book writers are collected and told: Be repetitive and include lots of lame jokes and above all -- lame joke alert -- be repetitive? I think it's because at the heart of most business books is a single idea that could be dispensed with in 20-50 pages. But it's hard to charge $29.95 CDN for a 50-page book. This book is 143 pages, before the Afterward and Appendix (both worth reading). Setting that aside, it is better than most. Greenblatt is great at breaking things down into easy-to-understand pieces and somehow manages to create suspense -- probably because he doesn't reveal the step by step instructions until after the last chapter. I did learn a few things and was impressed that he provides readers with an online list of undervalued companies, but I don't see myself buying shares in 20-30 firms and changing that up annually, as suggested....more",Notes are private!,0,0,2,not setnot set,"Feb 25, 2018not set","Feb 25, 2018",,Hardcover,view (with text),/book/show/8247775-the-little-book-that-still-beats-the-market
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Jackie, Janet & Lee: The Secret Lives of Janet Auchincloss and Her Daughters, Jacqueline Kennedy Onassis and Lee Radziwill","Taraborrelli, J. Randy",1250128013,9781250128010,1250128013,528        pp,3.83,"3,222","Jan 30, 2018","Jan 30, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2018",,Hardcover,view,/book/show/34964912-jackie-janet-lee
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Black Unicorn,"Haddish, Tiffany",1501181823,9781501181825,1501181823,288        pp,3.84,"66,103","Dec 05, 2017","Dec 05, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Vulgar, surprising, endearing and funny.",Notes are private!,0,0,2,not setnot set,Mar 2018not set,"Feb 25, 2018",,Hardcover,view (with text),/book/show/34974310-the-last-black-unicorn
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wide Sargasso Sea,"Rhys, Jean",0140189831,9780140189834,0140189831,151        pp,3.59,"92,874",Oct 1966,"Jun 26, 1997",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 18, 2018",,Paperback,view,/book/show/649029.Wide_Sargasso_Sea
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Middlesex,"Eugenides, Jeffrey",0676975658,9780676975659,0676975658,529        pp,4.03,"639,176","Sep 04, 2002","Sep 23, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,One of my favourite books of all time. Detailed and funny and quirky; moving and unexpected.,Notes are private!,0,0,1,not set,not set,"Feb 18, 2018",,Paperback,view (with text),/book/show/605313.Middlesex
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Romantic,"Gowdy, Barbara",,,B0055DM0BY,321        pp,3.64,"1,617","Jan 01, 2003","Mar 28, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 18, 2018",,Kindle Edition,view,/book/show/19426050-the-romantic
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heart Is a Lonely Hunter,"McCullers, Carson",0679424741,9780679424741,0679424741,430        pp,3.99,"110,185","Jun 04, 1940",1993,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This book starts out strong but disappoints.,Notes are private!,0,0,1,not set,not set,"Feb 18, 2018",,Hardcover,view (with text),/book/show/940353.The_Heart_Is_a_Lonely_Hunter
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,About a Boy,"Hornby, Nick",1573227331,9781573227339,,307        pp,3.80,"136,247","Jan 01, 1998","May 01, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Fun read.,Notes are private!,0,1,1,not set,not set,"Feb 18, 2018",,Paperback,view (with text),/book/show/502659.About_a_Boy
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lullabies for Little Criminals,"O'Neill, Heather*",0060875070,9780060875077,0060875070,330        pp,4.03,"26,454","Oct 17, 2006","Oct 17, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,One of my all time favourites.,Notes are private!,0,1,1,not set,not set,"Feb 18, 2018",,Paperback,view (with text),/book/show/22207.Lullabies_for_Little_Criminals
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Scarborough,"Hernandez, Catherine*",1551526778,9781551526775,1551526778,272        pp,4.28,"10,934","May 02, 2017","May 02, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Original, funny, tender and ultimately heartbreaking. I loved this book, set in a hardscrabble Scarborough community peopled by loving parents failingOriginal, funny, tender and ultimately heartbreaking. I loved this book, set in a hardscrabble Scarborough community peopled by loving parents failing in the face of overwhelming odds, and their quiet hopeful, astonishing children, making games out of overdue rent notices and plastic bags in the snow. ...more",Notes are private!,0,3,1,not set,"Feb 18, 2018","Feb 18, 2018",,Paperback,view (with text),/book/show/31945128-scarborough
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bossypants,"Fey, Tina",031617789X,9780316177894,031617789X,343        pp,3.96,"1,005,332","Apr 05, 2011","Apr 05, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 17, 2018",,Hardcover,view,/book/show/9476336-bossypants
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Out of the Blue: A Memoir of Workplace Depression, Recovery, Redemption, and, Yes, Happiness","Wong, Jan",0987868500,9780987868503,0987868500,264        pp,4.15,419,"May 05, 2012","May 05, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Gripping and honest.,Notes are private!,0,1,1,not set,not set,"Feb 17, 2018",,Paperback,view (with text),/book/show/14741979-out-of-the-blue
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,David and Goliath: The Triumph of the Underdog,"Gladwell, Malcolm",031625178X,,,unknown,3.97,"181,370","Oct 01, 2013",unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 17, 2018",,Paperback,view,/book/show/20435037-david-and-goliath
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eaton's: The Trans-Canada Store,"Kopytek, Bruce Allen",1540209121,9781540209122,1540209121,466        pp,3.65,17,"Nov 05, 2013","Oct 25, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 17, 2018",,Hardcover,view,/book/show/35759107-eaton-s
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"On the Banks of Plum Creek        (Little House, #4)","Wilder, Laura Ingalls",0064400042,9780064400046,0064400042,339        pp,4.22,"101,451",1937,"Apr 08, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 17, 2018",,Paperback,view,/book/show/77769.On_the_Banks_of_Plum_Creek
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Four: Die geheime DNA von Amazon, Apple, Facebook und Google","Galloway, Scott",3864705436,9783864705434,B076V3VB6N,333        pp,3.84,"17,424","Oct 03, 2017","Nov 20, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 17, 2018",,Kindle Edition,view,/book/show/36665722-the-four
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Closing the Ring        (The Second World War, #5)","Churchill, Winston S.",0395410592,9780395410592,0395410592,704        pp,4.42,"1,986",1951,"May 09, 1986",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 17, 2018",,Paperback,view,/book/show/55220.Closing_the_Ring
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All We Leave Behind: A Reporter's Journey into the Lives of Others,"Off, Carol",0345811445,,B01JEMNR8G,301        pp,4.28,591,"Sep 19, 2017","Sep 19, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 17, 2018",,Kindle Edition,view,/book/show/36271141-all-we-leave-behind
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The English Patient,"Ondaatje, Michael",0771068867,9780771068867,0771068867,307        pp,3.87,"132,006",Sep 1992,"Jan 01, 1992",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 17, 2018",,Hardcover,view,/book/show/1147119.The_English_Patient
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fitzgeralds and the Kennedys: An American Saga,"Goodwin, Doris Kearns",0743201752,9780743201759,0743201752,992        pp,4.24,"3,101","Jan 01, 1987","Jan 16, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 17, 2018",,Paperback,view,/book/show/50174.The_Fitzgeralds_and_the_Kennedys
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bookseller of Kabul,"Seierstad, Åsne",1844080471,9781844080472,B00BG6NH6Q,276        pp,3.77,"53,488","Sep 02, 2002","Mar 04, 2004",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 17, 2018",,Paperback,view,/book/show/827183.The_Bookseller_of_Kabul
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Clara Callan,"Wright, Richard B.",0060506067,9780060506063,0060506067,432        pp,3.87,"9,106","Jan 01, 2001","Oct 01, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 17, 2018",,Hardcover,view,/book/show/2878168-clara-callan
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Game Of Hide And Seek        (Virago Modern Classics Book 6),"Taylor, Elizabeth",0748131590,,B00GVFPE86,319        pp,3.80,"1,197",1951,"Sep 29, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 12, 2018",,Kindle Edition,view,/book/show/35076852-a-game-of-hide-and-seek
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Wreath Of Roses,"Taylor, Elizabeth",0140025871,9780140025873,0140025871,176        pp,3.90,743,1949,1984,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Someone I admire said Elizabeth Taylor was an excellent writer who is not as well known as she deserves to be and having read this book I agree. ThereSomeone I admire said Elizabeth Taylor was an excellent writer who is not as well known as she deserves to be and having read this book I agree. There are some dazzling passages. The characters are complex and surprising (the little English town where the story unfolds emerges as one of the characters). And small point, but fun, I learned many new words for old things. Now I know that a drugget is a coarse carpet laid over a finer one in areas of high traffic, to protect the finer carpet. Unimportant but I liked learning about it. Love the era -- post WW II, with its broken soldiers trying to adjust to the everyday....more",Notes are private!,0,2,1,not set,"Feb 12, 2018","Feb 12, 2018",,Paperback,view (with text),/book/show/1178155.A_Wreath_Of_Roses
