,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Jolanta (knygupė)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
671,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cape Doctor,"Levy, E.J.*",031653658X,9780316536585,031653658X,352        pp,3.97,"2,467","Jun 01, 2021","Jun 15, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2.5*Viena iš tų knygų, kuomet tikra istorija pagal kurią ji parašyta - įdomesnė. Labai lengvas istorinis romanas apie 19 amžiuje gyvenusį chirurgą Jam2.5*Viena iš tų knygų, kuomet tikra istorija pagal kurią ji parašyta - įdomesnė. Labai lengvas istorinis romanas apie 19 amžiuje gyvenusį chirurgą James Miranda Bary. O visas įdomus tame, kad gimė jis moterimi - Margaret Anne Bulkley. Ši paslaptis paaiškėjo tik jai/jam mirus einant 76-sius metus.Beje, ji/jis pirmasis atliko sėkmingą cezario pjūvį. [image]...more",Notes are private!,0,7,1,"Oct 26, 2021","Oct 27, 2021","Oct 25, 2021",,Hardcover,view (with text),/book/show/50998140-the-cape-doctor
672,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Зулейха открывает глаза,"Yakhina, Guzel",,9785170904365,5170904363,508        pp,4.40,"15,629","Feb 27, 2015","Feb 27, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3,5*",Notes are private!,0,4,1,"Oct 25, 2021","Dec 14, 2021","Oct 25, 2021",,Hardcover,view (with text),/book/show/25547210
673,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Still Mad: American Women Writers and the Feminist Imagination,"Gilbert, Sandra M.",0393651711,9780393651713,0393651711,464        pp,3.97,103,"Aug 17, 2021","Aug 17, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2021",,Hardcover,view,/book/show/55298350-still-mad
674,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Red Pill,"Kunzru, Hari*",0451493710,9780451493712,0451493710,304        pp,3.68,"5,339","Sep 01, 2020","Sep 01, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Oct 23, 2021","Oct 26, 2021","Oct 23, 2021",,Hardcover,view,/book/show/49188384-red-pill
675,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Piranesi: The Complete Etchings,"Ficacci, Luigi",3822866202,9783822866207,3822866202,799        pp,4.33,86,"Dec 01, 1999","Nov 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Oct 21, 2021",,Paperback,view,/book/show/3045482-piranesi
676,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Albrecht Dürer: Werkverzeichnis,"Wolf, Norbert",379138631X,9783791386317,379138631X,0        pp,5.00,2,unknown,"Sep 16, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Oct 20, 2021",,Hardcover,view,/book/show/49539746-albrecht-d-rer
677,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tale of the Unknown Island,"Saramago, José",0156013037,9780156013031,0156013037,51        pp,3.92,"14,873",1997,"Oct 05, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,11,1,"Oct 20, 2021","Oct 20, 2021","Oct 20, 2021",,Paperback,view,/book/show/2529.The_Tale_of_the_Unknown_Island
678,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Utz,"Chatwin, Bruce",0140115765,9780140115765,0140115765,154        pp,3.68,"3,518",1988,"Dec 01, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2021",,Paperback,view,/book/show/276796.Utz
679,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Games Without Rules: The Often Interrupted History of Afghanistan,"Ansary, Tamim*",1610390946,9781610390941,1610390946,397        pp,4.37,"1,477","Nov 01, 2012","Nov 27, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Oct 19, 2021","Oct 21, 2021","Oct 19, 2021",,Hardcover,view,/book/show/13587149-games-without-rules
680,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Begin Again: James Baldwin's America and Its Urgent Lessons for Our Own,"Glaude Jr., Eddie S.*",0525575324,9780525575320,0525575324,272        pp,4.40,"5,830","Jun 30, 2020","Jun 30, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"'Baldwin did not call for a third American founding. Instead, he worked tirelessly for what he called the New Jerusalem. To my mind, there is little d'Baldwin did not call for a third American founding. Instead, he worked tirelessly for what he called the New Jerusalem. To my mind, there is little difference between the two. Both call for a world and a society that reflect the value that all human life, no matter the color of your skin, your zip code, your gender, or who you love, is sacred. In his after times, Jimmy understood that something new was desperately trying to be born, but the old ghosts had the baby by the throat. He wrote in the epilogue to No Name in the Street: ""An old world is dying, and a new one kicking in the belly of its mother, time, announces that it is ready to be born. This birth will not be easy, and many of us are doomed to discover that we are exceedingly clumsy midwives. No matter, so long as we accept that our responsibility is to the newborn: the acceptance of responsibility contains the key."" That was 1972. The labor has been long and hard, and the new world has yet to be born. We are now in our after times, but responsibility has not been lost. Whatever happens next will be up to us.'[image]A philosopher-poet.Knygos autorius apžvelgdamas James Baldwin asmenybę ir jo daugelį ese kalba apie dabartinę ir ateities JAV. Kaip bebūtų liūdna, man autoriaus vizija skamba utopiškai. Duokdiev, kad klysčiau....more",Notes are private!,0,14,1,"Oct 15, 2021","Oct 17, 2021","Oct 14, 2021",,Hardcover,view (with text),/book/show/45754985-begin-again
681,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Animal,"Taddeo, Lisa*",1982122129,9781982122126,1982122129,336        pp,3.71,"36,811","Jun 08, 2021","Jun 08, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,DNF at 70%,Notes are private!,0,2,0,not set,not set,"Oct 14, 2021",,Hardcover,view (with text),/book/show/55711559-animal
682,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Barracoon: The Story of the Last ""Black Cargo""","Hurston, Zora Neale",0060921706,9780060921705,0060921706,193        pp,4.04,"29,692","Apr 24, 2018","May 08, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"'But the inescapable fact that stuck in my craw, was: my people had sold me and the white people had bought me... It impressed me that the universal n'But the inescapable fact that stuck in my craw, was: my people had sold me and the white people had bought me... It impressed me that the universal nature of greed and glory.'- Zora Neale Hurston, Dust Tracks on a RoadNedidukė knygutė, labiau man nuskambėjusi, kaip dokumentas apie paskutinį JAV vergą, kurį autorė spėjo pakalbinti 1927-iais. [image]Barracoon - toks, kaip ir barakas, kur buvo laikomi sugauti afrikiečiai prieš juos parduodant ir išsiunčiant į Europą ir Amerikas....more",Notes are private!,0,10,1,"Oct 14, 2021","Oct 15, 2021","Oct 14, 2021",,Paperback,view (with text),/book/show/2590136-barracoon
683,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All Tomorrows: The Myriad Species and Mixed Fortunes of Man,"Ramjet, Nemo",,,,111        pp,4.23,"4,766","Oct 04, 2006",2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 12, 2021",,ebook,view,/book/show/16143402-all-tomorrows
684,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Velvet Was the Night,"Moreno-Garcia, Silvia*",0593356829,9780593356821,0593356829,289        pp,3.52,"26,426","Aug 17, 2021","Aug 17, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2,6*""Meksikos gotikos"" autorės naujausias romanas. Šį kartą - a la Noir žanras, su romantikos prieskoniu.Veiksmas vyksta Mexico mieste 1970-iais, kuom2,6*""Meksikos gotikos"" autorės naujausias romanas. Šį kartą - a la Noir žanras, su romantikos prieskoniu.Veiksmas vyksta Mexico mieste 1970-iais, kuomet vyko studentų protestai prieš tuometinį autoritarinį režimą. Nenoriu nieko spoilinti, kas yra labai lengva su tokių žanrų knygomis. Kaip tralialiuška - pusė velnio. Viršelis, beje, klaidinantis. Jis tobulai tinka Noir žanrui, bet šiai knygai - nelabai....more",Notes are private!,0,21,1,"Oct 11, 2021","Oct 12, 2021","Oct 11, 2021",,Hardcover,view (with text),/book/show/54746205-velvet-was-the-night
685,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unbound: My Story of Liberation and the Birth of the Me Too Movement,"Burke, Tarana",1250621739,9781250621733,1250621739,272        pp,4.59,"12,801","Sep 14, 2021","Sep 14, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3,5*JAV aktyvistės, #metoo judėjimo pradininkės Taranos Burke skaudūs, drąsūs ir kovingi memuarai. Svarbiausia šios knygos žinutė - kad merginos/ mote3,5*JAV aktyvistės, #metoo judėjimo pradininkės Taranos Burke skaudūs, drąsūs ir kovingi memuarai. Svarbiausia šios knygos žinutė - kad merginos/ moterys yra nekaltos dėl to kaip su jomis buvo pasielgta, ir gėdos jausmas turėtų kankinti ne aukas, bet kaltininkus....more",Notes are private!,0,14,1,"Oct 10, 2021","Oct 11, 2021","Oct 09, 2021",,Hardcover,view (with text),/book/show/57351643-unbound
686,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Oh William!        (Amgash, #3)","Strout, Elizabeth*",0812989430,9780812989434,0812989430,240        pp,3.86,"80,115","Oct 19, 2021","Oct 19, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Oct 21, 2021","Oct 23, 2021","Oct 08, 2021",,Hardcover,view,/book/show/56294820-oh-william
687,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Monos Lizos pagrobimas,"Löschburg, Winfried",,,,181        pp,3.36,11,1971,1978,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Oct 08, 2021",,Hardcover,view,/book/show/26592563-monos-lizos-pagrobimas
688,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Anything Is Possible        (Amgash, #2)","Strout, Elizabeth*",0812989406,9780812989403,0812989406,254        pp,3.78,"66,298","Apr 27, 2017","Apr 25, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4,5*",Notes are private!,0,5,1,"Oct 07, 2021","Oct 08, 2021","Oct 07, 2021",,Hardcover,view (with text),/book/show/32080126-anything-is-possible
689,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Walk Alone in the Crowd,"Muñoz Molina, Antonio",0374190259,9780374190255,0374190259,432        pp,3.56,274,2018,"Jul 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 07, 2021",,Hardcover,view,/book/show/54785516-to-walk-alone-in-the-crowd
690,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Отель ""У озера""","Brookner, Anita",5751602315,9785751602314,5751602315,256        pp,3.60,"22,128","Sep 06, 1984",2001,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Tokia lėta lėta ir melancholiška.Ir labai subtiliai feministinė man pasirodė.'It occurs to me - and possibly that silly incident this morning may haveTokia lėta lėta ir melancholiška.Ir labai subtiliai feministinė man pasirodė.'It occurs to me - and possibly that silly incident this morning may have brought it home to me - that some women close ranks because they hate men and fear them. Oh, I know that this is obvious. What I'm really trying to say is that I dread such women's attempts to recruit me, to make me their accomplice. I'm not talking about the feminists. I can understand their position, although I'm not all that sympathetic to it. I'm talking about the ultra-feminine. I'm talking about the complacent consumers of men with their complicated but unwritten rules of what is due to them. Treats. Indulgences. Privileges. The right to make illogical fusses. The cult of themselves. Such women strike me as dishonourable. And terrifying. I think perhaps that men are an easier target. I think perhaps the feminists should take a fresh look at the situation.'1984-iais laimėjo Bookerį ;)3,9*...more",Notes are private!,0,15,1,"Oct 05, 2021","Oct 17, 2021","Oct 05, 2021",,Mass Market Paperback,view (with text),/book/show/18368947
691,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Twilight Zone,"Fernández, Nona",164445047X,9781644450475,164445047X,232        pp,4.20,"3,403","Nov 01, 2016","Mar 16, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3,9*",Notes are private!,0,4,1,"Apr 23, 2023","May 10, 2023","Oct 05, 2021",,Paperback,view (with text),/book/show/53317468-the-twilight-zone
692,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Planet of Clay,"Yazbek, Samar",1642860972,9781642860979,,144        pp,3.69,198,"Sep 07, 2021","Sep 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 05, 2021",,ebook,view,/book/show/57252114-planet-of-clay
693,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hearing Trumpet,"Carrington, Leonora",1878972197,9781878972194,1878972197,199        pp,4.00,"8,235",1974,"Feb 02, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,not set,"Oct 03, 2021",,Paperback,view,/book/show/46987.The_Hearing_Trumpet
694,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death and So Forth: Stories,"Lish, Gordon",1950539288,9781950539284,1950539288,168        pp,3.33,24,unknown,"Apr 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 03, 2021",,Hardcover,view,/book/show/54599034-death-and-so-forth
695,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Short Stories in Russian: New Penguin Parallel Text,"Baer, Brian James",,9780525504597,,240        pp,3.71,35,unknown,"Aug 01, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Knyga skirta norintiems tobulinti rusų kalbą ir, žinoma, mokantiems angliškai. Apsakymų vertimas į anglų kalbą - pažodinis. Skamba klaikiai, bet toks,Knyga skirta norintiems tobulinti rusų kalbą ir, žinoma, mokantiems angliškai. Apsakymų vertimas į anglų kalbą - pažodinis. Skamba klaikiai, bet toks, matyt, jau tos knygutės tikslas. Aš jos ėmiausi tik dėl dešimties rusiškų apsakymų:Bez paniki! = Don't panic! / Sergey LukyanenkoLitovskai͡|a ruchka = The Lithuanian hand / Julia KissinaNakolka = The tattoo / Evgenii Grishkovets Ruki = Hands / Yuly DanielDed i Laĭma = Grandpa and Laima / Dina RubinaSinbad morekhod = Sinbad the Sailor / Yuri BuidaZverʹ = The beast / Ludmila UlitskayaRuka = The arm / Ludmila PetrushevskayaZaplyv = The swim / Vladimir SorokinTri voĭny = Three wars / Alexander IlichevskyApsakymai - 5*, bet ta tekstų transformacija man vistiek labai baisi -1*...more",Notes are private!,0,8,1,not set,not set,"Oct 02, 2021",,ebook,view (with text),/book/show/35605033-short-stories-in-russian
