,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sirpa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
575,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Prizefighter en Mi Casa,"Charlton-Trujillo, E.E.*",0385733259,9780385733250,0385733259,224        pp,3.66,80,2006,"Aug 08, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Met the author at NCTE a few years ago and was very impressed by this first novel. Great storyline.,Notes are private!,0,0,1,not set,Jun 2010,"Jun 08, 2010",,Hardcover,view (with text),/book/show/660043.Prizefighter_en_Mi_Casa
576,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman with the Alabaster Jar: Mary Magdalen and the Holy Grail,"Starbird, Margaret",1879181037,9781879181038,1879181037,240        pp,3.89,"1,902","Jun 01, 1993","Jun 01, 1993",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Compared to Vern Swenson's work, this pales both in scholarship and theoretical rumination, but Starbird's book is fascinating as it comes from a RomaCompared to Vern Swenson's work, this pales both in scholarship and theoretical rumination, but Starbird's book is fascinating as it comes from a Roman Catholic who worked through having her faith shaken by concepts that her church views as heretical. Her musings about Mary Magdalene have, I am sure, caused a lot of readers to ponder the fate of the women in Christ's life. Although much of this is conjecture, in light of the interest in the Dan Brown phenomena, Starbird proffers some possibilities to ponder. Thanks for the Christmas gift, Dave! :)...more",Notes are private!,0,0,1,not set,"Dec 29, 2010","May 24, 2010",,Paperback,view (with text),/book/show/278433.The_Woman_with_the_Alabaster_Jar
577,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Inexhaustible Gospel,"Maxwell, Neal A.",0842525939,9780842525930,0842525939,312        pp,4.84,43,2004,"Jan 28, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 24, 2010","Jul 08, 2020","May 24, 2010",,,view,/book/show/3546587-the-inexhaustible-gospel
578,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Light in the Wilderness: Explorations in the Spiritual Life,"Thomas, M. Catherine",,9781934693056,,366        pp,4.57,265,2003,2008,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I recall the day when pouring yet again through 2 Nephi when I realized that the wilderness mentioned in the story was really but a type and shadow ofI recall the day when pouring yet again through 2 Nephi when I realized that the wilderness mentioned in the story was really but a type and shadow of our life journey. After years of putting pieces together, I am so grateful to find a book, so packed with ideas that expand upon those I have recorded in my own journey as a spiritual seeker. As Truman Madsen wrote, ""this remarkable and penetrating book deals with some of the toughest spiritual issues of our time."" I just wish I had discovered it earlier. This book will be received as unconventional by some, but Thomas, a retired professor of Ancient Scripture at BYU has written a masterpiece on the spiritual journey. See Richard Cracroft's  in BYU Magazine: http://magazine.byu.edu/?act=view&... ""To explore the challenging route to spiritual reality Thomas draws freshly and deeply on scripture and on the sermons of Joseph Smith, Brigham Young, Orson Pratt, Parley P. Pratt, Charles W. Penrose, F. Enzio Busche, and Hugh Nibley, among others. She opens to readers the experiences of such various light seekers and bearers as Jacques Lusseyran, Deepak Chopra, Sakyong Mipham, and Cardinal John Henry Newman and shares the poetry of John Milton, William Wordsworth, and William Blake. For, as Joseph Smith insisted, “one of the grand fundamental principles of Mormonism is to receive truth—let it come from where it may” (quoted in Thomas, p. xi).""...more",Notes are private!,0,0,1,"May 12, 2010","Jun 22, 2010","May 12, 2010",,Paperback,view (with text),/book/show/6498276-light-in-the-wilderness
579,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Feelings Buried Alive Never Die,"Truman, Karol K.",0911207023,9780911207026,0911207023,307        pp,4.13,"1,536","Aug 01, 1991",2017,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In the end, science is finally corroborating the fact that love for oneself and for others, as well as forgiveness and letting go create health. TrumaIn the end, science is finally corroborating the fact that love for oneself and for others, as well as forgiveness and letting go create health. Truman's book is in its 13th printing--a classic in the field of awareness of how physical health and mental/emotional patterns that we hold interrelate. Not particularly well written, but chapter 4 is a good overview of Truman's thinking, and the the tables in chapter 17 on types of feelings and chapter 18 on the causes of illness are food for thought (see also Louise Hays' version called ""You Can Heal Your Life""). If nothing else, this book allows people to begin to think about how they may blaming everything in their lives on circumstances outside of themselves (family situations, parents, genetics, job, etc.), and realize how important it is to take responsibility for their own health and well-being. Physical, mental, and emotional pain should not be ""stuffed"" down; if we want to enjoy life, the journey must start with accepting responsibility for ourselves. ...more",Notes are private!,0,4,1,"May 09, 2010","May 09, 2010","May 09, 2010",,Paperback,view (with text),/book/show/2284.Feelings_Buried_Alive_Never_Die
580,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Feathers,"Woodson, Jacqueline*",0399239898,9780399239892,0399239898,118        pp,3.73,"7,594","Mar 01, 2007","Mar 01, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Lovely, slim young adult novel about an African American girl named Frannie who lives in an apartment complex sprayed with graffiti across the highwayLovely, slim young adult novel about an African American girl named Frannie who lives in an apartment complex sprayed with graffiti across the highway from what she perceives as a more privileged white world. Lyrical and metaphorical in its approach to growing up in 1971, ""Feathers"" is an exploration of self based upon the idea of hope. Her teacher, Ms. Johnson, has read the Emily Dickinson poem to her class and opened Frannie's 11-year-old eyes to the possibility that the world may not be all that she has always imagined. ...more",Notes are private!,0,1,1,not set,"May 09, 2010","May 09, 2010",,Hardcover,view (with text),/book/show/272334.Feathers
581,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nox,"Carson, Anne",0811218708,9780811218702,0811218708,192        pp,4.37,"3,576","Apr 01, 2010","Apr 01, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Love Anne Carson.,Notes are private!,0,0,1,not set,not set,"May 06, 2010",,Hardcover,view (with text),/book/show/7428663-nox
582,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nibley on the Timely and the Timeless: Classic Essays of Hugh W. Nibley,"Nibley, Hugh",0884943380,9780884943389,0884943380,323        pp,4.33,229,1978,"Jan 01, 1978",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A 2-month read from cover to cover--Nibley is too dense to read in a sitting. An inveterate collector of ideas from every culture and discipline, his A 2-month read from cover to cover--Nibley is too dense to read in a sitting. An inveterate collector of ideas from every culture and discipline, his writing is seldom linear and very associative; Nibley expects an erudite reader just as his lectures presupposed an expert listener, but the ideas are often absolutely steller. This was one of my father's favorite's of his collected works--he translated this into Finnish in 1990. While I am not enamored of all the essays, personal favorites that I keep returning to include ""Treasures in Heaven,"" ""Genesis of the Written Word,"" ""Educating the Saints,"" and of course, ""Zeal Without Knowledge.""...more",Notes are private!,0,0,1,not set,"May 04, 2010","May 05, 2010",,Hardcover,view (with text),/book/show/399220.Nibley_on_the_Timely_and_the_Timeless
583,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The English Patient,"Ondaatje, Michael",0679745203,9780679745204,0679745203,305        pp,3.87,"132,006",Sep 1992,"Nov 30, 1993",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 05, 2010",,Paperback,view,/book/show/231584.The_English_Patient
584,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1776,"McCullough, David",0743226720,9780743226721,0743226720,386        pp,4.09,"230,033","May 24, 2005","Jun 27, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My colleague Gary Hatch ed this book before he passed away a couple of years ago. Here are his remarks. They are worth reading:""When David McCulMy colleague Gary Hatch ed this book before he passed away a couple of years ago. Here are his remarks. They are worth reading:""When David McCullough visited BYU, he made the somewhat obvious but significant point that history didn't have to turn out the way it did. This is one of the major themes of this book. If the wind had shifted direction at the wrong time during the Battle of Long Island, or if the fog hadn't settled in during Washington's retreat across the East River, then the Revolution might have ended then and there. But it wasn't just Providence that made the difference, it also was the courage and character of individual soldiers that turned the tide, Washington himself being a key figure. McCullough quotes George Otto Trevelyan, who wrote, ""It may be doubted whether so small a number of men ever employed so short a space of time with greater and more lasting effects upon the history of the world."" That the Continental Army survived the year 1776 at all is miraculous. McCullough writes with clarity and energy and has done a remarkable job synthesizing a vast amount of scholarship.""Miss your insights, Gary. ...more",Notes are private!,0,1,1,not set,"May 19, 2015","May 03, 2010",,Paperback,view (with text),/book/show/1067.1776
585,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Temple: Where Heaven Meets Earth,"Madsen, Truman G.",1590389263,9781590389263,1590389263,224        pp,4.22,375,"Jul 30, 2008","Jul 30, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The book is a collection of a life spent pondering the purposes of temples in our lives. I read through the chapters with a pencil in hand. His undersThe book is a collection of a life spent pondering the purposes of temples in our lives. I read through the chapters with a pencil in hand. His understanding, appropriately veiled, of the purpose of the temple is deep and covers both ancient and modern temple worship.Truman Madsen was the Stake President during the years that my husband served as a campus Bishop. Truman is amazingly gifted in his understanding of the Gospel and we miss him (he passed away recently). He and his wife, Ann are examples for every couple of what a marriage can achieve. His DVD series on the life and mission of Jesus Christ, filmed in the Holy Land, is a peaceful masterpiece....more",Notes are private!,0,1,1,"Apr 30, 2010","Jul 15, 2010","Apr 30, 2010",,Hardcover,view (with text),/book/show/3067123-the-temple
586,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life of Pi,"Martel, Yann",0770430074,9780770430078,0770430074,460        pp,3.94,"1,623,983","Sep 11, 2001","Aug 29, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 30, 2010",,Paperback,view,/book/show/4214.Life_of_Pi
