,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Cher 'N Books's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
3331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bitten: The Secret History of Lyme Disease and Biological Weapons,"Newby, Kris*",0062932705,9780062932709,,6        pp,3.96,"1,273","May 07, 2019","May 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Audiobook,view,/book/show/42117387-bitten
3332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Of the Farm,"Updike, John",0345468228,9780345468222,0345468228,144        pp,3.49,"1,398",1965,"Mar 30, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Paperback,view,/book/show/242594.Of_the_Farm
3333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Couples,"Updike, John",0141188987,9780141188980,0141188987,458        pp,3.58,"5,524",1968,2007,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Paperback,view,/book/show/1240581.Couples
3334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl Who Wrote Loneliness,"Shin, Kyung-Sook",1605988634,9781605988634,1605988634,400        pp,3.60,993,1995,"Sep 15, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/25329006-the-girl-who-wrote-loneliness
3335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Inland,"Obreht, Téa*",,,B07KNT5SXQ,386        pp,3.43,"12,995","Aug 13, 2019","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Aug 13, 2019",,Kindle Edition,view,/book/show/43514018-inland
3336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Nature Fix: Why Nature Makes Us Happier, Healthier, and More Creative","Williams, Florence",0393355578,9780393355574,0393355578,304        pp,3.97,"12,017","Feb 07, 2017","Feb 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Paperback,view,/book/show/35187181-the-nature-fix
3337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Women of the Copper Country,"Russell, Mary Doria*",1982109580,9781982109585,1982109580,352        pp,4.11,"7,794","Aug 06, 2019","Aug 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/42201959-the-women-of-the-copper-country
3338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Substitute,"Lundrigan, Nicole*",1487002351,9781487002350,1487002351,399        pp,3.61,"1,401","Jun 24, 2017","Jun 24, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Paperback,view,/book/show/32073135-the-substitute
3339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Air You Breathe,"Peebles, Frances de Pontes*",0735211000,9780735211001,0735211000,528        pp,3.87,"8,442",unknown,"Jul 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Paperback,view,/book/show/45152890-the-air-you-breathe
3340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Early Riser,"Fforde, Jasper*",144476358X,9781444763584,144476358X,402        pp,3.87,"15,732","Aug 02, 2018","Aug 02, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/23498264-early-riser
3341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Women Talking,"Toews, Miriam",1635572584,9781635572582,1635572584,216        pp,3.62,"57,600","Aug 21, 2018","Apr 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/40046077-women-talking
3342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Girl Logic: The Genius and the Absurdity,"Shlesinger, Iliza",1602863571,9781602863576,1602863571,288        pp,3.85,"7,445","Nov 07, 2017","Oct 10, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 stars - It was really good.Women are both afflicted and empowered by something I call Girl Logic. GL is a characteristically female way of thinkin3.5 stars - It was really good.Women are both afflicted and empowered by something I call Girl Logic. GL is a characteristically female way of thinking that appears to be contradictory and circuitous but is actually a complicated and highly evolved way of considering every choice and its repercussions before we make a move toward what we want.I only recently discovered Iliza, but she’s incredible. If you haven’t watched it yet, I highly recommend her Netflix special, Elder Millenial.I couldn’t relate to a lot of the dating stories (I’ve been with my husband for over half of my life and can’t even comprehend what dating today would be like), but the majority of the book was insightful as well as being humorous, especially the back half. I really enjoyed the pictures she included at the end as well. The point is, this book deserves far more recognition than it has received.What I love most about her style of humor is that beneath the laughs, there are sharp, perspective observances and explanations. She’s not just funny and beautiful, she’s also intelligent. Smart people are awesome, funny people are awesome, but when you get both in one package, it’s a beautiful thing. -------------------------------------------Favorite Quote: You teach people how to treat you. If you don’t like someone’s behavior towards you, educate them.First Sentences: Women aren’t crazy. We are not crazy. We are conflicted....more",Notes are private!,0,4,1,"Oct 17, 2019","Oct 19, 2019","Aug 13, 2019",,Hardcover,view (with text),/book/show/34220699-girl-logic
3343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Polaris Rising        (Consortium Rebellion, #1)","Mihalik, Jessie*",0062802402,9780062802408,,448        pp,3.92,"13,403","Feb 05, 2019","Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,ebook,view,/book/show/35662096-polaris-rising
3344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Inheritance,"Hobb, Robin*",0007290276,9780007290277,B004QGYHR6,417        pp,3.98,"4,985",2011,unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4 stars - It was great. I loved it..A Touch of Lavender - 4 stars. Weird start but very interesting and imaginative.Silver Lady and the Fortyish Man -4 stars - It was great. I loved it..A Touch of Lavender - 4 stars. Weird start but very interesting and imaginative.Silver Lady and the Fortyish Man - 3 stars.Cut - 2.5 starsThe Fifth Squashed Cat - 3 starsStrays - 3.5 starsFinis - 3 starsDrum Machine - 3.5 starsHomecoming - 4 starsThe Inheritance - 4 starsCat’s Meat - 4.5 stars.-------------------------------------------Favorite Quotes: Kids ask the questions that adults swallow.What the waking mind does not perceive, the heart already knows.First Sentence: The old question “Where do you get your story ideas from?” still has the power to stump me. ...more",Notes are private!,0,2,1,"Oct 02, 2019","Oct 08, 2019","Aug 13, 2019",,Kindle Edition,view (with text),/book/show/11481971-the-inheritance
3345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Author In Progress: A No-Holds-Barred Guide to What It Really Takes to Get Published,"Walsh, Therese*",1440346712,9781440346712,1440346712,352        pp,4.30,174,"Nov 01, 2016",Nov 2016,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Paperback,view,/book/show/28627395-author-in-progress
3346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Elements of Fiction Writing - Characters & Viewpoint,"Card, Orson Scott",,,B004GUSDIG,242        pp,4.04,"4,612",1988,"Dec 31, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Kindle Edition,view,/book/show/10156954-elements-of-fiction-writing---characters-viewpoint
3347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Witch's Reign        (Desert Cursed, #1)","Mayer, Shannon*",1987933370,9781987933376,B0778ZCG8Z,370        pp,4.15,"11,346","Jan 30, 2018","Jan 30, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Kindle Edition,view,/book/show/36566670-witch-s-reign
3348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Right Swipe        (Modern Love, #1)","Rai, Alisha*",0062878093,9780062878090,0062878093,387        pp,3.65,"23,677","Aug 06, 2019","Aug 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Paperback,view,/book/show/39863092-the-right-swipe
3349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Things You Save in a Fire,"Center, Katherine*",1250047323,9781250047328,1250047323,320        pp,4.02,"132,235","Aug 13, 2019","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/41150382-things-you-save-in-a-fire
3350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When the Plums Are Ripe,"Nganang, Patrice",0374288992,9780374288990,0374288992,368        pp,3.85,80,"Aug 13, 2019","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/41940262-when-the-plums-are-ripe
3351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mount Pleasant,"Nganang, Patrice",0374213852,9780374213855,0374213852,384        pp,3.16,141,"Jan 06, 2011","Apr 12, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Hardcover,view,/book/show/25666043-mount-pleasant
3352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Impossible Fortress,"Rekulak, Jason*",1501144421,9781501144424,1501144421,320        pp,3.77,"10,688","Feb 07, 2017","Nov 28, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2019",,Paperback,view,/book/show/30893019-the-impossible-fortress
3353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gossamer Mage,"Czerneda, Julie E.*",0756412358,9780756412357,B07KDWW2DJ,416        pp,3.42,296,"Aug 06, 2019","Aug 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2019",,Kindle Edition,view,/book/show/42757822-the-gossamer-mage
3354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nottingham,"Makaryk, Nathan*",1250195608,9781250195609,1250195608,496        pp,3.71,"1,401","Aug 06, 2019","Aug 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2019",,Hardcover,view,/book/show/41555942-nottingham
3355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ghosts of Eden Park: The Bootleg King, the Women Who Pursued Him, and the Murder That Shocked Jazz-Age America","Abbott, Karen*",0451498623,9780451498625,0451498623,432        pp,3.70,"6,127","Aug 06, 2019","Aug 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2019",,Hardcover,view,/book/show/43747492-the-ghosts-of-eden-park
3356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bagehot: The Life and Times of the Greatest Victorian,"Grant, James",0393609197,9780393609196,0393609197,368        pp,3.65,136,"Jul 23, 2019","Jul 23, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2019",,Hardcover,view,/book/show/41817534-bagehot
3357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Is There Still Sex in the City?,"Bushnell, Candace*",0802147267,9780802147264,0802147267,272        pp,3.15,"3,212","Aug 06, 2019",May 2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2019",,Hardcover,view,/book/show/45897976-is-there-still-sex-in-the-city
3358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Barnum: An American Life,"Wilson, Robert",,,B07MD6JV29,372        pp,3.70,747,"Aug 06, 2019","Aug 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2019",,Kindle Edition,view,/book/show/43410880-barnum
3359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Berta Isla        (Nevinson, #1)","Marías, Javier",0525521364,9780525521365,0525521364,480        pp,3.98,"6,848","Sep 05, 2017","Aug 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2019",,Hardcover,view,/book/show/42920023-berta-isla
3360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Careful What You Wish For,"Ephron, Hallie*",0062473654,9780062473653,0062473654,288        pp,3.35,"2,965","Aug 06, 2019","Aug 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2019",,Hardcover,view,/book/show/41154239-careful-what-you-wish-for
3361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Perfect Wife,"Delaney, J.P.*",1524796743,9781524796747,1524796743,413        pp,3.68,"36,859","Aug 06, 2019","Aug 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2019",,Hardcover,view,/book/show/42927050-the-perfect-wife
3362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sound of Things Falling,"Vásquez, Juan Gabriel",1594487480,9781594487484,1594487480,302        pp,3.83,"18,592",May 2011,2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2019",,Hardcover,view,/book/show/16171259-the-sound-of-things-falling
3363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Someone We Know,"Lapena, Shari*",0525557652,9780525557654,0525557652,292        pp,3.93,"122,928","Jul 30, 2019","Jul 30, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2019",,Hardcover,view,/book/show/43982433-someone-we-know
3364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Here To Stay,"Edwards, Mark*",1542044898,9781542044899,B07HQ5S1NW,370        pp,4.01,"47,453","Sep 01, 2019","Sep 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 04, 2019",,Kindle Edition,view,/book/show/42249612-here-to-stay
3365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Wrong Places,"Fielding, Joy",0399181563,,B07DZKD6PH,358        pp,3.54,"6,476","Mar 12, 2019","Mar 12, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2 stars - Meh. Just ok. Harrowing thriller??? Yeah, how about no. #Falseadvertisement At only 5% in, I knew exactly how it would end (and never wavere2 stars - Meh. Just ok. Harrowing thriller??? Yeah, how about no. #Falseadvertisement At only 5% in, I knew exactly how it would end (and never wavered from the obvious prediction). Caricatures abound, and 90% of the male characters are total arse wipes. The dialogue was frequently melodramatic and unrealistic. Interesting concept, but weak execution. I doubt I will read anything by this author again.-------------------------------------------First Sentence: “So, tell me about yourself,” he says....more",Notes are private!,0,6,1,"Aug 12, 2019","Aug 18, 2019","Aug 01, 2019",,Kindle Edition,view (with text),/book/show/41857456-all-the-wrong-places
