,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Amanda's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Six Fang Marks & a Tetanus Shot,"Nooy, Richard de*",1770093044,9781770093041,1770093044,210        pp,4.02,49,"Apr 01, 2007","Apr 01, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** I was reading merrily along until Chapter 17 (I think) which was when the SHIT HIT THE FAN. In a plot-revelation kind of way. You pe**spoiler alert** I was reading merrily along until Chapter 17 (I think) which was when the SHIT HIT THE FAN. In a plot-revelation kind of way. You people have got to start warning me before I read books about fucked up shit.Note: Richard, no, there was no Kenya in the book. Not even on the father's travels. Good!I don't yet know what I've taken away from this book. I did think that Deo would turn out to be Deelee for a while. Guess I was wrong on that one......more",Notes are private!,0,1,1,not set,"Jul 22, 2008","Jul 03, 2008",,Paperback,view (with text),/book/show/921589.Six_Fang_Marks_a_Tetanus_Shot
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Breaking Dawn        (The Twilight Saga, #4)","Meyer, Stephenie",031606792X,9780316067928,031606792X,756        pp,3.74,"1,706,715","Aug 02, 2008","Aug 02, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 02, 2008",,Hardcover,view,/book/show/1162543.Breaking_Dawn
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Eclipse        (The Twilight Saga, #3)","Meyer, Stephenie",0316160202,9780316160209,0316160202,629        pp,3.73,"1,810,145","Aug 07, 2007","Aug 07, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I made it to page 245. That's all I can do. I'm sorry, noble GoodReaders! I swear to god I tried. But 245 MORE pages of angsty teenage romance is justI made it to page 245. That's all I can do. I'm sorry, noble GoodReaders! I swear to god I tried. But 245 MORE pages of angsty teenage romance is just too much torture. Especially on Christmas! (Plus, my mommy told me I could stop reading, so I did.) You had your chance, Twilight Series, but now I'm breaking up with you. ...more",Notes are private!,0,8,1,not set,"Dec 25, 2008","Jul 02, 2008",,Hardcover,view (with text),/book/show/428263.Eclipse
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Twilight        (The Twilight Saga, #1)","Meyer, Stephenie",0316015849,9780316015844,0316015849,498        pp,3.65,"6,576,399","Oct 05, 2005","Sep 06, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is a love story. 400 pages of love story, 50 pages of danger, then 50 more pages of love story. I liked it--it was cute and sweet (even thouThis book is a love story. 400 pages of love story, 50 pages of danger, then 50 more pages of love story. I liked it--it was cute and sweet (even though I do hold a grudge against lovers). I shall keep reading the series... The Genesis verse: eating of the tree of knowledge refers to drinking blood? Is that why there's an apple on the cover?...more",Notes are private!,0,0,1,not set,"Nov 17, 2008","Jul 02, 2008",,Paperback,view (with text),/book/show/41865.Twilight
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"New Moon        (The Twilight Saga, #2)","Meyer, Stephenie",,,,563        pp,3.59,"1,925,031","Sep 06, 2006","Sep 06, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This book is an emo fest.,Notes are private!,0,0,1,not set,"Nov 26, 2008","Jul 02, 2008",,Hardcover,view (with text),/book/show/49041.New_Moon
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Settling Sophia,"Cooley, Cherryl*",,,,91        pp,0.00,0,2007,2007,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 01, 2008",,Paperback,view,/book/show/3428308-settling-sophia
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Story of Christianity: Volume 1: The Early Church to the Reformation,"González, Justo L.",0060633158,9780060633158,0060633158,429        pp,4.22,"4,328","Jan 01, 1978","Jan 01, 1984",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Read for a class at UNCG. Ok, I probably didn't read the whole book, but ultimately I found it very insightful, and factual, of course. Read for a class at UNCG. Ok, I probably didn't read the whole book, but ultimately I found it very insightful, and factual, of course. ...more",Notes are private!,0,0,1,not set,Jan 1999,"Jun 30, 2008",,Paperback,view (with text),/book/show/63141.The_Story_of_Christianity
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Haroun And The Sea Of Stories,"Rushdie, Salman",0613495632,9780613495639,0613495632,219        pp,3.99,"35,155",1990,"Nov 01, 1991",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 29, 2008",,School & Library Binding,view,/book/show/1000014.Haroun_And_The_Sea_Of_Stories
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Crying of Lot 49,"Pynchon, Thomas",006091307X,9780060913076,006091307X,152        pp,3.69,"86,779",1966,"Nov 07, 2006",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I'm almost at the end. But I just can't bring myself to read it. Maybe later. My brain is too scattered to absorb Pynchon at the moment.I'm almost at the end. But I just can't bring myself to read it. Maybe later. My brain is too scattered to absorb Pynchon at the moment....more,Notes are private!,0,0,0,not set,not set,"Jun 29, 2008",,Paperback,view (with text),/book/show/2794.The_Crying_of_Lot_49
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Suburban souls: The Erotic Psychology of a Man and a Maid,Anonymous,0394175417,9780394175416,0394175417,572        pp,2.93,28,1901,"Sep 01, 1981",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My cover is yellow, with a picture of a naked lady lying face-down on a blanket and a pile of pillows.",Notes are private!,0,1,1,not set,not set,"Jun 29, 2008",,Paperback,view (with text),/book/show/436178.Suburban_souls
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fathers and Sons,"Turgenev, Ivan",0451529693,9780451529695,0451529693,244        pp,3.99,"89,420",Feb 1862,"Feb 01, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 29, 2008",,Mass Market Paperback,view,/book/show/19117.Fathers_and_Sons
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Happiness Is a Serious Problem: A Human Nature Repair Manual,"Prager, Dennis",0060987359,9780060987350,0060987359,192        pp,4.17,"1,916","Jan 01, 1998","Dec 09, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 26, 2008",,Paperback,view,/book/show/96888.Happiness_Is_a_Serious_Problem
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Imperial Earth,"Clarke, Arthur C.",0345352505,9780345352507,0345352505,305        pp,3.74,"6,614","Sep 18, 1975","Sep 12, 1987",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 25, 2008",,Mass Market Paperback,view,/book/show/2909573-imperial-earth
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Songs of Distant Earth,"Clarke, Arthur C.",0345322401,9780345322401,0345322401,319        pp,3.91,"15,943",1986,Jan 1991,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 25, 2008",,Mass Market Paperback,view,/book/show/414998.The_Songs_of_Distant_Earth
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Pillars of the Earth        (Kingsbridge, #1)","Follett, Ken*",,,,973        pp,4.34,"763,692",Oct 1989,"Dec 18, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 25, 2008",,Hardcover,view,/book/show/870899.The_Pillars_of_the_Earth
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Spellbound,"Norman, Hilary*",0451404580,9780451404589,0451404580,144        pp,3.44,45,"Jan 01, 1993","Jun 01, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 25, 2008",,Mass Market Paperback,view,/book/show/2399855.Spellbound
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Good Mayor,"Nicoll, Andrew",1845021924,9781845021924,1845021924,360        pp,3.40,928,2008,unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The good guys win. Don't act surprised--it's billed as a love story after all.At first, I loved this book because it was so lovely and loving and in lThe good guys win. Don't act surprised--it's billed as a love story after all.At first, I loved this book because it was so lovely and loving and in love. It was almost silly-cute and completely unrealistic. Like some kind of literary ballet, complete with twinkling and tremulos. But I was only half-way through the book--hell, it couldn't have gone on like that forever! I KNEW something bad was bound to happen. And then it did. Something bad. Something really really bad. Something...REALISTIC! What the fuck???????????YOU RUINED MY BALLET! How dare some Mr. Right Now come in off the street and ruin the perfect courtship? How dare sex replace love? How dare Agathe get scared and how dare she have doubts and how dare she make wrong decisions? How dare real life come in, stomping around and putting dirty footprints all over my clean white pages of this work of FICTION??? And this was fresh-laid marley, too. I'm mad at you, Truth! Look what you did to Agathe! And poor Tibo Krovic!!! Only Anna Karenina might know what it is to suffer like you've suffered, ol' Tibo. *sigh*I'm glad the bits of magic brought me back to a willing suspension of disbelief. And the bits that stroked my hair and snuggled me and reassured me and snuck a tutu or two out from the wings--those bits were good. I think my heart stopped beating once or twice out of pure sadness, but somebody came and massaged it back to life. I'm pretty sure it was deus ex machina.I still haven't fully recovered....more",Notes are private!,0,9,1,not set,"Nov 02, 2008","Jun 25, 2008",,Paperback,view (with text),/book/show/2526070.The_Good_Mayor
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Invented Country - A Memoir,"Allende, Isabel*",0007163118,9780007163113,0007163118,unknown,3.89,"10,952",Jan 2003,"Jan 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I heard Isabel Allende speak a year or so ago. She was absolutely fantastic. A woman of passion and love and sexiness and experience. I can hear her vI heard Isabel Allende speak a year or so ago. She was absolutely fantastic. A woman of passion and love and sexiness and experience. I can hear her voice as I read....more,Notes are private!,0,0,0,not set,not set,"Jun 20, 2008",,Paperback,view (with text),/book/show/918988.My_Invented_Country_A_Memoir
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shadow Theatre,"Cheong, Fiona",1569473196,9781569473191,1569473196,256        pp,3.33,33,"Jun 01, 2002","Jul 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A complex story from multiple characters, I'm still sorting them all out. I am mesmerized by the magic, the ghosts. This book takes us to just the midA complex story from multiple characters, I'm still sorting them all out. I am mesmerized by the magic, the ghosts. This book takes us to just the middle of the psychology of three generations of women--I find myself wondering what else lies below in the places we haven gone to yet. There is sorrow but also joy and peace, I think. And Singapore seems amazing!...more",Notes are private!,0,0,1,not set,not set,"Jun 20, 2008",,Paperback,view (with text),/book/show/1816213.Shadow_Theatre
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Eyes of the Dragon,"King, Stephen*",,,,427        pp,3.94,"129,244","Feb 02, 1987","May 13, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2008",,Paperback,view,/book/show/10611.The_Eyes_of_the_Dragon
