,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Malcolm's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
446,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"East, West","Rushdie, Salman",0099533014,9780099533016,0099533014,224        pp,3.56,"7,554",1994,Jan 1998,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Paperback,view,/book/show/9868.East_West
447,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Enchantress of Florence,"Rushdie, Salman",0224061631,9780224061636,0224061631,359        pp,3.61,"18,735",2008,2008,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Hardcover,view,/book/show/1317696.The_Enchantress_of_Florence
448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Haroun and the Sea of Stories        (Khalifa Brothers, #1)","Rushdie, Salman",0670886580,9780670886586,0670886580,224        pp,3.99,"35,159",1990,"Aug 27, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Hardcover,view,/book/show/4835.Haroun_and_the_Sea_of_Stories
449,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Satanic Verses,"Rushdie, Salman",0312270828,9780312270827,0312270828,561        pp,3.71,"65,680","Sep 26, 1988",1997,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Paperback,view,/book/show/12781.The_Satanic_Verses
450,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ape House,"Gruen, Sara*",0385664443,9780385664448,0385664443,303        pp,3.50,"29,710","Sep 07, 2010","Sep 07, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Hardcover,view,/book/show/2458340.Ape_House
451,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Last Night in Twisted River,"Irving, John*",1400063841,9781400063840,1400063841,554        pp,3.78,"26,879",2009,"Oct 27, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Hardcover,view,/book/show/6323821-last-night-in-twisted-river
452,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Until I Find You,"Irving, John*",0345479726,9780345479723,0345479726,820        pp,3.66,"26,785",2005,"May 30, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Paperback,view,/book/show/9355.Until_I_Find_You
453,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cider House Rules,"Irving, John*",0786226749,9780786226740,0786226749,"1,064        pp",4.16,"185,187","May 10, 1985","Jan 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jun 04, 2014",,Hardcover,view,/book/show/4687.The_Cider_House_Rules
454,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shiloh,"Foote, Shelby",0679735429,9780679735427,0679735429,240        pp,4.10,"5,334",1952,"Apr 09, 1991",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Paperback,view,/book/show/764255.Shiloh
455,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"No Less Than Victory        (World War II: 1939-1945, #3)","Shaara, Jeff",0345497929,9780345497925,0345497929,449        pp,4.32,"5,520","Nov 03, 2009","Nov 03, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Hardcover,view,/book/show/6441706-no-less-than-victory
456,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Rising Tide        (World War II: 1939-1945, #1)","Shaara, Jeff",034546141X,9780345461414,034546141X,576        pp,4.16,"8,961","Nov 07, 2006","Nov 07, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Hardcover,view,/book/show/29917.The_Rising_Tide
457,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Killer Angels        (The Civil War Trilogy, #2)","Shaara, Michael",0345348109,9780345348104,0345348109,345        pp,4.33,"86,097",1974,"Aug 12, 1987",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Mass Market Paperback,view,/book/show/682804.The_Killer_Angels
458,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Americans        (Kent Family Chronicles, #8)","Jakes, John",0515054321,9780515054323,0515054321,800        pp,4.26,"5,016","Jan 01, 1979","Feb 01, 1980",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Mass Market Paperback,view,/book/show/1907789.The_Americans
459,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Lawless        (Kent Family Chronicles, #7)","Jakes, John",0451214528,9780451214522,0451214528,684        pp,4.18,"4,513",1978,"Mar 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Mass Market Paperback,view,/book/show/506265.The_Lawless
460,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Warriors        (Kent Family Chronicles, #6)","Jakes, John",0451213815,9780451213815,0451213815,574        pp,4.20,"7,325",1977,"Jan 04, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Mass Market Paperback,view,/book/show/506268.The_Warriors
461,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Titans        (Kent Family Chronicles, #5)","Jakes, John",0451213475,9780451213471,0451213475,560        pp,4.15,"5,429",1976,"Nov 02, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Mass Market Paperback,view,/book/show/100720.The_Titans
462,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Furies        (Kent Family Chronicles, #4)","Jakes, John",0451212835,9780451212832,0451212835,480        pp,4.14,"6,022",1976,"Sep 07, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Mass Market Paperback,view,/book/show/71774.The_Furies
463,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Seekers        (Kent Family Chronicles, #3)","Jakes, John",0451212495,9780451212498,0451212495,544        pp,4.11,"6,729",1975,"Jul 06, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Mass Market Paperback,view,/book/show/71772.The_Seekers
464,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Rebels        (Kent Family Chronicles, #2)","Jakes, John",0451211723,9780451211729,0451211723,432        pp,4.12,"7,820",1975,"Apr 06, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Mass Market Paperback,view,/book/show/460248.The_Rebels
465,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Bastard        (Kent Family Chronicles, #1)","Jakes, John",0451211030,9780451211033,0451211030,528        pp,4.13,"24,618","Sep 01, 1974","Jan 06, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Mass Market Paperback,view,/book/show/71771.The_Bastard
466,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mysterious Flame Of Queen Loana,"Eco, Umberto",0156030438,9780156030434,0156030438,469        pp,3.38,"12,190",Jun 2004,"Jun 05, 2006",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Paperback,view,/book/show/10503.The_Mysterious_Flame_Of_Queen_Loana
467,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Island of the Day Before,"Eco, Umberto",0156030373,9780156030373,0156030373,528        pp,3.49,"15,584",Sep 1994,"Jun 05, 2006",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Paperback,view,/book/show/10506.The_Island_of_the_Day_Before
468,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Prague Cemetery,"Eco, Umberto",0547577532,9780547577531,0547577532,445        pp,3.49,"27,765","Oct 25, 2010","Nov 08, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2014",,Hardcover,view,/book/show/10314376-the-prague-cemetery
469,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pirate Latitudes,"Crichton, Michael",0061929379,9780061929373,0061929379,312        pp,3.49,"49,478","Nov 24, 2009","Nov 24, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 03, 2014",,Hardcover,view,/book/show/6428887-pirate-latitudes
470,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sphere,"Crichton, Michael",,,,371        pp,3.83,"185,885",1987,"Jun 23, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 03, 2014",,Paperback,view,/book/show/455373.Sphere
471,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Technologists,"Pearl, Matthew*",1400066573,9781400066575,1400066573,480        pp,3.52,"3,625",2012,"Feb 21, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 03, 2014",,Hardcover,view,/book/show/11936279-the-technologists
472,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hope        (The Hope and the Glory, #1)","Wouk, Herman",0316954411,9780316954419,0316954411,704        pp,4.21,"4,390",1993,"Jun 03, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 03, 2014",,Paperback,view,/book/show/42989.The_Hope
473,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"War and Remembrance        (The Henry Family, #2)","Wouk, Herman",0316954993,9780316954990,B0054U57QS,"1,042        pp",4.42,"37,345",1978,"Feb 05, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 03, 2014",,Paperback,view,/book/show/42986.War_and_Remembrance
474,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Four Past Midnight,"King, Stephen*",,,,930        pp,3.95,"109,729",Jan 1990,1991,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 03, 2014",,Paperback,view,/book/show/133266.Four_Past_Midnight
475,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dark Half,"King, Stephen*",045052468X,9780450524684,045052468X,469        pp,3.80,"142,620",1989,"Oct 07, 1990",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 03, 2014",,Paperback,view,/book/show/11597.The_Dark_Half
476,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Firestarter,"King, Stephen*",,,B000O5VZ7I,564        pp,3.91,"228,795","Sep 29, 1980",1998,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 03, 2014",,Mass Market Paperback,view,/book/show/233667.Firestarter
477,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Holcroft Covenant,"Ludlum, Robert",0752858572,9780752858579,0752858572,547        pp,3.90,"11,303",1978,"Jan 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 03, 2014",,Paperback,view,/book/show/31233.The_Holcroft_Covenant
478,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Train Robbery,"Crichton, Michael",0553129198,9780553129199,0553129198,300        pp,3.88,"31,848","May 12, 1975","Jan 01, 1979",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 03, 2014",,Mass Market Paperback,view,/book/show/7682.The_Great_Train_Robbery
479,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Full Dark, No Stars","King, Stephen*",1439192561,9781439192566,1439192561,368        pp,4.08,"109,638",2011,Nov 2010,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 03, 2014",,Hardcover,view,/book/show/7912007-full-dark-no-stars
480,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hunt for Red October        (Jack Ryan, #3)","Clancy, Tom",0425172902,9780425172902,0425172902,432        pp,4.11,"374,579","Oct 28, 1984","Oct 15, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 03, 2014",,Mass Market Paperback,view,/book/show/19691.The_Hunt_for_Red_October
481,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Matarese Circle        (Matarese, #1)","Ludlum, Robert",0752858556,9780752858555,0752858556,544        pp,4.07,"41,488","Mar 14, 1979","Jan 01, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 03, 2014",,Paperback,view,/book/show/31231.The_Matarese_Circle
482,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Needful Things,"King, Stephen*",,,,790        pp,3.97,"252,310",Oct 1991,1992,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 03, 2014",,Paperback,view,/book/show/107291.Needful_Things
483,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Different Seasons,"King, Stephen*",0751514624,9780751514629,0751514624,560        pp,4.35,"205,253",1982,"Feb 16, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 03, 2014",,Mass Market Paperback,view,/book/show/39662.Different_Seasons
484,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rule of Four,"Caldwell, Ian",0440241359,9780440241355,0440241359,464        pp,3.29,"37,323","Apr 01, 2004","Jun 28, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 03, 2014",,Mass Market Paperback,view,/book/show/18431.The_Rule_of_Four
485,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No Country for Old Men,"McCarthy, Cormac",,,,309        pp,4.16,"200,178","Jul 19, 2005","Jul 11, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 03, 2014",,Paperback,view,/book/show/12497.No_Country_for_Old_Men
486,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Congo,"Crichton, Michael",0060541830,9780060541835,0060541830,480        pp,3.62,"171,130",1980,"Oct 28, 2003",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 03, 2014",,Mass Market Paperback,view,/book/show/7672.Congo
487,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Client,"Grisham, John*",0385339089,9780385339087,0385339089,483        pp,4.05,"445,135","Mar 01, 1993","Mar 16, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 03, 2014",,Paperback,view,/book/show/5359.The_Client
