,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Huongta's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Một mảnh trò đời,"Toltz, Steve",,9786045301425,,749        pp,4.14,"22,257","Feb 12, 2008",Sep 2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Được  theo kiểu ""Hài hước kinh khủng"", vậy mà mình lại thấy nó buồn kinh khủng :((Bị down mất mấy hôm, chắc một phần vì bị ảnh hưởng bởi Martin,Được  theo kiểu ""Hài hước kinh khủng"", vậy mà mình lại thấy nó buồn kinh khủng :((Bị down mất mấy hôm, chắc một phần vì bị ảnh hưởng bởi Martin, bệnh suy nghĩ quá nhiều và lúc nào cũng nghi ngờ.Đây là một cuốn sách hài hước nhưng không dành cho người tự kỷ....more",Notes are private!,0,1,1,"Apr 09, 2017","Apr 22, 2017","Jul 12, 2016",,Paperback,view (with text),/book/show/13629598-m-t-m-nh-tr-i
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Người Cô Độc,"Isherwood, Christopher",,8936066930017,,238        pp,4.07,"33,324",1964,"Oct 02, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 12, 2016",,Paperback,view,/book/show/16060598-ng-i-c-c
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cái trống thiếc,"Grass, Günter",,,,968        pp,3.95,"44,057",1959,2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 12, 2016",,Hardcover,view,/book/show/13552501-c-i-tr-ng-thi-c
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chùm nho phẫn nộ,"Steinbeck, John",,,,842        pp,4.01,"906,496","Apr 14, 1939",2007,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 12, 2016",,Paperback,view,/book/show/20890370-ch-m-nho-ph-n-n
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lâu Đài,"Kafka, Franz",,,,514        pp,3.94,"62,706",1926,Mar 2012,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Không dùng thời gian, không gian, cuộc sống thực ở đây.Nhưng ở đây cũng chính là sự thật.Có lẽ thế, mình không đủ kiên nhẫn để hiểu.",Notes are private!,0,2,1,"Jul 12, 2016","Aug 02, 2016","Jul 12, 2016",,Paperback,view (with text),/book/show/21556438-l-u-i
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hanoi Jane,"Ray, Elka*",9814328162,9789814328166,9814328162,319        pp,3.73,37,"Aug 01, 2011","Jan 01, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mua cuốn này vì Tiki giảm giá 70%.Vì đây là cuốn sách của một tác giả nước ngoài lấy bối cảnh Hà Nội.Giọng văn non (tiểu thuyết đầu tay). Nội dung đã Mua cuốn này vì Tiki giảm giá 70%.Vì đây là cuốn sách của một tác giả nước ngoài lấy bối cảnh Hà Nội.Giọng văn non (tiểu thuyết đầu tay). Nội dung đã được tóm tắt hết sức chi tiết ở bìa sách, nếu không đọc bìa sách thì hết chương đầu cũng hiểu rõ rồi, chẳng qua mình cố đọc hết để phát hiện ra là nó cũng không có thêm bất ngờ mới nào @@.Bản dịch còn nhiều thiếu sót.Có một số thứ, đặt ngoài bối cảnh câu truyện để ngẫm cũng tạm được....more",Notes are private!,0,1,1,"Jul 10, 2016","Jul 11, 2016","Jul 11, 2016",,Paperback,view (with text),/book/show/11988667-hanoi-jane
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cuốn sách này vừa ăn mất con chó của tớ,"Byrne, Richard",,9786045338070,,40        pp,4.19,"3,999",2014,2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 05, 2016",,Paperback,view,/book/show/28946291-cu-n-s-ch-n-y-v-a-n-m-t-con-ch-c-a-t
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Con Yêu Bố Chừng Nào,"McBratney, Sam",,9786045342275,,32        pp,4.39,"141,997",1988,"Sep 11, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 05, 2016",,Paperback,view,/book/show/29428191-con-y-u-b-ch-ng-n-o
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Is Not My Hat,"Klassen, Jon",0763655996,9780763655990,0763655996,40        pp,4.22,"24,334","Oct 09, 2012","Oct 09, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 05, 2016",,Hardcover,view,/book/show/13531024-this-is-not-my-hat
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chuyện Chúng Ta Bắt Đầu,"Wolff, Tobias",,9786041012769,,392        pp,4.14,"2,562","Mar 25, 2008",Nov 2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,[Ebook] Cảm giác sau khi đọc xong bất cứ tập truyện ngắn nào.Chúng ta là nhân vật chính trong câu chuyện của chính mình.Câu chuyện ấy có hay ho và thú[Ebook] Cảm giác sau khi đọc xong bất cứ tập truyện ngắn nào.Chúng ta là nhân vật chính trong câu chuyện của chính mình.Câu chuyện ấy có hay ho và thú vị không?...more,Notes are private!,0,0,1,"Dec 05, 2023","Dec 07, 2023","Jun 05, 2016",,Paperback,view (with text),/book/show/14744110-chuy-n-ch-ng-ta-b-t-u
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tình Yêu Thời Thổ Tả,"García Márquez, Gabriel",,,,586        pp,3.94,"504,648",Nov 1985,2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Nếu mình là PD thì mình cũng không chọn PA từ đầu. Với riêng mình thì ông PA chẳng có gì cả, sự nghiệp, tiền bạc tất cả đều do người khác mang lại chứNếu mình là PD thì mình cũng không chọn PA từ đầu. Với riêng mình thì ông PA chẳng có gì cả, sự nghiệp, tiền bạc tất cả đều do người khác mang lại chứ không phải do năng lực của bản thân.Tiếc thay cho PD vì không tìm được đúng người trên gần khắp cả cuộc đời.Nói chung, câu chuyện về sự bất hạnh của những người không có tình yêu bên đời.Đọc quyển này trước khi kết hôn, để học tính kiên nhẫn chờ đợi, chờ người mình yêu, chờ người yêu mình....more",Notes are private!,0,2,1,"Sep 10, 2016","Sep 15, 2016","Jun 02, 2016",,Paperback,view (with text),/book/show/13412942-t-nh-y-u-th-i-th-t
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lý trí và tình cảm,"Austen, Jane",,,,428        pp,4.08,"1,190,033","Oct 30, 1811",May 2010,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 31, 2016",,Bìa mềm,view,/book/show/10487701-l-tr-v-t-nh-c-m
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Của chuột và người,"Steinbeck, John",,,,130        pp,3.88,"2,546,756","Feb 25, 1937",1997,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Đọc nhiều năm trước, chỉ nhớ đọc rồi và rất thích nên mới rate 5*Mới qua Nhã Nam, mới thấy bản cứng và mới đọc lại.Lúc đọc chỉ thầm cầu trong lòng, mộĐọc nhiều năm trước, chỉ nhớ đọc rồi và rất thích nên mới rate 5*Mới qua Nhã Nam, mới thấy bản cứng và mới đọc lại.Lúc đọc chỉ thầm cầu trong lòng, một cái kết như thế nào mới thỏa đáng đây? Làm ơn đừng đau lòng quá... rồi tự động viên, mình đã rate 5* thì cứ dũng cảm đi đến cái kết, buồn cũng đáng lắm.Một trong số rất ít sách mình đọc lại lần hai. Và thật tình cờ, đọc lại trong đúng thời điểm này. Cuốn sách này có mọi thứ.Trái Đất, tháng 6 năm 2020.C'est la vie....more",Notes are private!,0,4,1,"May 30, 2016","May 31, 2016","May 29, 2016",,,view (with text),/book/show/15847481-c-a-chu-t-v-ng-i
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Khởi sinh của cô độc,"Auster, Paul",,,,274        pp,3.76,"14,822",1982,Jul 2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2016",,Paperback,view,/book/show/18242267-kh-i-sinh-c-a-c-c
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tận Cùng Nơi Lối Đi Này,"Silverstein, Shel",,,,182        pp,4.33,"1,402,960",1974,"Apr 05, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Kiểu như này:”Ồ, nếu bạn là một con chim, hãy là một con chim dậy sớmĐể bắt một chú sâu cho bữa sángNếu bạn là một con chim, hãy là một con chim dậy sKiểu như này:”Ồ, nếu bạn là một con chim, hãy là một con chim dậy sớmĐể bắt một chú sâu cho bữa sángNếu bạn là một con chim, hãy là một con chim dậy sớm…Nhưng nếu bạn là một chú sâu, hãy là một con sâu dậy muộn.""""Tất cả những gì chúng ta cần học đều đã được dạy từ nhà trẻ"" câu này chuẩn mà. Đặc biệt là văn học thiếu nhi của nước ngoài, đọc cực thấm....more",Notes are private!,0,6,1,"Jun 25, 2016","Jul 02, 2016","May 29, 2016",,Hardcover,view (with text),/book/show/29868990-t-n-c-ng-n-i-l-i-i-n-y
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Những cuộc hôn thú man dại,"Queffélec, Yann",,,,327        pp,3.86,798,"Jan 01, 1985","Jan 23, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 17, 2016","May 21, 2016","May 17, 2016",,ebook,view,/book/show/13638726-nh-ng-cu-c-h-n-th-man-d-i
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bà mụ,"Bohjalian, Chris*",,8932000115465,B00CP4XRAO,552        pp,3.99,"159,728",Apr 1997,Apr 2011,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Phải đến 1/3 đầu là khá rời rạc, hơi lan man nữa, có thể tác giả muốn gửi gắm quá nhiều điều.Đoạn sau vào mạch nên trôi chảy + dễ hấp thu hơn. Khi đứnPhải đến 1/3 đầu là khá rời rạc, hơi lan man nữa, có thể tác giả muốn gửi gắm quá nhiều điều.Đoạn sau vào mạch nên trôi chảy + dễ hấp thu hơn. Khi đứng ở vị trí con gái của Sibyl, người đọc dễ bị kiểu ""nghe từ một phía"" hơn, mặc dù không thích vị luật sư phản bác Sibyl nhưng thành thật mà nói thì ông ta khá thuyết phục, ngược lại, luật sư của Sibyl thì không được như mình mong muốn.Thêm một loại kiến thức @@""Nếu như những người mẹ sinh con tại bệnh viện hoặc những trung tâm sinh nở sẽ có sự hỗ trợ tối đa từ các chuyên gia y tế, bác sĩ và nữ hộ sinh... thì các mẹ bầu sinh con tại nhà sẽ phải chủ động trong mọi việc, có chăng chỉ là có sự giúp đỡ của chồng hoặc nữ hộ sinh. Tuy vậy, ngày nay tỷ lệ sinh con tại nhà đang không ngừng gia tăng, đặc biệt ở những đất nước phát triển như Brazil.""Quên nhắc đến một điều: Chiến tranh Việt Nam có vẻ như có ảnh hưởng khá sâu sắc tới nhiều người Mỹ, chắc tại họ ở giai đoạn đó còn mình sinh ra và lớn lên trong thời bình....more",Notes are private!,0,2,1,"May 31, 2016","Jun 07, 2016","May 09, 2016",,Paperback,view (with text),/book/show/17733503-b-m
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Oh, boy!","Murail, Marie-Aude",,,,264        pp,4.12,"3,934","Mar 18, 2000","Feb 01, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 04, 2016",,Paperback,view,/book/show/13403212-oh-boy
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Để em khỏi lạc trong khu phố,"Modiano, Patrick",,9786046983286,,148        pp,3.25,"6,083","Oct 02, 2014","Apr 20, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Bản dịch.Không đủ tập trung để tưởng tượng.,Notes are private!,0,1,1,"May 03, 2016","May 03, 2016","May 03, 2016",,Paperback,view (with text),/book/show/29854059-em-kh-i-l-c-trong-khu-ph
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gia đình Buddenbrook,"Mann, Thomas",,,,804        pp,4.19,"30,336",1901,"Sep 28, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 28, 2016",,Paperback,view,/book/show/23280690-gia-nh-buddenbrook
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chim cổ đỏ,"Nesbø, Jo*",,9786045514511,,525        pp,3.94,"102,552",Jan 2000,Sep 2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 27, 2016",,Paperback,view,/book/show/26851699-chim-c
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lâu Đài,"Kafka, Franz",,8935235208292,,330        pp,3.94,"62,706",1926,"Mar 23, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Không dùng thời gian, không gian, cuộc sống thực ở đây.Nhưng ở đây cũng chính là sự thật.Có lẽ thế, mình không đủ kiên nhẫn để hiểu",Notes are private!,0,1,1,not set,not set,"Apr 27, 2016",,Paperback,view (with text),/book/show/29615909-l-u-i
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Có được là người,"Levi, Primo",,,,288        pp,4.33,"75,106",1947,2010,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Không hiểu sao mình lại không thấy nó quá đáng sợ. Đúng là cuộc sống ở trại tập trung rất cực khổ, nhưng tác giả ít khi nhắc đến các con số, ít khi nhKhông hiểu sao mình lại không thấy nó quá đáng sợ. Đúng là cuộc sống ở trại tập trung rất cực khổ, nhưng tác giả ít khi nhắc đến các con số, ít khi nhắc đến sự chia ly. Giống như đó: người ta thường xót thương 1 vài người hơn là 100 người trong tai nạn :(...more",Notes are private!,0,6,1,"Mar 19, 2017","Mar 22, 2017","Apr 20, 2016",,Paperback,view (with text),/book/show/11271725-c-c-l-ng-i
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tay sát thủ mù,"Atwood, Margaret*",,9786045328743,,480        pp,3.96,"155,486",Sep 2000,"Jan 23, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Muốn viết sự thật chỉ có một đường: tin những gì mình ghi lại sẽ không ai đọc tới. Không phải người khác, cũng không phải cả mình một ngày trong tươn""Muốn viết sự thật chỉ có một đường: tin những gì mình ghi lại sẽ không ai đọc tới. Không phải người khác, cũng không phải cả mình một ngày trong tương lai. Nếu không ta sẽ bắt đầu biện hộ.""Chỉ có đoạn cuối hơi hơi hụt một chút thôi, về cơ bản là giữ được phong độ từ đầu đến cuối. Chúng ta sống những nhân cách khác nhau khi đối mặt với những người khác nhau. Nhiều bi kịch quá, nhưng chắc chỉ có Laure là đáng thương....more",Notes are private!,0,3,1,"Apr 17, 2016","Apr 20, 2016","Apr 17, 2016",,Paperback,view (with text),/book/show/24774560-tay-s-t-th-m
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tom's Midnight Garden,"Pearce, Philippa",0064404455,9780064404457,0064404455,240        pp,4.05,"26,521","Dec 31, 1958","Oct 30, 1992",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 15, 2016","Apr 17, 2016","Apr 15, 2016",,Paperback,view,/book/show/543086.Tom_s_Midnight_Garden
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cái Dũng Của Thánh Nhân,"Giang, Thu",,,,142        pp,4.34,439,1951,"Mar 06, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 11, 2016",,Paperback,view,/book/show/13603215-c-i-d-ng-c-a-th-nh-nh-n
