,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Rebecca's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1863,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Neighbor John,"Engelbrecht, Curt E.",,,,unknown,3.00,1,"Jan 01, 1936",1936,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 21, 2013","May 21, 2013","May 21, 2013",,,view,/book/show/15980993-neighbor-john
1864,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bicentennial Pictorial History of Volusia County,"Watson, Henry B.",,,B0006COMPQ,161        pp,4.00,1,"Jan 01, 1976",1976,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 21, 2013","May 21, 2013","May 21, 2013",,Hardcover,view,/book/show/17968635-bicentennial-pictorial-history-of-volusia-county
1865,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Spy Who Came In from the Cold        (George Smiley, #3)","le Carré, John",,9780743442534,0743442539,212        pp,4.08,"110,034",Sep 1963,"Nov 27, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 20, 2013","Nov 20, 2013","May 20, 2013",,Paperback,view,/book/show/19494.The_Spy_Who_Came_In_from_the_Cold
1866,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hunt for Red October        (Jack Ryan, #3)","Clancy, Tom",0425172902,9780425172902,0425172902,432        pp,4.11,"374,572","Oct 28, 1984","Oct 15, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 20, 2013",,Mass Market Paperback,view,/book/show/19691.The_Hunt_for_Red_October
1867,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Last Train to Paradise: Henry Flagler and the Spectacular Rise and Fall of the Railroad that Crossed an Ocean,"Standiford, Les*",1400049474,9781400049479,1400049474,320        pp,4.09,"4,032","Sep 01, 2002","Aug 05, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 17, 2014","Aug 20, 2014","May 12, 2013",,Paperback,view,/book/show/16007.Last_Train_to_Paradise
1868,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tales of the Unexpected,"Dahl, Roald",0141037571,9780141037578,0141037571,288        pp,3.95,"1,122",1979,"Sep 01, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 01, 2013",,Paperback,view,/book/show/5121209-tales-of-the-unexpected
1869,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chemistry and Other Stories,"Rash, Ron*",0312425082,9780312425081,0312425082,230        pp,4.23,696,"Apr 17, 2007","Apr 17, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 01, 2013",,Paperback,view,/book/show/44183.Chemistry_and_Other_Stories
1870,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jesus’ Son,"Johnson, Denis",0060975776,9780060975777,0060975776,160        pp,4.12,"36,608",1992,"Jan 01, 1993",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Sep 11, 2014","Sep 13, 2014","Apr 30, 2013",,Mass Market Paperback,view,/book/show/608287.Jesus_Son
1871,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Bedroom: Seven Stories,"Dubus, Andre",1400030773,9781400030774,1400030773,148        pp,4.18,948,1983,"Feb 26, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 04, 2013","May 26, 2013","Apr 30, 2013",,Paperback,view,/book/show/33888.In_the_Bedroom
1872,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reckless - Acting Edition,"Lucas, Craig",0822209373,9780822209379,0822209373,72        pp,3.68,185,"Oct 01, 1985","Oct 01, 1985",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 21, 2013",,Paperback,view,/book/show/953752.Reckless_Acting_Edition
1873,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Magnificent Ambersons,"Tarkington, Booth",1406935735,9781406935738,1406935735,288        pp,3.79,"11,529",1918,"Nov 03, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2013",,Paperback,view,/book/show/127028.The_Magnificent_Ambersons
1874,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Forsyte Saga        (The Forsyte Chronicles, #1-3)","Galsworthy, John",0192838628,9780192838629,0192838628,872        pp,4.18,"19,988",1921,"May 13, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2013",,Paperback,view,/book/show/103159.The_Forsyte_Saga
1875,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Setting Free the Bears / The Water-Method Man / The 158-Pound Marriage,"Irving, John*",0517146541,9780517146545,0517146541,718        pp,3.84,348,1980,"May 21, 1995",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 13, 2013",,Hardcover,view,/book/show/7076.Setting_Free_the_Bears_The_Water_Method_Man_The_158_Pound_Marriage
1876,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Play It As It Lays,"Didion, Joan",0374529949,9780374529949,0374529949,231        pp,3.92,"67,093",1970,"Nov 15, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 26, 2013",,Paperback,view,/book/show/428.Play_It_As_It_Lays
1877,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Day of the Locust,"West, Nathanael",0451523482,9780451523488,0451523482,208        pp,3.71,"22,606",1939,"Sep 06, 1983",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 12, 2013","Apr 17, 2013","Mar 26, 2013",,Mass Market Paperback,view,/book/show/113441.The_Day_of_the_Locust
1878,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Firstborn,"Glück, Louise",0912946938,9780912946931,0912946938,53        pp,3.38,643,1968,"Apr 28, 1983",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 24, 2013",,Paperback,view,/book/show/76550.Firstborn
1879,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Alienist        (Dr. Laszlo Kreizler, #1)","Carr, Caleb*",0812976142,9780812976144,0812976142,498        pp,4.06,"173,086","Mar 15, 1994","Oct 24, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Mar 24, 2013",,Paperback,view,/book/show/40024.The_Alienist
1880,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Half-life of Happiness,"Casey, John",0375706089,9780375706080,0375706089,528        pp,3.39,144,1998,"Aug 10, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 21, 2013",,Paperback,view,/book/show/99576.The_Half_life_of_Happiness
1881,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Foucault’s Pendulum,"Eco, Umberto",015603297X,9780156032971,015603297X,623        pp,3.91,"70,048",1988,"Mar 05, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 11, 2013",,Paperback,view,/book/show/17841.Foucault_s_Pendulum
1882,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death in Venice,"Mann, Thomas",0060576170,9780060576172,,142        pp,3.70,"56,536",1912,"May 31, 2005",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 11, 2015","May 17, 2015","Mar 11, 2013",,Paperback,view,/book/show/53061.Death_in_Venice
1883,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Thorn Birds,"McCullough, Colleen",,,,692        pp,4.24,"349,909","Apr 01, 1977",2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 11, 2013",,Mass Market Paperback,view,/book/show/3412.The_Thorn_Birds
1884,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Oedipus Rex        (The Theban Plays, #1)",Sophocles,1580495931,9781580495936,1580495931,75        pp,3.72,"216,669",-429,"Jun 28, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 11, 2013",,Paperback,view,/book/show/1554.Oedipus_Rex
1885,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Name Is Red,"Pamuk, Orhan",,,,417        pp,3.87,"56,443",1998,"Aug 27, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 11, 2013",,Paperback,view,/book/show/2517.My_Name_Is_Red
1886,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Persepolis: The Story of a Childhood        (Persepolis, #1)","Satrapi, Marjane",037571457X,9780375714573,037571457X,153        pp,4.26,"208,396","Apr 29, 2003","Jun 01, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 07, 2015","Mar 08, 2015","Mar 11, 2013",,Paperback,view,/book/show/9516.Persepolis
1887,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Iliad,Homer,0140275363,9780140275360,B00A2KEJ5A,704        pp,3.91,"454,817",-660,"Apr 29, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Mar 11, 2013",,Library Binding,view,/book/show/1371.The_Iliad
1888,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House of the Spirits,"Allende, Isabel*",0553383809,9780553383805,0553383809,448        pp,4.28,"269,462",1982,"Aug 30, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 11, 2013",,Paperback,view,/book/show/9328.The_House_of_the_Spirits
1889,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life on the Mississippi,"Twain, Mark",0451528174,9780451528179,0451528174,384        pp,3.87,"14,752",1883,Nov 2001,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 11, 2013",,Mass Market Paperback,view,/book/show/99152.Life_on_the_Mississippi
1890,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fried Green Tomatoes at the Whistle Stop Cafe        (Whistle Stop #1),"Flagg, Fannie",0375508414,9780375508417,0375508414,416        pp,4.28,"306,597",1987,"May 07, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 11, 2013",,Hardcover,view,/book/show/9375.Fried_Green_Tomatoes_at_the_Whistle_Stop_Cafe
1891,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Buddenbrooks: The Decline of a Family,"Mann, Thomas",0679417370,9780679417378,0679417370,731        pp,4.19,"30,334",1901,"Oct 04, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 11, 2013",,Hardcover,view,/book/show/80890.Buddenbrooks
1892,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Reader,"Schlink, Bernhard",0375408266,9780375408267,0375408266,216        pp,3.78,"210,754",1995,"Jun 26, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 02, 2013","Jun 02, 2013","Mar 11, 2013",,Hardcover,view,/book/show/101299.The_Reader
1893,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"My Man Jeeves        (Jeeves, #1)","Wodehouse, P.G.",1585678759,9781585678754,1585678759,256        pp,4.06,"43,184","May 01, 1919","May 10, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 03, 2015","Jan 05, 2015","Mar 11, 2013",,Hardcover,view,/book/show/200572.My_Man_Jeeves
1894,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Northanger Abbey,"Austen, Jane",1593082649,9781593082642,1593082649,260        pp,3.85,"401,097","Dec 20, 1817","Mar 03, 2005",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 14, 2015","Jun 20, 2015","Mar 11, 2013",,Paperback,view,/book/show/50398.Northanger_Abbey
1895,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le Morte d'Arthur: King Arthur and the Legends of the Round Table,"Malory, Thomas",0451528166,9780451528162,0451528166,512        pp,3.92,"37,638",1485,"Oct 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 11, 2013",,Mass Market Paperback,view,/book/show/672875.Le_Morte_d_Arthur
1896,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Room with a View,"Forster, E.M.",1420925431,9781420925432,1420925431,119        pp,3.90,"183,918",1908,"Jan 01, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 31, 2016","Feb 03, 2016","Mar 11, 2013",,Paperback,view,/book/show/3087.A_Room_with_a_View
1897,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beowulf,Unknown,0393320979,9780393320978,0393320979,256        pp,3.48,"311,077",1000,"Feb 17, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 11, 2013",,Paperback,view,/book/show/52357.Beowulf
1898,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paradise Lost,"Milton, John",0140424393,9780140424393,0140424393,512        pp,3.84,"165,909",1667,"Apr 29, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 11, 2013",,Paperback,view,/book/show/15997.Paradise_Lost
1899,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oliver Twist,"Dickens, Charles",,,,608        pp,3.88,"388,635",1838,2003,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 17, 2013","Mar 28, 2013","Mar 11, 2013",,Paperback,view,/book/show/18254.Oliver_Twist
1900,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Robinson Crusoe,"Defoe, Daniel",,,,320        pp,3.68,"304,613","Apr 25, 1719","Jun 12, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 11, 2013",,Hardcover,view,/book/show/2932.Robinson_Crusoe
1901,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gulliver’s Travels,"Swift, Jonathan",0141439491,9780141439495,B06XVF5QFY,306        pp,3.58,"273,965",1726,"Jan 01, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 11, 2013",,Paperback,view,/book/show/7733.Gulliver_s_Travels
1902,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Persuasion,"Austen, Jane",0192802631,9780192802637,0192802631,249        pp,4.15,"702,265","Dec 20, 1817","Jan 01, 2004",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 19, 2014","Jul 24, 2014","Mar 11, 2013",,Paperback,view,/book/show/2156.Persuasion
1903,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Emma,"Austen, Jane",,,,474        pp,4.05,"886,061","Dec 23, 1815","May 06, 2003",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 25, 2015","Nov 08, 2015","Mar 11, 2013",,Paperback,view,/book/show/6969.Emma
1904,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter Series Box Set        (Harry Potter, #1-7)","Rowling, J.K.",0545044251,9780545044257,0545044251,"4,100        pp",4.74,"287,686","Oct 01, 2007","Oct 16, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 11, 2013",,Hardcover,view,/book/show/862041.Harry_Potter_Series_Box_Set
