,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Moonkiszt's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
470,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Grandmother Begins the Story,"Porter, Michelle",1643755188,9781643755182,1643755188,336        pp,3.84,"1,531","Nov 07, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 12, 2023",,Hardcover,view,/book/show/123204565-a-grandmother-begins-the-story
471,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vulnerables,"Nunez, Sigrid",0593715519,9780593715512,0593715519,256        pp,3.66,"6,021","Nov 07, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 12, 2023",,Hardcover,view,/book/show/125930473-the-vulnerables
472,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Before We Say Goodbye        (Before the Coffee Gets Cold, #4)","Kawaguchi, Toshikazu",1335009116,9781335009111,1335009116,240        pp,3.98,"13,690","Sep 20, 2021","Nov 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 12, 2023",,Hardcover,view,/book/show/75313185-before-we-say-goodbye
473,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unlikely Animals,"Hartnett, Annie*",0593160223,9780593160220,0593160223,348        pp,4.09,"17,707","Apr 12, 2022","Apr 12, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a tale of Emma Starling, her family, and the hometown she ran away from - Everton, New Hampshire. She has to return when med school doesn't woThis is a tale of Emma Starling, her family, and the hometown she ran away from - Everton, New Hampshire. She has to return when med school doesn't work out exactly, and finds she's needed at home.This is also co-narrated by the resident spirits from the Maple Street cemetery, and that had me entranced. Dead people talking, either directly or even with snide asides will hook me every time. There's a lot of that, to the very end, and I loved it. It requires a big dose of disbelief-suspension, but I'm willing if the tale holds through - and this one did.There are animals aplenty here, and a big nod and many references to a real turn of the century naturalist, Ernest Harold Baynes. Loved that. . .working in fact with fiction - that makes a good sponge!Absurd, quirky and by turns funny and thoughtful as it relates to death, dying, life and living and how and when they should be done. (Hint: this moment, right now is your most valuable gift from the Universe or whatever is that Higher Power In Charge. Cherish that gift. NOW.)...more",Notes are private!,0,8,1,"Nov 12, 2023","Dec 02, 2023","Nov 12, 2023",,Hardcover,view (with text),/book/show/58502645-unlikely-animals
474,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nietzsche in 90 Minutes        (Philosophers in 90 Minutes Series),"Strathern, Paul",1566631211,9781566631211,1566631211,85        pp,3.20,"1,902","Jul 08, 1996","Sep 01, 1996",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Hmm. Title is truth. . . and you get what you pay for.Provides a snapshot of Nietzsche himself, is short and quickly hits highlights of his life. His Hmm. Title is truth. . . and you get what you pay for.Provides a snapshot of Nietzsche himself, is short and quickly hits highlights of his life. His oeuvre? That needs far more than 90 mins....more",Notes are private!,0,3,1,"Nov 10, 2023","Nov 10, 2023","Nov 10, 2023",,Paperback,view (with text),/book/show/862846.Nietzsche_in_90_Minutes
475,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Madam Secretary: A Memoir,"Albright, Madeleine K.",,,B009NG0XG8,854        pp,4.10,"8,807","Oct 06, 2001","Jan 22, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 10, 2023",,Kindle Edition,view,/book/show/19220551-madam-secretary
476,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,So Late in the Day,"Keegan, Claire",,,B0BRMLL458,43        pp,4.01,"10,955","Aug 31, 2023","Aug 29, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 10, 2023",,Kindle Edition,view,/book/show/122782382-so-late-in-the-day
477,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fourth Wing        (The Empyrean, #1)","Yarros, Rebecca*",1649374046,9781649374042,1649374046,498        pp,4.59,"1,499,421","May 02, 2023","May 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 10, 2023",,Hardcover,view,/book/show/61431922-fourth-wing
478,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Name is Barbra,"Streisand, Barbra",0525429522,9780525429524,0525429522,"1,040        pp",4.24,"10,484","Nov 07, 2023",Nov 2023,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 09, 2023",not set,"Nov 09, 2023",,Hardcover,view,/book/show/105584138-my-name-is-barbra
479,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fantastic Fungi: How Mushrooms Can Heal, Shift Consciousness, and Save the Planet","Stamets, Paul",1683837045,9781683837046,1683837045,184        pp,4.43,817,2019,"Aug 27, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Nov 09, 2023","Nov 12, 2023","Nov 09, 2023",,Hardcover,view,/book/show/42201782-fantastic-fungi
480,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Foster,"Keegan, Claire",0571255655,9780571255658,0571255655,89        pp,4.33,"80,802",Feb 2010,"Feb 10, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Heartbreaking. . . exquisite. May be the best love in writing, for all its shown negative space. Our little Narrator is torn between what she has expeHeartbreaking. . . exquisite. May be the best love in writing, for all its shown negative space. Our little Narrator is torn between what she has experienced with the Kinsellas, and what she has experienced (and been taught that she deserves) with her birth family.Keegan's writing brings all the senses to the fore. . .textures and temperatures felt, flavors and mouthfeel boosts tastes. Sounds forecast the wind and water, new awarenesses inventoried by bright open eyes, and the prophesying gifts of smell fill her pages. My heart breaks as our Narrator makes connections - she's a young girl, and hopeful. I am an old woman, and am fearful as I read, yet I read on.Everyone is caught in the crosshairs.The most precious truths reveal themselves when the circumstances that uncover them, show them for what they are - unattainable. . . .still. Yet I am an old woman, and I hope. Read.This.Book....more",Notes are private!,0,5,1,"Nov 09, 2023","Nov 09, 2023","Nov 09, 2023",,Paperback,view (with text),/book/show/8143909-foster
481,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"To Shape a Dragon's Breath        (Nampeshiweisit, #1)","Blackgoose, Moniquill",0593498283,9780593498286,0593498283,511        pp,4.19,"5,195","May 09, 2023","May 09, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A twist we've needed on the Colonists v First Nations, GratitudeGifting v Theft, Who discovered Who story! And spice it up with **Dragons!** Yes!AnequA twist we've needed on the Colonists v First Nations, GratitudeGifting v Theft, Who discovered Who story! And spice it up with **Dragons!** Yes!Anequs, a teen who is officially a woman, and who has found a one-in-a-billion egg, is our narrator and leads us through her experience as she fights her way to becoming a dragoneer. Oddly enough she's headed off to boarding school to do it. She faces modern shade and trials, with her dragon in tow, but faces down all comers. She pulls no punches, whether it's misuse of her name or her right not to follow Anglish rules, or making sure others understand her expectations of them.I appreciated this young woman's presence, and her dragon's. . . .but then, I'm a little dragon-crazy and must confess to a wholesale bias.4 fire-breathing stars - all unshaped and unfettered. Would love to read where this leads. . .*A sincere thank you to Moniquill Blackgoose, Random House Publishing Group - Ballantine, and NetGalley for an ARC to read and independently .* #ToShapeaDragonsBreath #NetGalley...more",Notes are private!,0,3,1,"Nov 09, 2023","Nov 20, 2023","Nov 09, 2023",,Paperback,view (with text),/book/show/61937038-to-shape-a-dragon-s-breath
482,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Neither Wolf nor Dog: On Forgotten Roads with an Indian Elder,"Nerburn, Kent*",1577312333,9781577312338,1577312333,336        pp,4.39,"5,821","Aug 09, 2002","Aug 09, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Kent Nerburn received a phone call from a woman who said there was someone who wanted to talk to him - that he'd need to come to the requester, and itKent Nerburn received a phone call from a woman who said there was someone who wanted to talk to him - that he'd need to come to the requester, and it would be on a reservation. Some time passes until KN can get there, but when he does, he meets ""Dan,"" an Indian Elder.From there this book reports on the walks and talks between Kent (a white man) and Dan (an indigenous man) who, knowing that KN is an author, hopes that the Indigenous point of view can be put in front of readers so that the disparities, the errors and ""histories"" that have been in print, media and cultural landmarks can be shown for what they are: false, misleading and demeaning toward First Peoples as a whole. What I loved best about this read was that I felt included on those walks and talks - the author invites reader in on even the awkward and uncomfortable ones, the emotional spiritual ones - where Dan is pleading for whites to please shusssssh! and listen for once! He shows how the silence itself is a presence and has place and value and is a party to these discussions. Of the people in the book - the main two, as well as the others brought into facilitate discussions and work through the logistics of the visits - all are authentic and genuine and filled with earnest endeavor related to their message....more",Notes are private!,3,16,1,"Nov 08, 2023","Nov 29, 2023","Nov 08, 2023",,Paperback,view (with text),/book/show/72662.Neither_Wolf_nor_Dog
483,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Gashlycrumb Tinies        (The Vinegar Works, #1)","Gorey, Edward",0747541604,9780747541608,0747541604,64        pp,4.09,"77,160",1963,"Nov 05, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 07, 2023",,Hardcover,view,/book/show/47558.The_Gashlycrumb_Tinies
484,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Harry Truman's Excellent Adventure: The True Story of a Great American Road Trip,"Algeo, Matthew*",1556527772,9781556527777,1556527772,262        pp,3.90,"2,310","Jan 01, 2009","May 01, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The publisher's parting shot, ""By the end of the 2500-mile journey, you will have a new and heartfelt appreciation for America's last citizen-presidenThe publisher's parting shot, ""By the end of the 2500-mile journey, you will have a new and heartfelt appreciation for America's last citizen-president,"" couldn't be truer in my case! I so enjoyed this read!Filled with information about the period of time, providing context about Truman's presidency - starts, stops and a disconcerting comparative of all the bits and bobs presidents receive now, the likes of which the Trumans didn't even get a sniff! The author lines up what Harry and Bess walked away from and to where they went back. One day a president, the next, an ordinary citizen. Secret Service now hanging with Eisenhauer, the Trumans were now lone rangers, unsecured. With no money. No job. Unemployed. Still he was able to take out a loan to bridge the gap he was suffering for having served the people for 8 years, and they still had a wedding anniversary to celebrate. And so they went. Harry drove all the way, Bess was the unheeded navigator, and while they weren't always recognized, they certainly weren't getting away with their great escape. Soon it made the news and the cat was out of the bag! All these years later Author Algeo took the time and did the research to track the route, the stops and even hunts down people, vendors, and sites visited (or their offspring) to get the whole story. The details make this read an absolute treat, and true through and through!You like roadtrips? presidents? the 50's? Chryslers? cute seniors in love? Go on this one - it's a blast!*A sincere thank you to Matthew Algeo, Dreamscape Media, and NetGalley for an ARC to read and independently .* #HarryTrumansExcellentAdventure #NetGalley...more",Notes are private!,0,4,1,"Nov 07, 2023","Nov 09, 2023","Nov 07, 2023",,Hardcover,view (with text),/book/show/6304778-harry-truman-s-excellent-adventure
