,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ashley's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Beauty,"Sewell, Anna",,,,288        pp,3.99,"278,330","Nov 24, 1877","Mar 06, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Paperback,view,/book/show/2929655-black-beauty
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Swallows and Amazons        (Swallows and Amazons, #1)","Ransome, Arthur",087923573X,9780879235734,087923573X,315        pp,4.01,"31,447",1930,"Jul 16, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Paperback,view,/book/show/125190.Swallows_and_Amazons
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Suitable Boy,"Seth, Vikram",1800770014,,B08NCMHBH1,"1,553        pp",4.12,"48,130","May 01, 1993","Nov 11, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Kindle Edition,view,/book/show/55933845-a-suitable-boy
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Good Night, Mr. Tom","Magorian, Michelle",006440174X,9780064401746,006440174X,320        pp,4.31,"49,400",1981,"Dec 03, 1986",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Paperback,view,/book/show/161099.Good_Night_Mr_Tom
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Count of Monte Cristo,"Dumas, Alexandre",037576030X,9780375760303,037576030X,"1,462        pp",4.30,"913,593","Aug 28, 1844","Jun 11, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Paperback,view,/book/show/7131.The_Count_of_Monte_Cristo
360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bear,"Engel, Marian",0771030134,9780771030130,0771030134,128        pp,3.43,"8,110","Jan 01, 1976","Dec 09, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Remember when I thought Mrs. Caliban by Rachel Ingalls was weird? That was a simple time. I can't believe this won the Governor General's award in theRemember when I thought Mrs. Caliban by Rachel Ingalls was weird? That was a simple time. I can't believe this won the Governor General's award in the 1970's. I'm very impressed that Canada was so bold. There are a lot of layers here, a lot to unpack. It's weird but hypnotic, and gripping, although nothing much happens (except for when, suddenly, a lot happens). Definitely recommended if you think you can stomach it... Be prepared for a treatise on loneliness and desire that pushes the boundaries of literature....more",Notes are private!,0,0,1,"Sep 21, 2023","Sep 21, 2023","Jun 06, 2023",,Paperback,view (with text),/book/show/23308433-bear
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Treasure Island,"Stevenson, Robert Louis",,,B0084AZXKK,124        pp,3.84,"489,179","Jan 28, 1882","May 17, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Kindle Edition,view,/book/show/17375315-treasure-island
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mariana,"Dickens, Monica",1906462046,9781906462048,1906462046,400        pp,3.88,"2,208",1940,"Dec 31, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Paperback,view,/book/show/5460558-mariana
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Notes From a Small Island,"Bryson, Bill",1784161195,9781784161194,1784161195,384        pp,3.91,"112,641",1995,"Jul 30, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Paperback,view,/book/show/25124116-notes-from-a-small-island
364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lathe of Heaven,"Le Guin, Ursula K.",,,B0B648Z3ZN,191        pp,4.12,"73,967",May 1971,"Jul 19, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 31, 2023",,Kindle Edition,view,/book/show/62627180-the-lathe-of-heaven
365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The New House,"Cooper, Lettice",1903155371,9781903155370,1903155371,319        pp,4.09,248,"Jan 01, 1936",Mar 2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2023",,Paperback,view,/book/show/1786581.The_New_House
366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,They Were Sisters,"Whipple, Dorothy",1906462569,9781906462567,1906462569,464        pp,4.40,"1,230",1944,"Oct 01, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Why should you be for ever torn in pieces about people?"" exclaimed William.""Why shouldn't I, you mean,"" said Lucy.The tone of this book was a lot dar""Why should you be for ever torn in pieces about people?"" exclaimed William.""Why shouldn't I, you mean,"" said Lucy.The tone of this book was a lot darker than I was expecting, and it made me tear up often as I read through the trials and tribulations of its characters. I can imagine that They Were Sisters must have been quite the controversial book when it was first published in 1943, for being ahead of its time through its portrayal of domestic abuse. It was very poignant in its illustration of how abuse affects everyone in the household and beyond, and it was full of complex characters that I grew to love dearly over time. Though Dorothy Whipple could be a little preachy at times via the characters of Lucy and William, they were easy favourites and clear voices of reason in a book filled with wayward and/or misguided people. Stephen and Judith were also personal favourites, and, on a side note, it was particularly tragic to see how Margaret was impacted and shaped by her father's abusive behaviour. This book had similarities to Anne Brontë's The Tenant of Wildfell Hall and would be a great companion piece to it. ...more",Notes are private!,0,4,1,"May 29, 2023","Jun 20, 2023","May 26, 2023",,Paperback,view (with text),/book/show/59129448-they-were-sisters
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Emmeline,"Rossner, Judith",0385333447,9780385333443,0385333447,336        pp,3.79,500,1980,"Mar 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2023",,Paperback,view,/book/show/575498.Emmeline
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cheerful Weather for the Wedding,"Strachey, Julia",1906462070,9781906462079,1906462070,119        pp,3.34,"1,684",1932,"Jun 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2023",,Paperback,view,/book/show/6361529-cheerful-weather-for-the-wedding
369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Making of a Marchioness,"Hodgson Burnett, Frances",1402169140,9781402169144,1402169140,198        pp,3.59,"1,857",1901,"Jun 05, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2023",,Paperback,view,/book/show/345560.The_Making_of_a_Marchioness
370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,There Were No Windows,"Hoult, Norah",1903155495,9781903155493,1903155495,352        pp,4.09,134,1944,"Sep 22, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2023",,Paperback,view,/book/show/2702522-there-were-no-windows
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The History of England by a partial, prejudiced & ignorant historian","Austen, Jane",9780900847,,,15        pp,3.90,"1,787","Nov 26, 1791",unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2023",,Paperback,view,/book/show/48741246-the-history-of-england-by-a-partial-prejudiced-ignorant-historian
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vile Bodies,"Waugh, Evelyn",0316926116,9780316926119,0316926116,322        pp,3.73,"15,825",1930,"Sep 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2023",,Paperback,view,/book/show/142492.Vile_Bodies
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oliver Cromwell and the Rule of the Puritans in England,"Firth, Charles Harding",,,B00RHW143Q,337        pp,3.91,294,1900,"Dec 26, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 24, 2023",,Kindle Edition,view,/book/show/24331154-oliver-cromwell-and-the-rule-of-the-puritans-in-england
374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Great Tales from English History, Vol 1","Lacey, Robert",031610910X,9780316109109,031610910X,254        pp,4.09,"1,345","Oct 08, 2007","Jun 03, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 24, 2023",,Hardcover,view,/book/show/200628.Great_Tales_from_English_History_Vol_1
375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Great Tales from English History, Vol 2: Joan of Arc, the Princes in the Tower, Bloody Mary, Oliver Cromwell, Sir Isaac Newton & More","Lacey, Robert",031610924X,9780316109246,031610924X,288        pp,4.01,728,"Nov 04, 2004","Jun 02, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 24, 2023",,Hardcover,view,/book/show/200629.Great_Tales_from_English_History_Vol_2
376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oliver Cromwell and the English Revolution,"Morrill, John",0582016754,9780582016750,0582016754,300        pp,3.62,13,"Jan 01, 1989","Jan 01, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 24, 2023",,Paperback,view,/book/show/2218700.Oliver_Cromwell_and_the_English_Revolution
377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Night Train to Lisbon,"Mercier, Pascal",0802118585,9780802118585,0802118585,496        pp,3.74,"24,740",2004,"Dec 21, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2023",,Hardcover,view,/book/show/1528410.Night_Train_to_Lisbon
378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ugly History of Beautiful Things: Essays on Desire and Consumption,"Kelleher, Katy",1982179376,9781982179373,B0B3Y954Z2,271        pp,3.59,752,"Apr 25, 2023","Apr 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 05, 2023",,Kindle Edition,view,/book/show/61272288-the-ugly-history-of-beautiful-things
379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Poetry of Robert Frost,"Frost, Robert",,,,627        pp,4.24,"47,842",1969,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 02, 2023",,Hardcover,view,/book/show/23268988-the-poetry-of-robert-frost
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Children's Book,"Byatt, A.S.",0307272095,9780307272096,0307272095,675        pp,3.67,"18,127",2009,"Oct 06, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 28, 2023",,Hardcover,view,/book/show/6280379-the-children-s-book
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fight Night,"Toews, Miriam",1635578175,9781635578171,1635578175,255        pp,4.04,"17,498","Oct 05, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 28, 2023",,Hardcover,view,/book/show/56978048-fight-night
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A House and Its Head,"Compton-Burnett, Ivy",0140013172,9780140013177,0140013172,276        pp,3.48,551,1935,"Aug 25, 1983",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 28, 2023",,Paperback,view,/book/show/2910801-a-house-and-its-head
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jerusalem the Golden,"Drabble, Margaret",0140029338,9780140029338,0140029338,unknown,3.86,714,1967,"Jan 01, 1973",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 28, 2023",,Paperback,view,/book/show/105074.Jerusalem_the_Golden
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where Am I Now?,"Wilson, Mara*",0143128221,9780143128229,0143128221,259        pp,3.85,"13,130","Sep 13, 2016","Sep 13, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 26, 2023",,Paperback,view,/book/show/29429875-where-am-i-now
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pity the Reader: On Writing With Style,"Vonnegut, Kurt, Jr.",1609809629,9781609809621,1609809629,432        pp,3.96,"1,294","Nov 05, 2019","Nov 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 21, 2023",,Hardcover,view,/book/show/45282043-pity-the-reader
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Man Without a Country,"Vonnegut, Kurt, Jr.",081297736X,9780812977363,081297736X,145        pp,4.09,"45,993",2005,"Jan 16, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 21, 2023",,Paperback,view,/book/show/4979.A_Man_Without_a_Country
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"If This Isn't Nice, What Is?: Advice to the Young—The Graduation Speeches","Vonnegut, Kurt, Jr.",1609805917,9781609805913,1609805917,144        pp,3.87,"9,717","Apr 10, 2013","Apr 08, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 21, 2023",,Hardcover,view,/book/show/20299704-if-this-isn-t-nice-what-is
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lesser Islands,"Pieri, Lorenza",1609458257,9781609458256,1609458257,176        pp,3.76,265,May 2016,2023,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 15, 2023",,Paperback,view,/book/show/62222544-lesser-islands
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Days of Terranova,"Rivas, Manuel",1953861326,9781953861320,1953861326,304        pp,3.45,315,2015,"Oct 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 15, 2023",,Paperback,view,/book/show/61953620-the-last-days-of-terranova
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yellowface,"Kuang, R.F.*",,,,329        pp,3.80,"428,055","May 25, 2023","May 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 12, 2023",,Hardcover,view,/book/show/59357120-yellowface
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Get in Trouble: Stories,"Link, Kelly",0812986490,9780812986495,0812986490,339        pp,3.68,"12,100","Feb 03, 2015","Feb 02, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 10, 2023",,Paperback,view,/book/show/24727571-get-in-trouble
