,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Lynn's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Grapes of Wrath,"Steinbeck, John",,,,455        pp,4.01,"906,521","Apr 14, 1939","Jan 08, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2013",,Paperback,view,/book/show/4395.The_Grapes_of_Wrath
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death in Venice,"Mann, Thomas",0060576170,9780060576172,,142        pp,3.70,"56,553",1912,"May 31, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2013",,Paperback,view,/book/show/53061.Death_in_Venice
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Civil War in France,"Marx, Karl",0882862367,9780882862361,0882862367,64        pp,4.21,"1,762",1871,"Jan 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2013",,Paperback,view,/book/show/189641.The_Civil_War_in_France
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,With the Old Breed: At Peleliu and Okinawa,"Sledge, E. B.",0195067142,9780195067149,0195067142,326        pp,4.47,"41,359","Nov 01, 1981","Oct 25, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2013",,Paperback,view,/book/show/771332.With_the_Old_Breed
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Communist Manifesto,"Marx, Karl",0140447571,9780140447576,B07CRNNS17,288        pp,3.65,"165,338","Feb 21, 1848","Jan 01, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,8,1,not set,May 2013,"May 19, 2013",,Paperback,view,/book/show/30474.The_Communist_Manifesto
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Les Fleurs du Mal,"Baudelaire, Charles",0879234628,9780879234621,0879234628,365        pp,4.20,"71,311","Aug 23, 1857","Oct 01, 1983",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When it comes to the most beautiful literature in the world, I radically believe in the imperial prominence of Nineteenth century French literature. CWhen it comes to the most beautiful literature in the world, I radically believe in the imperial prominence of Nineteenth century French literature. Charles Baudelaire is one of the poets that tremendously alimented this conviction. Originally entitled ""Les Lesbiennes"" and brazenly delineating sexuality and libidinous desires, the poems which Baudelaire composed in the decade of 1840-1850 were continuously censored until 1857, when his work was published with the title ""Les Fleurs du Mal"".The beautiful perversion, the splendid depravity and the glorious morbidity which are characteristics of Baudelaire were reflected in his poems:Ma jeunesse ne fut qu'un ténébreux orage,Traversé ça et là par de brilliants soleils;Le tonnerre et la pluie ont fait un tel ravageQu'il reste en mon jardin bien peu de fruits vermeilsUnlike contemporaneous poets, Le Poète Maudit did not rebuke urbanity and voiced his Parnassian argument that art must find beauty in the most corrupted situations. He faced acclaim as well as rejection, but managed to remain, even after approximately two centuries after his death, the notorious dandy of the nineteenth century, a French version of George Gordon Byron and the harbinger of modern poetry....more",Notes are private!,0,13,1,not set,Apr 2013,"Apr 22, 2013",,Paperback,view (with text),/book/show/203220.Les_Fleurs_du_Mal
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Prague Cemetery,"Eco, Umberto",0099555972,9780099555971,0099555972,566        pp,3.49,"27,766","Oct 25, 2010","Jul 05, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 31, 2013","Apr 21, 2013","Mar 31, 2013",,Paperback,view,/book/show/15748387-the-prague-cemetery
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sputnik Sweetheart,"Murakami, Haruki",0099448475,9780099448471,0099448475,229        pp,3.83,"158,015","Apr 20, 1999","Oct 03, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 20, 2013","Jul 26, 2013","Feb 22, 2013",,Paperback,view,/book/show/9557.Sputnik_Sweetheart
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tomorrow in the Battle Think on Me,"Marías, Javier",0151002762,9780151002764,0151002762,311        pp,3.96,"7,242",1994,"Jan 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 22, 2013",,Hardcover,view,/book/show/1292760.Tomorrow_in_the_Battle_Think_on_Me
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity","Boo, Katherine",1400067553,9781400067558,1400067553,278        pp,3.98,"109,801","Apr 08, 2012","Feb 07, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2013",,Hardcover,view,/book/show/11869272-behind-the-beautiful-forevers
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Black Count: Glory, Revolution, Betrayal, and the Real Count of Monte Cristo","Reiss, Tom",,,,432        pp,4.01,"19,816","Sep 18, 2012","Sep 18, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2013",,Kindle Edition,view,/book/show/14287699-the-black-count
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Huis clos,"Sartre, Jean-Paul",0134446798,9780134446790,0134446798,91        pp,4.12,"39,315",1944,"May 01, 1962",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 25, 2013","Dec 18, 2012",,Paperback,view,/book/show/971726.Huis_clos
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tyranny of Guilt: An Essay on Western Masochism,"Bruckner, Pascal",0691154309,9780691154305,0691154309,239        pp,3.82,446,2006,"Apr 01, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2012",,Paperback,view,/book/show/13748194-the-tyranny-of-guilt
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,11/22/63,"King, Stephen*",1451627289,9781451627282,1451627289,849        pp,4.33,"540,669","Nov 08, 2011","Nov 08, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 09, 2012",,Hardcover,view,/book/show/10644930-11-22-63
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Shining        (The Shining, #1)","King, Stephen*",0450040186,9780450040184,0450040186,497        pp,4.27,"1,488,879","Jan 28, 1977","Jul 01, 1980",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 09, 2012",,Paperback,view,/book/show/11588.The_Shining
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The History of Love,"Krauss, Nicole",0393328627,9780393328622,0393328627,255        pp,3.92,"135,689","May 17, 2005","May 17, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2012",,Paperback,view,/book/show/3867.The_History_of_Love
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let the Great World Spin,"McCann, Colum*",1400063736,9781400063734,1400063736,351        pp,3.95,"104,956","Jun 16, 2009","Jun 23, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is the first book I read about New York City, the geographical muse of so many writers. Let the Great World Spin is not an ode to New York. In faThis is the first book I read about New York City, the geographical muse of so many writers. Let the Great World Spin is not an ode to New York. In fact, the slums, the hookers, the crimes, the segregation and social disparity between Park Avenue and the Bronx for example are some of the evoked aspects of America in the sixties and seventies. I daresay New York City half a century later is still the same. There is still poor districts, prostitutes on the stroll, and racial discrimination contaminating the Yankee complexion with blemishes.Inspired by Philippe Petit's actual tightrope walk between the Twin Towers in the summer of 1974, Colum McCann weaved a handful of completely divergent and independent plots and characters together, interlacing their stories and making their lives interconnected, in the shadow of a reckless acrobat hopping and gliding on a wire attached to the edges of the buildings of the World Trade Center....more",Notes are private!,0,2,1,"Feb 26, 2013","Mar 10, 2013","Dec 08, 2012",,Hardcover,view (with text),/book/show/5941033-let-the-great-world-spin
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"American Gods        (American Gods, #1)","Gaiman, Neil*",,,,635        pp,4.11,"925,220","Jun 19, 2001","Mar 04, 2005",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"American Gods is a bulky book supplied with copious amounts of occult tales about the ancient gods of religion and mythology's squabble with the new gAmerican Gods is a bulky book supplied with copious amounts of occult tales about the ancient gods of religion and mythology's squabble with the new gods of philistinism, money and technology.I got started with the book, fully aware of its genre, and exceptionally ready to like it despite the fact that fantasy and epic novels aren't exactly my preferred literary genres. It turned out that my initial conjecture concerning supernatural novels was accurate which made finishing this 600ish-page book all the harder. The peculiar atmosphere of the book, riddled with mortuaries, caustic mead, oceans of bones, people rising out of their graves, coin tricks, buffalo-men and characters named ""Mr Town"", ""Whiskey Jack"" and ""Wednesday"", failed to engross me and the emotionally-detached characters made me incapable of empathizing with them.My dislike for this book does not establish an immutable and pejorative verdict concerning Neil Gaiman as an author.His writing was moderately admirable, revealing his literary endowment to be quite competent, but unfortunately insufficient to make this book interesting to me and adequate to my tastes....more",Notes are private!,0,3,1,"Nov 25, 2012",not set,"Nov 25, 2012",,Paperback,view (with text),/book/show/4407.American_Gods
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Picture of Dorian Gray,"Wilde, Oscar",0141439572,9780141439570,0141439572,253        pp,4.12,"1,534,968",Jun 1890,"Feb 04, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 21, 2012",not set,"Nov 21, 2012",,Paperback,view,/book/show/489732.The_Picture_of_Dorian_Gray
