,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Karen (idleutopia_reads)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
734,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Poesía completa,"Pizarnik, Alejandra",8426428258,9788426428257,8426428258,470        pp,4.57,"7,034",2000,"Apr 16, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 02, 2022",,Paperback,view,/book/show/401060.Poes_a_completa
735,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Notes on an Execution,"Kukafka, Danya*",0063052733,9780063052734,0063052733,306        pp,4.08,"88,955","Jan 25, 2022","Jan 25, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2022",,Hardcover,view,/book/show/57773248-notes-on-an-execution
736,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Shadow of the Mountain,"Vasquez-Lavado, Silvia*",1250776740,9781250776747,1250776740,320        pp,4.26,"3,028","Feb 01, 2022","Feb 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 31, 2022",,Hardcover,view,/book/show/57771234-in-the-shadow-of-the-mountain
737,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bitter        (Pet, #0.5)","Emezi, Akwaeke*",0571371205,9780571371204,,272        pp,4.13,"5,546","Feb 15, 2022","Feb 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 31, 2022",,ebook,view,/book/show/58558604-bitter
738,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,South to a Very Old Place,"Murray, Albert",0679601473,9780679601470,0679601473,266        pp,3.85,85,1971,"Feb 07, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 31, 2022",,Hardcover,view,/book/show/1176312.South_to_a_Very_Old_Place
739,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Andamos perras, andamos diablas","Rivera Garza, Cristina",,9786079934446,,114        pp,3.58,121,"Sep 29, 2021","Sep 29, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2022",,Paperback,view,/book/show/59120876-andamos-perras-andamos-diablas
740,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blue,"Prophète, Emmelie",1542031303,9781542031301,B0953JGMJ3,128        pp,3.20,324,"Apr 23, 2007","Jan 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2022",,Kindle Edition,view,/book/show/59538300-blue
741,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lapvona,"Moshfegh, Ottessa",,,B09GW3P1KJ,313        pp,3.54,"60,947","Jun 21, 2022","Jun 21, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2022",,Kindle Edition,view,/book/show/59693959-lapvona
742,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When Women Kill: Four Crimes Retold,"Trabucco Zerán, Alia",1566896339,9781566896337,1566896339,248        pp,3.91,"1,069","Apr 05, 2022","Apr 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2022",,Paperback,view,/book/show/59723918-when-women-kill
743,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Restauración,"Barrera, Ave",6078646052,9786078646050,6078646052,248        pp,3.86,481,unknown,"Mar 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2022",,Paperback,view,/book/show/44405708-restauraci-n
744,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Country We Love: My Family Divided,"Guerrero, Diane",1627795278,9781627795272,1627795278,259        pp,4.16,"10,935","May 03, 2016","May 03, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2022",,Hardcover,view,/book/show/25666051-in-the-country-we-love
745,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Admissions: A Memoir of Surviving Boarding School,"James, Kendra*",1538753480,9781538753484,1538753480,304        pp,3.64,"2,742","Jan 18, 2022","Jan 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 24, 2022",,Hardcover,view,/book/show/57941474-admissions
746,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tender,"Harwicz, Ariana",1913867129,9781913867126,1913867129,75        pp,3.41,462,2015,"Feb 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 22, 2022",,Paperback,view,/book/show/58309166-tender
747,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Velorio,"Navarro Aquino, Xavier",0063071371,9780063071377,0063071371,272        pp,3.44,610,"Jan 04, 2022","Jan 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2022",,Hardcover,view,/book/show/56470401-velorio
748,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What My Bones Know: A Memoir of Healing from Complex Trauma,"Foo, Stephanie*",0593238109,9780593238103,0593238109,352        pp,4.52,"43,007","Feb 22, 2022","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jan 21, 2022",,Hardcover,view,/book/show/58214328-what-my-bones-know
749,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Witches,"Lozano, Brenda",1646220684,9781646220687,1646220684,240        pp,3.53,"2,532","Jul 21, 2020","Aug 16, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2022",,Hardcover,view,/book/show/59892323-witches
750,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Daughter of Doctor Moreau,"Moreno-Garcia, Silvia*",0593355334,9780593355336,0593355334,306        pp,3.58,"31,004","Jul 19, 2022","Jul 19, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jan 21, 2022",,Hardcover,view,/book/show/54829360-the-daughter-of-doctor-moreau
751,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our Missing Hearts,"Ng, Celeste*",0593492544,9780593492543,0593492544,335        pp,3.81,"174,138","Oct 04, 2022","Oct 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2022",,Hardcover,view,/book/show/60149573-our-missing-hearts
752,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Disorientation,"Chou, Elaine Hsieh",0593298357,9780593298350,0593298357,403        pp,3.85,"14,379","Mar 22, 2022","Mar 22, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,4.5 stars. What a magnificent novel and realistic to its end.,Notes are private!,0,5,1,"Nov 30, 2022","Dec 24, 2022","Jan 20, 2022",,Hardcover,view (with text),/book/show/58350424-disorientation
753,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All Day Is a Long Time,"Sanchez, David*",0358572010,9780358572015,0358572010,256        pp,3.80,"1,019","Jan 18, 2022","Jan 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 19, 2022",,Hardcover,view,/book/show/55959526-all-day-is-a-long-time
754,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fearing the Black Body: The Racial Origins of Fat Phobia,"Strings, Sabrina",1479886750,9781479886753,1479886750,283        pp,4.25,"4,907","May 07, 2019","May 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 19, 2022",,Paperback,view,/book/show/42129163-fearing-the-black-body
755,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daddy Was a Number Runner,"Meriwether, Louise",1558614427,9781558614420,1558614427,240        pp,4.20,"1,134",1970,"Dec 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2022",,Paperback,view,/book/show/503257.Daddy_Was_a_Number_Runner
756,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,South to America: A Journey Below the Mason Dixon to Understand the Soul of a Nation,"Perry, Imani",0062977407,9780062977403,0062977407,410        pp,3.97,"6,414","Jan 25, 2022","Jan 25, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2022",,Hardcover,view,/book/show/55276620-south-to-america
757,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seek You: A Journey Through American Loneliness,"Radtke, Kristen*",,,B08KSS5KVF,352        pp,4.01,"7,855","Jul 13, 2021","Jul 13, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jan 15, 2022","Jan 29, 2022","Jan 15, 2022",,Kindle Edition,view,/book/show/57362929-seek-you
758,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lost in the Moment and Found        (Wayward Children, #8)","McGuire, Seanan*",1250213630,9781250213631,1250213630,146        pp,4.33,"12,571","Jan 10, 2023","Jan 10, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,How?! How does she keep making them better and better than the last one? I already can’t wait for 2024 so I can read the next wayward children. I am fHow?! How does she keep making them better and better than the last one? I already can’t wait for 2024 so I can read the next wayward children. I am full of emotions and can’t wait for everyone to read this. ...more,Notes are private!,0,2,1,not set,"Jan 04, 2023","Jan 13, 2022",,Hardcover,view (with text),/book/show/60784491-lost-in-the-moment-and-found
759,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mujerista Theology: A Theology for the Twenty-First Century,"Isasi-Díaz, Ada María",1570750815,9781570750816,1570750815,224        pp,4.06,148,"Aug 21, 1996","Aug 21, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 12, 2022",,Paperback,view,/book/show/855414.Mujerista_Theology
760,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,High-Risk Homosexual,"Gomez, Edgar*",1593767056,9781593767051,1593767056,304        pp,4.10,"1,095","Jan 11, 2022","Jan 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2022",,Paperback,view,/book/show/54417380-high-risk-homosexual
761,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Moths and Other Stories,"Viramontes, Helena María",1558851380,9781558851382,1558851380,125        pp,4.08,466,1985,"Jan 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2022",,Paperback,view,/book/show/98801.The_Moths_and_Other_Stories
762,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Critical Race Counterstories along the Chicana/Chicano Educational Pipeline,"Yosso, Tara J.",041595195X,9780415951951,041595195X,224        pp,4.29,48,"Nov 10, 2005","Nov 10, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2022",,Hardcover,view,/book/show/654172.Critical_Race_Counterstories_along_the_Chicana_Chicano_Educational_Pipeline
763,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Daughter,"Ferrante, Elena",1933372427,9781933372426,1933372427,140        pp,3.73,"47,018","Jan 01, 2006","Apr 01, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 06, 2022",,Paperback,view,/book/show/1058564.The_Lost_Daughter
764,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yonder,"Asim, Jabari*",198216316X,9781982163167,198216316X,272        pp,4.19,"2,027","Jan 11, 2022","Jan 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2022",,Hardcover,view,/book/show/58070060-yonder
765,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Violeta,"Allende, Isabel*",0593496205,9780593496206,0593496205,322        pp,4.03,"80,139","Jan 25, 2022","Jan 25, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/57933338-violeta
766,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fiona and Jane,"Ho, Jean Chen*",,,B08XNBGJXP,287        pp,3.31,"14,979","Jan 04, 2022","Jan 04, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I have thoughts but I truly loved this short story collection. I feel like it’s a perfect novel for those of us in our 30s and have been incredibly luI have thoughts but I truly loved this short story collection. I feel like it’s a perfect novel for those of us in our 30s and have been incredibly lucky to have had a deep friendship that marks you. ...more,Notes are private!,0,2,1,"Jan 05, 2022","Jan 06, 2022","Jan 05, 2022",,Kindle Edition,view (with text),/book/show/58533799-fiona-and-jane
767,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Girlhood,"Febos, Melissa*",1635572525,9781635572520,1635572525,320        pp,4.24,"9,829","Mar 30, 2021","Mar 30, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2022",,Hardcover,view,/book/show/53138199-girlhood
768,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Woman of Light,"Fajardo-Anstine, Kali*",0525511326,9780525511328,0525511326,336        pp,3.66,"11,683","Jun 07, 2022","Jun 07, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Jan 02, 2022","Feb 19, 2022","Jan 02, 2022",,Hardcover,view,/book/show/58587145-woman-of-light
769,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Selfless Act of Breathing,"Bola, J.J.",1982175567,9781982175566,1982175567,272        pp,3.59,"1,215","Nov 02, 2021","Feb 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2022",,Hardcover,view,/book/show/56898266-the-selfless-act-of-breathing
770,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Plot,"Rankine, Claudia",080213792X,9780802137920,080213792X,103        pp,3.79,291,2001,"Apr 09, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2022",,Paperback,view,/book/show/270905.Plot
771,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wahala,"May, Nikki*",0063084244,9780063084247,0063084244,384        pp,3.64,"15,304","Jan 06, 2022","Jan 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 01, 2022",,Hardcover,view,/book/show/57797679-wahala
772,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Came All This Way to Meet You: Writing Myself Home,"Attenberg, Jami*",0063039796,9780063039797,0063039796,272        pp,3.71,"2,169","Jan 11, 2022","Jan 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 01, 2022",,Hardcover,view,/book/show/57797674-i-came-all-this-way-to-meet-you
