,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kerry (lines i underline)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Yours Truly        (Part of Your World, #2)","Jimenez, Abby*",1549135139,9781549135132,,11        pp,4.33,"256,533","Apr 11, 2023","Apr 11, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5⭐️slow burn ER romance | huggable love interest | lovely epistolary elementThis is for you if you like romance that weaves in hard life stuff in a 4.5⭐️slow burn ER romance | huggable love interest | lovely epistolary elementThis is for you if you like romance that weaves in hard life stuff in a way that doesn’t feel forced, and a new-to-town love interest with Darcy type vibes who seems too good to be true but isn’t. Also Grey’s Anatomy.However…This is definitely a plot that relies in large part on miscommunication. I’m not usually overly bothered by that but I do think here it became frustrating, even for me. Just talk to each other like grown ups already.Lines I underlined:“Love shows up. That’s when you know it’s real.”“I’m beginning to think men are not sending us their best people.”“There’s a special peace in sleeping next to someone you love.”...more",Notes are private!,0,2,1,"Jun 15, 2023","Jun 24, 2023","Jan 10, 2023",,Audiobook,view (with text),/book/show/61918479-yours-truly
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Happy Place,"Henry, Emily*",,,,11        pp,4.02,"783,928","Apr 25, 2023","Apr 25, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"5.0⭐️wistful | delightful | friend forward | strong sense of place This is for you if you love love - romantic, friend love, familial love, all the lo5.0⭐️wistful | delightful | friend forward | strong sense of place This is for you if you love love - romantic, friend love, familial love, all the love. Also if you enjoy stories about endings and beginnings and beginning again. Emily Henry has does it again with this one.Reminded me of:Thanks for Listening by Julia WhelanLines I underlined:“Meeting at the cottage is like pulling on a favourite sweatshirt, worn to perfection. Time doesn’t move the same way when we’re there. Things change, but we stretch and grow and make room for one another. Our love is a place we can always come back to, and it will be waiting, the same as it ever was. You belong here.”“You are in all of my happiest places.”...more",Notes are private!,0,8,1,Jun 2023,"Jun 16, 2023","Jan 10, 2023",,Audiobook,view (with text),/book/show/75711359-happy-place
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Homecoming,"Morton, Kate*",0063020890,9780063020894,0063020890,547        pp,4.08,"69,084","Apr 04, 2023","Apr 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 10, 2023",,Hardcover,view,/book/show/61683285-homecoming
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mastering the Art of French Murder        (An American In Paris, #1)","Cambridge, Colleen*",1496739590,9781496739599,,304        pp,3.63,"6,460","Apr 25, 2023","Apr 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 10, 2023",,Hardcover,view,/book/show/61678536-mastering-the-art-of-french-murder
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vera Wong's Unsolicited Advice for Murderers,"Sutanto, Jesse Q*",0593549228,9780593549223,0593549228,339        pp,4.05,"83,025","Mar 14, 2023","Mar 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 10, 2023",,Paperback,view,/book/show/61827543-vera-wong-s-unsolicited-advice-for-murderers
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Little Wartime Library,"Thompson, Kate*",1538724219,9781538724217,1538724219,468        pp,4.26,"6,932","Feb 17, 2023","Feb 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2023",,Paperback,view,/book/show/61237143-the-little-wartime-library
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Age of Vice,"Kapoor, Deepti",,,,unknown,3.61,"28,119","Jan 03, 2023","Jan 03, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.0⭐️sprawling | drama and darkness-filled | gutsy and glitteryWhat will stay with me:• the vivid sense of place (villages of UP and the constant ener3.0⭐️sprawling | drama and darkness-filled | gutsy and glitteryWhat will stay with me:• the vivid sense of place (villages of UP and the constant energy of Delhi)• the opening scene• Ajay’s journey• the skill of the author to craft such and epic bookHowevers:• At times, it was hard to follow the structure, and the pacing was uneven for me. I think this book needed more editing.• I put it down with an “OOF” feeling - so violent, so dark, so hard, so long. This book has been marketed as part thriller and I even saw one  say it was “a lot of fun.” Um… nope. This is not fun. This is complicated and intense.Reminded me of:A Fine Balance by Rohinton Mistry (that’s a big, hard book as well, but I think it is the better book)Lines I underlined:“This is the lesson you should know. You have to adapt or die.”“There’s something liberating about leaving, it’s true, about throwing so many years over his shoulder and marching forward to a majestic life.”“The chains of existence have to be weak enough to break, but strong enough to carry you through in the first place.”...more",Notes are private!,0,9,1,"Jan 05, 2023","Jan 14, 2023","Jan 05, 2023",,Audiobook,view (with text),/book/show/75516816-age-of-vice
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Five Little Indians,"Good, Michelle*",,,B082YHW5C8,11        pp,4.48,"37,119","Apr 14, 2020","Apr 14, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.0⭐️haunting | essential Read if you like: stories with multiple points of view braided together, survival stories, a deeper understanding of history4.0⭐️haunting | essential Read if you like: stories with multiple points of view braided together, survival stories, a deeper understanding of history through narrative, direct writing styleReminded me of: The Marrow Thieves by Cherie DimalineLines I underlined:“Life was no longer just survival. It was about being someone. An Indian someone, with all the truth that was born into her at the moment she was placed in her mother's womb.”“They call us survivors. I don’t think I survived, do you?”“We see you. We are with you. Dance on.”...more",Notes are private!,0,2,1,"Jan 05, 2023","Jan 05, 2023","Jan 05, 2023",,Audible Audio,view (with text),/book/show/56671977-five-little-indians
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ariadne,"Saint, Jennifer*",1250773571,9781250773579,,304        pp,3.80,"114,522","Mar 30, 2021","May 04, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.0⭐️feminist retelling | compelling and complex portrayal of sisterhood | beguilingWhat will stay with me:• Ariadne and Phaedra’s tender and complica4.0⭐️feminist retelling | compelling and complex portrayal of sisterhood | beguilingWhat will stay with me:• Ariadne and Phaedra’s tender and complicated relationship• the landscape of Naxos• that ending (wow)Reminded me of:Circe by Madeline MillerGalatea by Madeline MillerA Thousand Ships by Natalie HaynesLines I underlined“Today I would seize destiny for myself.”“I danced for the end of everything I knew and the beginning of everything I did not.”“The price we paid for the resentment, the lust, the greed of arrogant men was our pain, shining and bright like the blade of a newly honed knife.”...more",Notes are private!,0,5,1,Jan 2023,"Jan 14, 2023","Jan 01, 2023",,ebook,view (with text),/book/show/54860722-ariadne
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Galatea,"Miller, Madeline*",0063280515,9780063280519,0063280515,64        pp,3.93,"88,444","Aug 13, 2013","Nov 08, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"5.0⭐️forceful | feminist | spareRead if you like: reimagined mythology, fierce heroines, dramatic and thought provoking endingsReminded me of: Circe b5.0⭐️forceful | feminist | spareRead if you like: reimagined mythology, fierce heroines, dramatic and thought provoking endingsReminded me of: Circe by Madeline Miller, The Handmaid’s Tale by Margaret AtwoodLines I underlined:“The ocean floor was sandy and soft as pillows. I settled into it and slept.”“O goddess, if this is a dream, let me still sleep.”“He had no chance, really. He was only flesh.”...more",Notes are private!,0,0,1,Jan 2023,"Jan 05, 2023","Jan 01, 2023",,Hardcover,view (with text),/book/show/60705689-galatea
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mrs. Roosevelt’s Confidante        (Maggie Hope Mystery, #5)","MacNeal, Susan Elia*",0804178704,9780804178709,0804178704,337        pp,3.86,"9,964","Oct 27, 2015","Oct 27, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 29, 2022","Dec 31, 2022","Dec 31, 2022",,Paperback,view,/book/show/25191538-mrs-roosevelt-s-confidante
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Great Reckoning        (Chief Inspector Armand Gamache, #12)","Penny, Louise*",1250022134,9781250022134,1250022134,389        pp,4.43,"71,869","Aug 30, 2016","Aug 30, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2022",,Hardcover,view,/book/show/28220985-a-great-reckoning
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"To Be Taught, If Fortunate","Chambers, Becky*",,9781473697171,,144        pp,4.20,"43,380","Aug 08, 2019","Aug 08, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"5.0 l⭐️• such a human tale - full of wonder and uncertainty• so much story in such a short work, it leaves you with many questions: What matters most 5.0 l⭐️• such a human tale - full of wonder and uncertainty• so much story in such a short work, it leaves you with many questions: What matters most in the end? How much can we ever know?Lines I underlined:“If I ask what I’m asking only of people who agree with me at the outset, with whom I already share a dream and a language, then there’s no point in asking at all.”“Is that a fair trade, their pain for our knowledge?”“A home can only exist in a moment. Something both found and made. Always temporary, in the grand scheme of things, but vital all the same.”...more",Notes are private!,0,2,1,"Dec 27, 2022","Dec 31, 2022","Dec 27, 2022",,ebook,view (with text),/book/show/43702536-to-be-taught-if-fortunate
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Before the Coffee Gets Cold        (Before the Coffee Gets Cold, #1)","Kawaguchi, Toshikazu",1529029589,9781529029581,1529029589,272        pp,3.70,"406,493","Dec 06, 2015","Sep 19, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.75⭐️• quirky, heartfelt, wistful• a thought-provoking read as it invites you to think about who you would want to meet over coffee in the past, know3.75⭐️• quirky, heartfelt, wistful• a thought-provoking read as it invites you to think about who you would want to meet over coffee in the past, knowing that you couldn’t change the future as a result• liked the idea of time travel for healing rather than revision of the pastHowevers:• the writing didn’t measure up to the concept, in my opinion• I felt distanced from most of the charactersReminded me of:Some of the thematic qualities of Banana Yoshimoto’s writingLines I underlined:“It takes courage to say what has to be said.”“With the coffee in front of her, she closed her eyes, and inhaled deeply. It was her moment of happiness.”...more",Notes are private!,0,2,1,"Dec 24, 2022","Dec 31, 2022","Dec 24, 2022",,Paperback,view (with text),/book/show/44421460-before-the-coffee-gets-cold
