,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Michelle's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
438,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Weird in a World That's Not: A Career Guide for Misfits, F*ckups, and Failures",Jennifer Romolini*,0062472720,9780062472724,0062472720,304        pp,3.86,"1,033","Jun 06, 2017","Jun 06, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2019",,Hardcover,view,/book/show/32051905-weird-in-a-world-that-s-not
439,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Two Girls Down        (Alice Vega, #1)","Luna, Louisa*",,,,311        pp,3.86,"18,390","Jan 09, 2018","Jan 09, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2019",,Kindle Edition,view,/book/show/36136030-two-girls-down
440,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"New Year, Same Trash: Resolutions I Absolutely Did Not Keep","Irby, Samantha*",0525435158,,B01MQXGRI6,28        pp,4.21,"2,353","Jan 24, 2017","Jan 24, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2019",,Kindle Edition,view,/book/show/33653133-new-year-same-trash
441,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What If This Were Enough?: Essays,"Havrilesky, Heather",0385542887,9780385542883,0385542887,240        pp,3.65,"3,187","Oct 02, 2018","Oct 02, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2019",,Hardcover,view,/book/show/37969722-what-if-this-were-enough
442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Winter        (Seasonal, #2)","Smith, Ali",0241207029,9780241207024,0241207029,322        pp,3.82,"21,171","Nov 02, 2017","Nov 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 17, 2019",,Hardcover,view,/book/show/34516974-winter
443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Are Never Meeting in Real Life.,"Irby, Samantha*",1101912197,9781101912195,1101912197,275        pp,3.90,"45,176","May 30, 2017","May 30, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 20, 2019","Jan 24, 2019","Jan 14, 2019",,Paperback,view,/book/show/33381433-we-are-never-meeting-in-real-life
444,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Daughter,"Ferrante, Elena",1933372427,9781933372426,1933372427,140        pp,3.73,"47,020","Jan 01, 2006","Apr 01, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Sep 20, 2020","Sep 20, 2020","Jan 12, 2019",,Paperback,view,/book/show/1058564.The_Lost_Daughter
445,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Middlesex,"Eugenides, Jeffrey",0312422156,9780312422158,0312422156,529        pp,4.03,"639,177","Sep 04, 2002","Sep 16, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 12, 2019",,Paperback,view,/book/show/2187.Middlesex
446,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Green Girl,"Zambreno, Kate",0062322834,9780062322838,0062322834,279        pp,3.58,"3,242","Sep 16, 2011","Jun 24, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 10, 2019",,Paperback,view,/book/show/18505840-green-girl
447,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bad Feminist,"Gay, Roxane*",0062282719,9780062282712,0062282719,320        pp,3.93,"113,007","Aug 05, 2014","Aug 05, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 09, 2019","Jan 13, 2019","Jan 09, 2019",,Paperback,view,/book/show/18813642-bad-feminist
448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Year of Rest and Relaxation,"Moshfegh, Ottessa",1787330419,9781787330412,1787330419,289        pp,3.64,"394,939","Jul 10, 2018","Jul 12, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2019",,Paperback,view,/book/show/36203391-my-year-of-rest-and-relaxation
449,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Difficult Women,"Gay, Roxane*",0802125395,9780802125392,0802125395,260        pp,3.96,"29,136","Jan 03, 2017","Jan 03, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 26, 2019","Apr 10, 2019","Jan 08, 2019",,Hardcover,view,/book/show/28818921-difficult-women
450,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Educated,"Westover, Tara*",,,,352        pp,4.47,"1,525,645","Feb 20, 2018","Feb 20, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 13, 2019","Jul 19, 2019","Jan 08, 2019",,Hardcover,view,/book/show/35133922-educated
451,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Universal Harvester,"Darnielle, John*",0374282102,9780374282103,0374282102,214        pp,3.20,"17,675","Feb 07, 2017","Feb 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2019",,Hardcover,view,/book/show/29939268-universal-harvester
452,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cat’s Eye,"Atwood, Margaret*",0385491026,9780385491020,0385491026,462        pp,3.94,"68,285",Sep 1988,1998,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2019",,Paperback,view,/book/show/51019.Cat_s_Eye
453,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Midnight’s Children,"Rushdie, Salman",0099578514,9780099578512,0099578514,647        pp,3.98,"123,764","Mar 12, 1981","May 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2019",,Paperback,view,/book/show/14836.Midnight_s_Children
454,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House of the Spirits,"Allende, Isabel*",0553383809,9780553383805,0553383809,448        pp,4.28,"269,497",1982,"Aug 30, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2019",,Paperback,view,/book/show/9328.The_House_of_the_Spirits
455,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hunger: A Memoir of (My) Body,"Gay, Roxane*",0062362593,9780062362599,0062362593,306        pp,4.18,"111,881","Jun 13, 2017","Jun 13, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2019,"Jan 03, 2019","Jan 03, 2019",,Hardcover,view,/book/show/26074156-hunger
456,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything I Never Told You,"Ng, Celeste*",159420571X,9781594205712,159420571X,297        pp,3.85,"549,952","Jun 26, 2014","Jun 26, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 03, 2019","Jan 08, 2019","Jan 02, 2019",,Hardcover,view,/book/show/18693763-everything-i-never-told-you
457,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Snap,"Bauer, Belinda*",,,B072MLQD2W,282        pp,3.81,"26,194","May 03, 2018","May 03, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Good trashy read!,Notes are private!,0,1,1,"Oct 21, 2019","Oct 23, 2019","Jan 02, 2019",,Kindle Edition,view (with text),/book/show/35687802-snap
458,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Age of Innocence,"Wharton, Edith",159308143X,9781593081430,159308143X,293        pp,3.97,"174,483",Oct 1920,"Aug 26, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 13, 2019","Jan 20, 2019","Jan 01, 2019",,Paperback,view,/book/show/53835.The_Age_of_Innocence
459,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Milkman,"Burns, Anna",0571338763,9780571338764,0571338763,352        pp,3.54,"61,597","May 15, 2018","May 15, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 09, 2018","Dec 28, 2018","Dec 28, 2018",,Kindle Edition,view,/book/show/36047860-milkman
460,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead","Brown, Brené*",1592407331,9781592407330,1592407331,287        pp,4.29,"214,844","Sep 11, 2012","Sep 11, 2012",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 11, 2018","Dec 17, 2018","Dec 11, 2018",,Hardcover,view,/book/show/13588356-daring-greatly
461,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Showtime,"Cossé, Antoine",,,,176        pp,4.13,67,Aug 2017,Aug 2017,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 28, 2016","Nov 28, 2018",,,view,/book/show/36265110-showtime
462,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Be Careful What You Read,"Chandler, Jonathan",,,,632        pp,5.00,2,2018,2018,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 28, 2016","Nov 28, 2018",,,view,/book/show/40497470-be-careful-what-you-read
463,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Silica Burn,"Cobb, Liam",,,,50        pp,3.67,3,unknown,2015,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 11, 2016","Nov 28, 2018",,,view,/book/show/34128439-silica-burn
464,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Klaus,"Short, Richard",2365353096,9782365353090,2365353096,138        pp,3.50,4,unknown,2018,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 28, 2016","Nov 28, 2018",,Hardcover,view,/book/show/42943430-klaus
465,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Klaus,"Short, Richard",8885621074,9788885621077,8885621074,224        pp,4.50,2,unknown,2018,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 28, 2016","Nov 28, 2018",,Paperback,view,/book/show/40806132-klaus
466,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Megahex,"Hanselmann, Simon",1606997432,9781606997437,1606997432,207        pp,3.92,"3,706","Jun 30, 2014","Jun 30, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 28, 2016","Nov 28, 2018",,Hardcover,view,/book/show/18444221-megahex
467,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Windowpane 3,"Kessler, Joe",,,,38        pp,4.57,7,unknown,2015,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 28, 2016","Nov 28, 2018",,,view,/book/show/35583602-windowpane-3
468,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Artist,"Haifisch, Anna",,,,64        pp,3.76,241,"Aug 01, 2016","Aug 01, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 28, 2016","Nov 28, 2018",,Hardcover,view,/book/show/30287075-the-artist
469,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything I Know About Love,"Alderton, Dolly",,,,336        pp,4.03,"296,109","Feb 01, 2018","Feb 01, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Nov 2018,"Nov 27, 2018","Nov 27, 2018",,,view,/book/show/34427921-everything-i-know-about-love
470,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Normal People,"Rooney, Sally*",0571334644,9780571334643,0571334644,266        pp,3.81,"1,385,447","Aug 28, 2018","Aug 28, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 27, 2018","Oct 30, 2018","Oct 30, 2018",,Hardcover,view,/book/show/37539457-normal-people
471,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hate U Give        (The Hate U Give, #1)","Thomas, Angie*",,,0062498533,454        pp,4.47,"897,596","Feb 28, 2017","Feb 28, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 19, 2019","Mar 22, 2019","Oct 23, 2018",,Hardcover,view,/book/show/32075671-the-hate-u-give
472,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Fires Everywhere,"Ng, Celeste*",0735224293,9780735224292,0735224293,338        pp,4.08,"1,175,314","Sep 12, 2017","Sep 12, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jul 2019,"Jul 04, 2019","Oct 23, 2018",,Hardcover,view,/book/show/34273236-little-fires-everywhere
473,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Autumn        (Seasonal Quartet, #1)","Smith, Ali",0241207002,9780241207000,0241207002,264        pp,3.67,"73,516","Oct 20, 2016","Oct 20, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Too much Brexit ☠️,Notes are private!,0,1,1,"Oct 15, 2019","Oct 16, 2019","Oct 16, 2018",,Hardcover,view (with text),/book/show/28446947-autumn
474,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Conversations with Friends,"Rooney, Sally*",0451499077,,B01M6XMA62,304        pp,3.76,"474,020","May 25, 2017","Jul 11, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 15, 2018","Oct 25, 2018","Oct 15, 2018",,Kindle Edition,view,/book/show/32187419-conversations-with-friends
475,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Magpie Murders        (Susan Ryeland, #1)","Horowitz, Anthony*",0062645226,9780062645227,0062645226,477        pp,3.95,"135,214","Oct 06, 2016","Jun 06, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,Oct 2018,"Oct 15, 2018","Oct 15, 2018",,Hardcover,view,/book/show/32075854-magpie-murders
476,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ghost Road        (Regeneration, #3)","Barker, Pat",0452276721,9780452276727,0452276721,288        pp,4.09,"17,549",1995,"Nov 01, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 23, 2018","Oct 02, 2018","Oct 02, 2018",,Paperback,view,/book/show/151926.The_Ghost_Road
477,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Eye in the Door        (Regeneration, #2)","Barker, Pat",,,,280        pp,4.02,"10,045",1993,"Apr 01, 1995",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 13, 2018","Sep 26, 2018","Sep 26, 2018",,Paperback,view,/book/show/151928.The_Eye_in_the_Door
478,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Are We Smart Enough to Know How Smart Animals Are?,"de Waal, Frans",0393353664,9780393353662,0393353664,275        pp,3.96,"15,143",2016,"Apr 04, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Sep 08, 2018","Dec 28, 2018","Sep 08, 2018",,Paperback,view,/book/show/30231743-are-we-smart-enough-to-know-how-smart-animals-are
479,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Regeneration        (Regeneration, #1)","Barker, Pat",0140236236,9780140236231,0140236236,256        pp,4.02,"31,071","May 30, 1991","Jan 27, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 07, 2018","Sep 13, 2018","Sep 07, 2018",,Paperback,view,/book/show/5872.Regeneration
480,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alias Grace,"Atwood, Margaret*",0385475713,9780385475716,0385475713,468        pp,4.04,"143,541","Sep 07, 1996",Dec 1996,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 24, 2018","Sep 02, 2018","Sep 02, 2018",,Hardcover,view,/book/show/72579.Alias_Grace
