,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Bam cooks the books ;-)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Clinic,"Quinn, Cate",,,B0BZ9NT4XT,444        pp,3.57,"6,802","Jan 23, 2024","Jan 23, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**Happy Publication Day!!***3.5 stars rounded upWhen Meg learns her older sister Haley's death while in rehab has been ruled a suicide, she decides to**Happy Publication Day!!***3.5 stars rounded upWhen Meg learns her older sister Haley's death while in rehab has been ruled a suicide, she decides to check herself in to prove otherwise. Could one of her fellow patients be a murderer? The author writes that she used her own personal experiences in rehab to inform her story. This is the first book she's written sober. It's a quick read with lots of surprising twists and some interesting insights into addiction and the tools used to try to help patients recover.I was invited to read an arc of this novel by the publisher. My  is voluntary and the opinions expressed are my own....more",Notes are private!,0,16,1,"Jan 14, 2024","Jan 16, 2024","Sep 16, 2023",,Kindle Edition,view (with text),/book/show/123416743-the-clinic
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The End of Drum-Time,"Pylväinen, Hanna",1250822904,9781250822901,1250822904,368        pp,3.95,"2,111","Jan 24, 2023","Jan 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 16, 2023",,Hardcover,view,/book/show/60741781-the-end-of-drum-time
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Night Watch,"Phillips, Jayne Anne*",0451493338,9780451493330,0451493338,304        pp,3.70,"1,645","Sep 19, 2023","Sep 19, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 16, 2023",,Hardcover,view,/book/show/62951865-night-watch
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Loot,"James, Tania*",0593535979,9780593535974,0593535979,304        pp,3.83,"4,261","Jun 13, 2023","Jun 13, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 16, 2023",,Hardcover,view,/book/show/62802771-loot
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Other Eden,"Harding, Paul",132403629X,9781324036296,132403629X,224        pp,3.80,"11,984","Jan 24, 2023","Jan 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 16, 2023",,Hardcover,view,/book/show/61089492-this-other-eden
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chain-Gang All-Stars,"Adjei-Brenyah, Nana Kwame*",0593317335,9780593317334,0593317335,367        pp,4.14,"37,796","May 02, 2023","May 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 16, 2023",,Hardcover,view,/book/show/61190770-chain-gang-all-stars
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Against All Enemies        (Allison Quinn #2),"Chapman, Vannetta*",,,B0BVDN22Z7,unknown,4.62,71,Mar 2023,Sep 2023,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 15, 2023",,Kindle Edition,view,/book/show/123202335-against-all-enemies
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stranger Upstairs,"Matlin, Lisa M.",0593599969,9780593599969,B0BR517TH6,272        pp,3.48,"23,659","Sep 26, 2023","Sep 26, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,*3.5 starsThis debut psychological thriller about a house with an evil history has the tang of many other similar haunted house stories. But Lisa Matl*3.5 starsThis debut psychological thriller about a house with an evil history has the tang of many other similar haunted house stories. But Lisa Matlin throws in some nice twists and a modern day slant which make it all her own. I hope we will be seeing more from this talented writer in the future. I received an arc from the author and publisher via NetGalley. My  is voluntary and the opinions expressed are my own. ...more,Notes are private!,0,10,1,"Sep 13, 2023","Sep 14, 2023","Sep 13, 2023",,Kindle Edition,view (with text),/book/show/75569136-the-stranger-upstairs
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After Annie,"Quindlen, Anna",0593229800,9780593229804,0593229800,304        pp,4.16,"7,658","Feb 27, 2024","Feb 27, 2024",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Loved this one! At first I thought this story about a young mother's sudden death and the aftermath was going to be too unbearably sad to read but it Loved this one! At first I thought this story about a young mother's sudden death and the aftermath was going to be too unbearably sad to read but it was so beautifully written that I didn't want to stop. How can her family, her best friend, even the patients she took care of at the local nursing home, bear such a shocking loss, learn to carry on? This is a terrific look at how grief affects different people in different ways. And ultimately, how love carries on in each heart. I received an arc of this new novel from the author and publisher via NetGalley. My  is voluntary and the opinions expressed are my own....more",Notes are private!,0,19,1,"Feb 23, 2024","Feb 24, 2024","Sep 12, 2023",,Hardcover,view (with text),/book/show/177185880-after-annie
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Moonshiner's Daughter,"Everhart, Donna*",1496717023,9781496717023,1496717023,356        pp,4.24,"15,208","Dec 31, 2019","Dec 31, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 12, 2023",,Paperback,view,/book/show/45008156-the-moonshiner-s-daughter
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hemlock Island,"Armstrong, Kelley*",,,B0BQGFT1M1,304        pp,3.46,"7,253","Sep 12, 2023","Sep 12, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,*3.5 stars rounded upI thought at first this was going to be another 'And Then There Were None' sort of mystery. Six friends arrive on a privately-own*3.5 stars rounded upI thought at first this was going to be another 'And Then There Were None' sort of mystery. Six friends arrive on a privately-owned island in Lake Superior and find themselves trapped there with a killer. But then the plot morphs into quite a horrifying supernatural thriller. Parts seemed to be quite nightmarish where the heroes try to rescue someone who keeps evading them time and again. Eventually all is explained in a way I thought was well done. Different.I received an arc of this new novel from the author and publisher via NetGalley. My  is voluntary and the opinions expressed are my own....more,Notes are private!,6,15,1,"Sep 11, 2023","Sep 13, 2023","Sep 11, 2023",,Kindle Edition,view (with text),/book/show/66558099-hemlock-island
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lost Hours        (Alaska Wild #5),"Shelton, Paige*",,,B0BQGH2JV6,288        pp,4.01,"1,030","Dec 05, 2023","Dec 05, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The fifth book in Shelton's Alaska Wild series gets off to a quick start, with a bloodied woman screaming for help as a ship approaches the island sheThe fifth book in Shelton's Alaska Wild series gets off to a quick start, with a bloodied woman screaming for help as a ship approaches the island she's on. She insists that a bear attacked the man who was holding her captive but no bear can be found. She can't remember much because she was drugged and her story isn't making much sense. Is it true she was in witness protection in Juneau?? Author Beth Rivers, who was herself a victim of a kidnapping, is intent on digging deeper into the woman's story. Is someone using the plot of one of her thrillers in their own crime? Shelton is a master of pacing and building tension as she moves towards the exciting ending. I find the characters very likable and believable and can't wait to see what happens next in the series. Many thanks to the author and publisher for providing me with an arc of this new novel via NetGalley. My  is voluntary and the opinions expressed are my own. I'll be looking forward to that drink if I ever have the opportunity to meet the author. :-)...more",Notes are private!,0,11,1,"Nov 28, 2023","Nov 30, 2023","Sep 07, 2023",,Kindle Edition,view (with text),/book/show/67991513-lost-hours
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Measure,"Erlick, Nikki",0063204207,9780063204201,0063204207,353        pp,4.00,"196,143","Jun 28, 2022","Jun 28, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 06, 2023",,Hardcover,view,/book/show/58884736-the-measure
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Council of Dolls,"Power, Mona Susan",0063281090,9780063281097,,304        pp,4.06,"3,305","Aug 08, 2023","Aug 08, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 06, 2023",,Hardcover,view,/book/show/62645211-a-council-of-dolls
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tremor,"Cole, Teju",0812997123,9780812997125,B0BSWC8VTG,229        pp,3.72,"1,245","Oct 17, 2023","Oct 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 28, 2023",,Hardcover,view,/book/show/75670841-tremor
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heaven & Earth Grocery Store,"McBride, James*",0593422945,9780593422946,0593422945,380        pp,4.08,"129,164","Aug 08, 2023","Aug 08, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This new story from James McBride starts out with a mystery and long-kept secrets. Workers in Pottstown, PA in 1972, uncover an old well with a skeletThis new story from James McBride starts out with a mystery and long-kept secrets. Workers in Pottstown, PA in 1972, uncover an old well with a skeleton at the bottom, with a mezuzah clutched in its hand. McBride then turns back the clock to the years of the Great Depression, when Jews and African-Americans lived side by side in a neighborhood called Chicken Hill in Pottstown. There, kindly Chona Ludlow runs the Heaven & Earth Grocery Store inherited from her father while her husband Moshe runs a local theatre and dance hall. Chona is approached by Nate and Addie Timblin, who both work for the Ludlows, to hide their nephew Dodo. He was deafened in an explosion and the state wants to put him in a home, a nasty place called Pennhurst Hospital, where all sorts of unspeakable things are rumored to take place. This is a richly detailed, character-driven novel. I have several favorite characters including Chona, Nate, Dodo and the friend he calls Monkey Pants. I just wish we'd been able to spend more time in that grocery store. The answer to the riddle of who ended up in that well and how he got there is quite amusing and cleverly done. ...more",Notes are private!,0,17,1,"Sep 19, 2023","Sep 21, 2023","Aug 28, 2023",,Hardcover,view (with text),/book/show/65678550-the-heaven-earth-grocery-store
