,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kelly_Hunsaker_reads's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Into the Darkest Corner,"Haynes, Elizabeth*",0062197266,9780062197269,0062197266,450        pp,4.07,"69,332","Feb 13, 2007","Jan 02, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 04, 2023","Oct 04, 2023","Oct 05, 2023",,Paperback,view,/book/show/15818362-into-the-darkest-corner
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hotel Laguna,"Harrison, Nicola*",1250277388,9781250277381,,288        pp,3.82,"2,376","Jun 20, 2023","Jun 20, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 03, 2023","Oct 03, 2023","Oct 05, 2023",,Hardcover,view,/book/show/61885018-hotel-laguna
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quiet Street: On American Privilege,"McDonell, Nick*",0593316789,9780593316788,0593316789,144        pp,3.12,397,unknown,"Aug 22, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Oct 2023,Oct 2023,"Oct 01, 2023",,Hardcover,view,/book/show/61195295-quiet-street
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Murder Off the Books        (By the Book Mysteries, #3)","Berry, Tamara*",1728248663,9781728248660,1728248663,336        pp,4.00,852,"May 30, 2023","May 30, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 28, 2023","Sep 29, 2023","Sep 28, 2023",,Mass Market Paperback,view,/book/show/61492437-murder-off-the-books
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Place to Land,"Denton, Lauren K.*",0785232656,9780785232650,0785232656,336        pp,3.94,"3,228","Oct 04, 2022","Oct 04, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A Place To Land by Lauren K. Denton is much more than a mystery. The book is moving, moody and engrossing. The story takes place in a tiny town: SugarA Place To Land by Lauren K. Denton is much more than a mystery. The book is moving, moody and engrossing. The story takes place in a tiny town: Sugar Bend, Alabama. It is a place where everyone knows everyone. It sounds charming and romantic, but is it?Two sisters grew up in Sugar Bend during the 1970s and 1980s. They are very different from one another. Violet is the oldest, and is a smart, sensible girl. Her younger sister Trudy, is popular and outgoing. Trudy is the beautiful one. She is the one everyone expects to marry well, and to be successful at everything she does. Unfortunately they live with a drunk and abusive father, and an absent mother who disappeared in the middle of the night, leaving Violet a note instructing her to take care of her sister.Flash forward, 40 years, and the sisters own a business together and live together. Trudy is mute after suffering a trauma decades earlier. She creates beautiful artistic pieces from found items, which are sold in their shop. Trudy communicates with Violet through notes.Both sisters have secrets, which slowly unfold, allowing the reader to immerse themselves into their lives and experience their emotions.Thank you to Harper Muse for the #gifted book, in exchange for an honest ....more",Notes are private!,0,0,1,"Sep 30, 2023",Oct 2023,"Sep 28, 2023",,Hardcover,view (with text),/book/show/60693360-a-place-to-land
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A House for Alice,"Evans, Diana*",0593701089,9780593701089,0593701089,352        pp,3.48,811,"Apr 06, 2023","Sep 12, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 27, 2023","Sep 27, 2023","Sep 28, 2023",,Hardcover,view,/book/show/122769180-a-house-for-alice
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Golden Gate,"Chua, Amy*",1250903602,9781250903600,1250903602,384        pp,3.90,"2,401","Sep 19, 2023","Sep 19, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 27, 2023","Sep 28, 2023","Sep 28, 2023",,Hardcover,view,/book/show/65214343-the-golden-gate
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blessing of the Lost Girls        (Joanna Brady #20; Walker Family #6),"Jance, J.A.*",0063010100,9780063010109,0063010100,335        pp,4.22,"5,027","Aug 15, 2023","Sep 19, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Sep 27, 2023","Sep 27, 2023",,Hardcover,view,/book/show/63365276-blessing-of-the-lost-girls
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Country of the Blind: A Memoir at the End of Sight,"Leland, Andrew",1984881426,9781984881427,1984881426,368        pp,4.16,"2,990","Jul 18, 2023","Jul 18, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Country of the Blind by Andrew Leland is so much more than a memoir. It is more than a personal story of blindness. The book is a volume of the hiThe Country of the Blind by Andrew Leland is so much more than a memoir. It is more than a personal story of blindness. The book is a volume of the history of disability law, a story of the people who created a more inclusive world for people who are blind (as well as people with man other disabilities.). It is a scientific volume. A history volume. Most of all it offers those who are sighted and intimate glimpse into what it means to be blind.I received a copy of this one from the publisher, but the  is my own, and this one easily warrants five stars!...more",Notes are private!,0,3,1,"Sep 25, 2023","Sep 26, 2023","Sep 26, 2023",,Hardcover,view (with text),/book/show/121561903-the-country-of-the-blind
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Night Watch,"Phillips, Jayne Anne*",0451493338,9780451493330,0451493338,304        pp,3.70,"1,642","Sep 19, 2023","Sep 19, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Night Watch by Jayne Anne Phillips is the story of war, loss, family and resilience. Set in the aftermath of the Civil War, we follow the story of ConNight Watch by Jayne Anne Phillips is the story of war, loss, family and resilience. Set in the aftermath of the Civil War, we follow the story of ConaLee and her mother, Eliza. The book is disorienting due to the fact that the story is nonlinear and the perspectives shift often. I found this structure to be a powerful way of telling story, as life at the time would have actually been disorienting, stressful and filled with adversity.ConaLee's father went to war and never returned. The two must survive a dangerous world, while suffering loss of almost everything they knew. When the suffering and hardship get to be too much, Eliza becomes mute and ConaLee must take the role of parent and caretaker. The two end up in an asylum in West Virginia, where ConaLee must pretend to be her mother's maid if they are to remain together. Life in the asylum is colorful, shocking, intense, and sometimes very dark.I received a copy from the publisher, but my thoughts are my own....more",Notes are private!,0,1,1,"Sep 25, 2023","Sep 26, 2023","Sep 25, 2023",,Hardcover,view (with text),/book/show/62951865-night-watch
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Two Roads Home: Hitler, Stalin, and the Miraculous Survival of My Family","Finkelstein, Daniel",0385548559,9780385548557,0385548559,400        pp,4.63,"1,096","Sep 19, 2023","Sep 19, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 25, 2023","Sep 25, 2023",,Hardcover,view,/book/show/75303314-two-roads-home
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Don't Forget the Girl,"McKanna, Rebecca*",1728270472,9781728270470,1728270472,320        pp,3.77,"2,064","Jun 20, 2023","Jun 20, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Don't Forget the Girl by Rebecca McKanna is a powerful debut. I imagine the author's future books may be new favorite thrillers.I loved that this one Don't Forget the Girl by Rebecca McKanna is a powerful debut. I imagine the author's future books may be new favorite thrillers.I loved that this one is the story of the victim. It isn't a book that focuses on the killer, or glamorizes the killer. In this one you get to know her, and her friends.Twenty years ago three friends - all 18, and with wondefu futures - went out to celebrate Halloween. After an argument, Abby goes missing and her friends Bree and Chelsea are left to go on without her. Abby is never found, though the police suspect she was the victim of a serial killer, Jon Allan Blue. Now he is about to be executed and the two women have been estranged for years. But they are determined to get to the truth, and their reunion brings all of the memories to the surface.Unfortunately we watch as their lives fall apart and secrets are revealed. This is a book about love, friendship, misunderstandings, jealousy, and grief. It is a thriller, but it is so much more than that.I was sent an advance copy by the publisher, but my  reflects my honest opinion. Thank you to Sourcebooks Landmark.4.5 stars...more",Notes are private!,0,2,1,"Sep 22, 2023","Sep 22, 2023","Sep 23, 2023",,Paperback,view (with text),/book/show/62040798-don-t-forget-the-girl
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hike,"Clarke, Lucy*",0008462429,9780008462420,0008462429,384        pp,3.73,"19,343","Apr 27, 2023","Apr 27, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 23, 2023","Sep 25, 2023","Sep 23, 2023",,Hardcover,view,/book/show/61424779-the-hike
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Counting the Cost,"Duggar, Jill",,,B0C6L2JQX9,287        pp,4.16,"83,942","Sep 12, 2023","Sep 12, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Jill tells her story with openness and you can tell it hurts. Leaving this kind of father is hard and reassessing everything you were taught is almostJill tells her story with openness and you can tell it hurts. Leaving this kind of father is hard and reassessing everything you were taught is almost impossible....more,Notes are private!,0,3,1,"Sep 23, 2023","Sep 23, 2023","Sep 23, 2023",,Kindle Edition,view (with text),/book/show/167770288-counting-the-cost
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Down and Out in Paris and London,"Orwell, George",015626224X,9780156262248,015626224X,213        pp,4.09,"87,882",1933,"Mar 15, 1972",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Down and Out in Paris in London by George Orwell is a semiautobiographical book, which explores the theme of poverty and homelessness. It is a dismal,Down and Out in Paris in London by George Orwell is a semiautobiographical book, which explores the theme of poverty and homelessness. It is a dismal, sad, reflective story.Orwell takes the reader to Paris in the late 1930's, but it isn't a romantic journey. The first person narrator is living in squalor. He is barely able to feed himself, hoping to find work somewhere as a writer, he instead must work long hours as a dishwasher. The descriptions of the work, the attitudes and the things done by the employees are sometimes shocking. It is moving to find all of the workers surviving by pawning their belongings or stealing food.Later the narrator moves back to London, after securing a job. Still, he must spend time as a vagrant, moving from one shelter to another. This section was fascinating as he was able to describe the failings of the system in place at that time. I learned a lot, and found myself very sad on behalf of Orwell and the characters.The writing is spare, sharp and simple. I enjoyed this one far more than expected, despite the dismal nature of the story....more",Notes are private!,0,2,1,"Sep 20, 2023","Sep 20, 2023","Sep 20, 2023",,Paperback,view (with text),/book/show/393199.Down_and_Out_in_Paris_and_London
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rye Bread Marriage: How I Found Happiness with a Partner I’ll Never Understand,"Weissman, Michaele",1643752693,9781643752693,1643752693,278        pp,3.58,190,unknown,"Aug 15, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Sep 18, 2023","Sep 19, 2023","Sep 19, 2023",,Hardcover,view,/book/show/64005957-the-rye-bread-marriage
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eileen: The Making of George Orwell,"Topp, Sylvia",,,B07Y3NDC5Z,560        pp,4.06,36,unknown,"Mar 05, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Sep 19, 2023","Sep 20, 2023","Sep 19, 2023",,Kindle Edition,view,/book/show/52745524-eileen
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tom Lake,"Patchett, Ann",006332752X,9780063327528,006332752X,309        pp,4.04,"241,532","Aug 01, 2023","Aug 01, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Tom Lake by Ann Patchett is a quiet, comfortable book. It is a story of one woman, and her reflections on her past, sharing her stories with her daughTom Lake by Ann Patchett is a quiet, comfortable book. It is a story of one woman, and her reflections on her past, sharing her stories with her daughters. Long-married, she once loved another man who went on to fame as an actor. As she looks back on that part of her life, it is almost dream-like. There is no heat or passion now, there is just a bit of humor and sentimentality. I enjoyed that style of storytelling as I understand it well. I will soon be 61 and am married for 28 years. I have past loves and despite the fact that I was devastated when the relationships ended, today it is just a soft, noiseless whisper... a calm memory.I do think I missed a great deal in this book because I have never read (or seen) the play, Our Town. It has so much significance in this story, and I recommend doing that first.Thank you to the publisher for the beautiful #gifted finished copy. The  is my honest opinion....more",Notes are private!,0,4,1,"Sep 19, 2023","Sep 20, 2023","Sep 19, 2023",,Hardcover,view (with text),/book/show/63241104-tom-lake
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Marrakech,"Orwell, George",,,,unknown,3.72,105,unknown,unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Sep 17, 2023","Sep 17, 2023","Sep 17, 2023",,,view,/book/show/24892666-marrakech
