,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Mathilde's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Lady's Guide to Petticoats and Piracy        (Montague Siblings, #2)","Lee, Mackenzi*",0062795325,9780062795328,0062795325,450        pp,4.06,"37,073","Oct 02, 2018","Oct 02, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5 didn’t quite like as much as much as #1 but I loved the discussion of girls being whatever they want (fans of makeup AND books! Fashion AND scienc3.5 didn’t quite like as much as much as #1 but I loved the discussion of girls being whatever they want (fans of makeup AND books! Fashion AND science) because that’s something I learned the hard way in middle school and I think it’s really important...more,Notes are private!,0,1,1,"Dec 21, 2018","Dec 26, 2018","Oct 08, 2018",,Hardcover,view (with text),/book/show/37880094-the-lady-s-guide-to-petticoats-and-piracy
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Cursed Child: Parts One and Two        (Harry Potter, #8)","Rowling, J.K.",,,0751565350,343        pp,3.49,"1,019,954","Jul 31, 2016","Jul 31, 2016",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,Sep 2016,"Sep 29, 2018",,Hardcover,view,/book/show/29056083-harry-potter-and-the-cursed-child
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"What If It's Us        (What If It's Us, #1)","Albertalli, Becky*",0062795252,9780062795250,0062795252,437        pp,3.82,"151,316","Oct 09, 2018","Oct 09, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 27, 2018",,Hardcover,view,/book/show/36341204-what-if-it-s-us
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Double,"Dostoevsky, Fyodor",0486295729,9780486295725,0486295729,144        pp,3.68,"32,910",1846,"Mar 12, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2.5,Notes are private!,0,0,1,"Sep 23, 2018","Sep 26, 2018","Sep 23, 2018",,Paperback,view (with text),/book/show/210190.The_Double
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Winter Prince        (The Lion Hunters, #1)","Wein, Elizabeth*",0142500143,9780142500149,0142500143,216        pp,3.79,"1,583","Jan 01, 1993","Jan 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 19, 2018",,Mass Market Paperback,view,/book/show/962821.The_Winter_Prince
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"To All the Boys I've Loved Before        (To All the Boys I've Loved Before, #1)","Han, Jenny*",,,B00DA9PX0A,369        pp,4.04,"896,243","Apr 15, 2014","Apr 15, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 13, 2018","Sep 14, 2018","Sep 13, 2018",,Kindle Edition,view,/book/show/35389973-to-all-the-boys-i-ve-loved-before
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",,,B000FC1LHO,112        pp,3.83,"580,505","Jan 05, 1886",unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5,Notes are private!,0,0,1,"Aug 31, 2018","Sep 06, 2018","Aug 31, 2018",,Kindle Edition,view (with text),/book/show/6604141-dr-jekyll-and-mr-hyde
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Astonishing Color of After,"Pan, Emily X.R.*",,,,462        pp,4.06,"31,403","Mar 20, 2018","Mar 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2018",,Hardcover,view,/book/show/35604686-the-astonishing-color-of-after
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Handmaid's Tale        (The Handmaid's Tale, #1)","Atwood, Margaret*",,,,325        pp,4.14,"2,047,002",1985,"Feb 17, 1986",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Aug 07, 2018","Aug 12, 2018","Aug 07, 2018",,Hardcover,view,/book/show/12961964-the-handmaid-s-tale
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Summer Lightning        (Blandings Castle, #4)","Wodehouse, P.G.",0141181958,9780141181950,0141181958,272        pp,4.24,"6,129","Jul 01, 1929","Apr 30, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 15, 2018",,Paperback,view,/book/show/46761.Summer_Lightning
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Light We Cannot See,"Doerr, Anthony*",1476746583,9781476746586,1476746583,531        pp,4.32,"1,661,529","May 06, 2014","Jan 01, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book took me a while to get through, but it was definitely worth it. The writing is beautiful and it completely transported me into the world of This book took me a while to get through, but it was definitely worth it. The writing is beautiful and it completely transported me into the world of the characters (who are both very lovable).I do have some issues with the ending, but they pertain to a major spoiler... see below for a rant of sorts.(view spoiler)[ Ok I'm biased because I don't love sad endings in general, but I did feel like Werner's ending was unnecessary and unjustified. I get that it's wartime and he could easily have died at any moment for the most random reasons, but this book gives fate such an  obvious  presence. I mean the number of random events that led Von Rumpel, Marie Laure and Werner to the same house that night was undoubtedly fateful. Destiny feels like a huge part of Werner's plotline, and his random ending so felt wrong to me. Also, I found his behavior after the war very frustrating and honestly difficult to believe. We spend about around 200+ pages watching Werner grow -- eventually leading to his meeting Marie Laure. That final night, he discovers what it means to live, to fight for what he believes in. We are so proud of him. But then we are expected to believe that Werner gives up on life after that night? That nothing else matters and there is no hope?? All that development, pages and pages of description, accumulated to  one night  and was then chucked out the window??? Idk it bothered me. I understand that it was necessary to bring Jutta in at the end, but her inclusion felt awkward to me. If she was going to be that important at the end, I feel like we should have seen more of her throughout the book. Or maybe I'm just saying this because I'm just annoyed at  why  she had to be brought in...  (hide spoiler)]...more",Notes are private!,0,3,1,"Jan 25, 2019","Feb 09, 2019","Jul 15, 2018",,Hardcover,view (with text),/book/show/18143977-all-the-light-we-cannot-see
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le Tour du monde en 80 jours,"Verne, Jules",2253012696,9782253012696,B007RCGU7G,331        pp,3.94,"247,825","Nov 06, 1872","Jan 11, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 The Europe centric superiority featured in this book of 1873 is #problematic and cringey at times, but I did really enjoy the humor in the dialogu3.5 The Europe centric superiority featured in this book of 1873 is #problematic and cringey at times, but I did really enjoy the humor in the dialogue and the wild trajectory of the plot. ...more",Notes are private!,0,0,1,"Jul 11, 2018","Aug 24, 2018","Jul 11, 2018",,Mass Market Paperback,view (with text),/book/show/1452956.Le_Tour_du_monde_en_80_jours
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Strange the Dreamer        (Strange the Dreamer, #1)","Taylor, Laini*",,,,528        pp,4.29,"121,106","Mar 28, 2017","Mar 28, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved the world building, and also how Lazlo's story felt like a return to old fashioned fantasy (boy with Dickensian childhood discovers magic and I loved the world building, and also how Lazlo's story felt like a return to old fashioned fantasy (boy with Dickensian childhood discovers magic and adventures to a lost mythical city), while still keeping a modern tone. Taylor does a great job at setting up mysteries and questions, and slowly unraveling/answering them. I especially loved the concept of dreams as a magical place, but not in a twisted or creepy way - rather in a beautiful and awe-inspiring way. There were a few things in the ending that bothered me, but we'll have to see if the sequel changes my mind about them. ...more",Notes are private!,0,1,1,"Jul 05, 2019","Jul 08, 2019","Jul 02, 2018",,Kindle Edition,view (with text),/book/show/28145767-strange-the-dreamer
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ellana        (Le Pacte des MarchOmbres, #1)","Bottero, Pierre",2700232704,9782700232707,2700232704,426        pp,4.65,"4,463",Dec 2006,Dec 2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 25, 2018",,Paperback,view,/book/show/2096417.Ellana
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mirage        (Mirage, #1)","Daud, Somaiya*",1250126428,9781250126429,1250126428,320        pp,3.72,"13,170","Aug 28, 2018","Aug 28, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 25, 2018",,Hardcover,view,/book/show/32768520-mirage
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Return of the Thief        (The Queen's Thief, #6)","Turner, Megan Whalen*",0062874470,9780062874474,0062874470,464        pp,4.49,"10,336","Oct 06, 2020","Oct 06, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a book about Life. Maybe love too. Life and Love. It is emotional and long and joyous and heartbreaking all at once and I have not been let doThis is a book about Life. Maybe love too. Life and Love. It is emotional and long and joyous and heartbreaking all at once and I have not been let down. When I say it is about Life, I don't necessarily mean ""everyone lives, hooray!"" - I mean that it follows the lives of characters - and they are not necessarily perfectly plotted lives. It's hard to pinpoint a classic story arc in this book, and I know some would criticize it for this (including me at times), but ultimately, real life doesn't follow a story arc either, and so I can forgive this book for that. What it does give us is Character. And since the characters are arguably the best part of this series (although there is so much to love), this book absolutely shines. The interactions are incredible - every single one of them either hilarious, or ridiculously Dramatic, or painful, or terrifying (and sometimes all of those things once). I laughed and cried and really that's all I could hope for in this book. (Also the writing is just beautiful)I've been in this fandom since 2016 and I know many have been in it for the last 25 years. I can't believe that after years of waiting and theorizing and analyzing making art and memes, the series is finally over, but I know the fandom will continue to thrive for long after this date. Thank you, Megan Whalen Turner, for creating this world and these characters, and for giving us such a beautiful ending....more",Notes are private!,0,1,1,"Oct 24, 2020","Nov 03, 2020","Jun 22, 2018",,Hardcover,view (with text),/book/show/11503920-return-of-the-thief
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Extras        (Uglies, #4)","Westerfeld, Scott*",1416951172,9781416951179,1416951172,417        pp,3.60,"119,349","May 10, 2006","Oct 02, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 12, 2018",,Hardcover,view,/book/show/493456.Extras
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glass Casket,"Templeman, McCormick*",0385743459,9780385743457,0385743459,352        pp,3.45,"1,389","Jan 25, 2014","Feb 11, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 12, 2018",,Hardcover,view,/book/show/17842040-the-glass-casket
