,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Martyna (Książki na fali)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"花樣年華 pt. 0 <SAVE ME>        (The Most Beautiful Moment in Life, #0)",NOT A BOOK,,,,unknown,4.55,"5,095","Jan 17, 2019","Jan 17, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 04, 2021",,Webtoon,view,/book/show/54710154-pt-0
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Almond. Ten, który nie czuł",Sohn Won-Pyung,8366967433,9788366967434,8366967433,222        pp,4.17,"110,864","Mar 31, 2017","Sep 29, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 27, 2021","Nov 02, 2021","Apr 04, 2021",,Hardcover,view,/book/show/58490744-almond-ten-kt-ry-nie-czu
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Najgorszy człowiek na świecie,"Halber, Małgorzata",8324048944,9788324048946,8324048944,352        pp,4.09,"2,155","Jan 22, 2015","Nov 12, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2021",,Hardcover,view,/book/show/41890093-najgorszy-cz-owiek-na-wiecie
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mireczek. Patoopowieść o moim ojcu,"Zbroja, Aleksandra",8326845736,9788326845734,8326845736,264        pp,3.72,"1,348","Mar 24, 2021","Mar 24, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Apr 2021,"Apr 07, 2021","Mar 30, 2021",,Hardcover,view,/book/show/57139373-mireczek-patoopowie-o-moim-ojcu
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Nie obraź się, ale","Mecinski, Kasia",,9788396107978,,256        pp,4.16,152,"Apr 28, 2021","Apr 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 29, 2021",,Paperback,view,/book/show/57556167-nie-obra-si-ale
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Teoria pandy,"Garnier, Pascal",,9788362498291,,190        pp,3.73,661,"Feb 04, 2008",Nov 2018,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 16, 2021","Mar 20, 2021","Mar 16, 2021",,Paperback,view,/book/show/44567229-teoria-pandy
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Żelazny Olbrzym,"Hughes, Ted",8395903103,9788395903106,8395903103,144        pp,3.89,"11,477",1968,2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 23, 2021","Mar 29, 2021","Mar 14, 2021",,Hardcover,view,/book/show/57367477-elazny-olbrzym
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blade Runner. Czy androidy marzą o elektrycznych owcach?,"Dick, Philip K.",8375101311,9788375101317,8375101311,271        pp,4.09,"451,772",1968,May 2011,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 20, 2021","Mar 30, 2021","Mar 14, 2021",,Hardcover,view,/book/show/11436403-blade-runner-czy-androidy-marz-o-elektrycznych-owcach
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Akademia Antypatii        (Seria Niefortunnych Zdarzeń, #5)","Snicket, Lemony*",8323716951,9788323716952,8323716951,248        pp,4.01,"160,545","Aug 08, 2000",Jan 2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 13, 2021","Mar 16, 2021","Mar 13, 2021",,Hardcover,view,/book/show/8479540-akademia-antypatii
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Matka wszystkich pytań,"Solnit, Rebecca",8366147665,9788366147669,8366147665,230        pp,4.20,"8,371","Mar 14, 2017","Feb 17, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Apr 2021,"Apr 05, 2021","Mar 13, 2021",,Paperback,view,/book/show/56241147-matka-wszystkich-pyta
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ta druga,"Bohman, Therese",8395550863,9788395550867,8395550863,192        pp,3.59,"4,716","Aug 01, 2014","Apr 30, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Jun 04, 2021","Jun 11, 2021","Mar 13, 2021",,Paperback,view,/book/show/53073612-ta-druga
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Łuk Triumfalny,"Remarque, Erich Maria",,,,496        pp,4.42,"27,369",1945,2011,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Od czasu „Wichrowych wzgórz” nie spotkałam się z tak irytującymi bohaterami. Tych wyróżniało jeszcze chodzenie od baru do baru popijając calvados.,Notes are private!,0,1,1,"Apr 26, 2021","May 03, 2021","Mar 12, 2021",,Hardcover,view (with text),/book/show/8828827-uk-triumfalny
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Jurassic Park. Park Jurajski        (Jurassic Park, #1)","Crichton, Michael",8364460358,9788364460357,8364460358,512        pp,4.10,"958,354","Nov 07, 1990","Jul 06, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Wciągnęłam się! Dużo akcji, dialogów, szybko się czyta. Była bardziej „naukowa” niż się spodziewałam.",Notes are private!,0,0,1,"Mar 08, 2021","Mar 12, 2021","Mar 08, 2021",,Paperback,view (with text),/book/show/25781857-jurassic-park-park-jurajski
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dziwne losy Jane Eyre,"Brontë, Charlotte",8381397405,9788381397407,,560        pp,4.15,"2,094,439","Oct 16, 1847","Nov 11, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,#girlpower,Notes are private!,0,12,1,"Mar 03, 2021","Mar 07, 2021","Mar 03, 2021",,Hardcover,view (with text),/book/show/55671487-dziwne-losy-jane-eyre
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tartak tortur        (Seria Nierfortunnych Zdarzeń, #4)","Snicket, Lemony*",8323715742,9788323715740,8323715742,208        pp,3.86,"170,055","Apr 05, 2000",Jan 2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 28, 2021","Feb 28, 2021","Feb 28, 2021",,Hardcover,view,/book/show/6234027-tartak-tortur
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ogromne Okno        (Seria Niefortunnych Zdarzeń, #3)","Snicket, Lemony*",8323715734,9788323715733,8323715734,224        pp,3.95,"194,496","Feb 02, 2000",Jan 2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 20, 2021","Feb 21, 2021","Feb 20, 2021",,Paperback,view,/book/show/6234017-ogromne-okno
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gabinet Gadów        (Seria Niefortunnych Zdarzeń, #2)","Snicket, Lemony*",8323714509,9788323714507,,208        pp,4.01,"225,675","Aug 26, 1999","Jul 15, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 14, 2021","Feb 17, 2021","Feb 14, 2021",,Hardcover,view,/book/show/7617211-gabinet-gad-w
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wyrosnąć z DDA. Wsparcie dla dorosłych córek alkoholików,"Ackerman, Robert J.",,,,352        pp,3.94,"1,184","Oct 01, 1989","Oct 28, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 07, 2021","Feb 13, 2021","Feb 07, 2021",,,view,/book/show/55823070-wyrosn-z-dda-wsparcie-dla-doros-ych-c-rek-alkoholik-w
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Imię róży,"Eco, Umberto",8373927182,9788373927186,8373927182,758        pp,4.14,"364,621",1980,"Dec 02, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 07, 2021","Feb 28, 2021","Feb 07, 2021",,Hardcover,view,/book/show/55660493-imi-r-y
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Przykry początek        (Seria Niefortunnych Zdarzeń, #1)","Snicket, Lemony*",8323714495,9788323714491,8323714495,176        pp,4.01,"520,854","Aug 25, 1999","Jul 28, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,Feb 2021,"Feb 02, 2021","Feb 01, 2021",,Paperback,view,/book/show/1127290.Przykry_pocz_tek
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dziewczyna, kobieta, inna","Evaristo, Bernardine",8366736253,9788366736252,8366736253,496        pp,4.29,"231,158","May 02, 2019","Apr 14, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2021",,Paperback,view,/book/show/56917453-dziewczyna-kobieta-inna
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Niewidzialne życie Addie LaRue,"Schwab, V.E.*",8366657310,9788366657311,8366657310,608        pp,4.19,"1,066,522","Oct 06, 2020","Feb 24, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2021",,Hardcover,view,/book/show/56816335-niewidzialne-ycie-addie-larue
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Listowieść,"Powers, Richard",8328075385,9788328075382,8328075385,624        pp,4.12,"159,496","Apr 03, 2018","May 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2021",,Hardcover,view,/book/show/57367249-listowie
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strażniczka Słońca,"Lunde, Maja",8308073638,9788308073636,8308073638,200        pp,4.32,"1,356","Oct 09, 2020","Mar 24, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2021",,Hardcover,view,/book/show/56574328-stra-niczka-s-o-ca
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Duma i uprzedzenie,"Austen, Jane",8381397383,9788381397384,8381397383,368        pp,4.29,"4,268,844","Jan 28, 1813","Nov 12, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Chciałabym zapoznawać się z ponadczasowymi klasykami, jednak kiedy już po nie sięgam, często mi się nie podobają… Po „Dumę” sięgnęłam trochę niepewnieChciałabym zapoznawać się z ponadczasowymi klasykami, jednak kiedy już po nie sięgam, często mi się nie podobają… Po „Dumę” sięgnęłam trochę niepewnie i się zakochałam. Bohaterowie dali się poznać, ich wybory były umotywowane, poprzedzone rozważaniami i pracą nad sobą; uwielbiałam ich potyczki słowne. Pan Darcy skradł moje serce.Razem z filmową adaptacją z 2005 r. tworzą zgrany duet. Czas spędzony na książce i filmie to sama przyjemność. Zachęcam do zapoznania się, szczególnie jeżeli ktoś niechętnie sięga po klasyki - ta pozycja przełamie uprzedzenia, a uśmiech nie będzie schodził z twarzy. ...more",Notes are private!,0,1,1,"Jan 17, 2021","Jan 23, 2021","Jan 17, 2021",,Hardcover,view (with text),/book/show/55671452-duma-i-uprzedzenie
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Disney Manga: Alice in Wonderland (Special Collector's Manga): Special Collectors Manga        (Special Collector's Manga): Special Collectors Manga (1),"Abe, Jun",1427856567,9781427856562,1427856567,352        pp,4.04,138,"May 25, 2016","May 25, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2021",,Hardcover,view,/book/show/30002513-disney-manga
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Opowieść wigilijna,"Dickens, Charles",8372782318,9788372782311,8372782318,0        pp,4.08,"841,481","Dec 17, 1843",2007,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Przedstawiać nie muszę – zachęcić jak najbardziej. Takie książki warto czytać.Powstała w XIX wieku, a nadal aktualna historia o potrzebie współistnienPrzedstawiać nie muszę – zachęcić jak najbardziej. Takie książki warto czytać.Powstała w XIX wieku, a nadal aktualna historia o potrzebie współistnienia z ludźmi i altruizmie. Skłania do przemyśleń i daje nadzieję, że na zmiany nigdy nie jest za późno....more",Notes are private!,0,3,1,"Jan 10, 2021","Jan 10, 2021","Jan 10, 2021",,Audiobook,view (with text),/book/show/17163907-opowie-wigilijna
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Japońskie opowieści. Kobiety o wielu obliczach,"Sowińska-Mitsui, Renata",,9788395956522,,96        pp,3.67,12,"Nov 26, 2020","Nov 26, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Pięknie wydany zbiór tradycyjnych baśni, bajek i legend japońskich, w których głównymi bohaterkami są kobiety. Historie są krótkie, 1-2 stronicowe, ozPięknie wydany zbiór tradycyjnych baśni, bajek i legend japońskich, w których głównymi bohaterkami są kobiety. Historie są krótkie, 1-2 stronicowe, ozdobione ilustracjami. Idealne do poczytania przed snem na pobudzenie wyobraźni....more",Notes are private!,0,0,1,"Feb 09, 2023",Mar 2023,"Jan 09, 2021",,Hardcover,view (with text),/book/show/56331446-japo-skie-opowie-ci-kobiety-o-wielu-obliczach
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kasieńka,"Crossan, Sarah*",8363696390,9788363696399,8363696390,232        pp,3.80,"8,413","Jan 05, 2012",2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 18, 2021","Jan 26, 2021","Jan 02, 2021",,Paperback,view,/book/show/29568227-kasie-ka
