,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Дмитрий's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
489,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Антоновские яблоки,"Bunin, Ivan",,,B00KHRWKJA,20        pp,3.62,338,1900,unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 07, 2020","May 07, 2020","May 07, 2020",,Kindle Edition,view,/book/show/24064044
490,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Танька,"Bunin, Ivan",,,B00LJ0O8IU,14        pp,3.87,39,unknown,"Jul 03, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 07, 2020","May 07, 2020","May 07, 2020",,Kindle Edition,view,/book/show/25236277
491,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dizionario dei nomi propri,"Nothomb, Amélie",8888700161,9788888700168,8888700161,148        pp,3.62,"4,628",2002,2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 07, 2020",,Paperback,view,/book/show/9565807-dizionario-dei-nomi-propri
492,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Каштанка,"Chekhov, Anton",5488014217,9785488014213,5488024859,157        pp,3.88,"1,963",unknown,2008,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"May 07, 2020Jan 1999","May 07, 2020not set","May 07, 2020",,Hardcover,view,/book/show/13432072
493,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Песнь торжествующей любви,"Turgenev, Ivan",,,B00KHU4SOW,29        pp,3.51,35,unknown,unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Таинственная итальянская рукопись, восточный колорит, немой слуга-малаец... Все ингредиенты для европейской мистической новеллы. Оригинальный финал поТаинственная итальянская рукопись, восточный колорит, немой слуга-малаец... Все ингредиенты для европейской мистической новеллы. Оригинальный финал повести куда любопытнее. Тургенев думал, что рукопись воспримут в штыки, и сам называл ее незначительной вещью, но на фоне убийства Александра II эта повесть была встречена на удивление тепло (не то что на goodreads :D). Содержание Песни... очень контрастирует с остальным творчеством писателя, но образность его языка, филигранность слога присутствуют в повести в полной мере. ...more",Notes are private!,0,2,1,"May 06, 2020","May 06, 2020","May 06, 2020",,Kindle Edition,view (with text),/book/show/27848826
494,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Year of Rest and Relaxation,"Moshfegh, Ottessa",1787330419,9781787330412,1787330419,289        pp,3.64,"394,921","Jul 10, 2018","Jul 12, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Начало было забавное, трехзвездное, но потом автор потерялась, и абсурд ситуаций и диалогов превратился в нудную лекцию о том, как сложно жить, когда Начало было забавное, трехзвездное, но потом автор потерялась, и абсурд ситуаций и диалогов превратился в нудную лекцию о том, как сложно жить, когда у тебя много денег....more",Notes are private!,0,2,1,"May 06, 2020","May 10, 2020","May 06, 2020",,Paperback,view (with text),/book/show/36203391-my-year-of-rest-and-relaxation
495,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Diary of an AssCan        (The Martian, #0.5)","Weir, Andy*",,,,4        pp,3.92,"4,373","Sep 30, 2015","Sep 30, 2015",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 06, 2020","May 06, 2020","May 06, 2020",,ebook,view,/book/show/26852117-diary-of-an-asscan
496,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mercies,"Millwood Hargrave, Kiran *",0316529257,9780316529259,0316529257,345        pp,4.01,"43,423","Feb 06, 2020","Feb 11, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 04, 2020",,Hardcover,view,/book/show/46138193-the-mercies
497,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bunny,"Awad, Mona*",0525559736,9780525559733,0525559736,307        pp,3.52,"190,933","Jun 11, 2019","Jun 11, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 04, 2020",,Hardcover,view,/book/show/42815544-bunny
498,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dissolution        (Matthew Shardlake, #1)","Sansom, C.J.",0330411969,9780330411967,0330411969,456        pp,4.06,"53,915","Apr 28, 2003",2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 04, 2020",,Paperback,view,/book/show/138685.Dissolution
499,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Martian,"Weir, Andy*",0804139024,9780804139021,0804139024,384        pp,4.42,"1,121,120","Sep 27, 2011","Feb 11, 2014",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 03, 2020","May 06, 2020","May 03, 2020",,Hardcover,view,/book/show/18007564-the-martian
500,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kejserens nye klæder: Et eventyr,"Andersen, Hans Christian",8700686328,9788700686328,8700686328,22        pp,3.98,"14,546","Apr 07, 1837","Jan 01, 1973",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 28, 2020","May 03, 2020","Apr 28, 2020",,Unknown Binding,view,/book/show/2685924-kejserens-nye-kl-der
501,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Carmilla,"Le Fanu, J. Sheridan",0809510839,9780809510832,0809510839,108        pp,3.86,"113,835",1872,"Sep 05, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Классная новелла,Notes are private!,0,2,1,"Apr 25, 2020","Apr 28, 2020","Apr 25, 2020",,Paperback,view (with text),/book/show/48037.Carmilla
502,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alien III,"Gibson, William",,,B07QY3KR81,unknown,3.45,"3,429","Aug 06, 2019","May 30, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Out of Shadows была куда круче. Лучше ее послушать.Out of Shadows была куда круче. Лучше ее послушать....more,Notes are private!,0,1,1,"Apr 24, 2020","Apr 25, 2020","Apr 24, 2020",,Audible Audio,view (with text),/book/show/46223708-alien-iii
