,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Liza's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Witches of New York        (Witches of New York, #1)","McKay, Ami*",,,,529        pp,3.83,"24,672","Oct 08, 2016","Oct 27, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2019",,Kindle Edition,view,/book/show/20053031-the-witches-of-new-york
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Six Four,"Yokoyama, Hideo",0374265518,9780374265519,0374265518,576        pp,3.46,"10,023",Oct 2012,"Feb 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2019",,Hardcover,view,/book/show/29875918-six-four
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Quick,"Owen, Lauren",0812993276,9780812993271,0812993276,523        pp,3.25,"9,053","Apr 03, 2014","Jun 17, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2019",,Hardcover,view,/book/show/18050175-the-quick
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Patriots,"Krasikov, Sana*",0385524412,9780385524414,0385524412,538        pp,3.84,"2,779","Jan 24, 2017","Jan 24, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2019",,Hardcover,view,/book/show/29587211-the-patriots
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jonathan Strange & Mr. Norrell,"Clarke, Susanna",,,,"1,006        pp",3.86,"236,377","Sep 08, 2004","Aug 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2019",,Paperback,view,/book/show/14201.Jonathan_Strange_Mr_Norrell
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Big Green Tent,"Ulitskaya, Lyudmila",0374166676,9780374166670,0374166676,587        pp,4.06,"4,046",2011,"Nov 10, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2019",,Hardcover,view,/book/show/20575413-the-big-green-tent
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Unto Us a Son Is Given        (Commissario Brunetti, #28)","Leon, Donna",0802129110,9780802129116,0802129110,259        pp,4.13,"8,942","Mar 05, 2019","Mar 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2019",,Hardcover,view,/book/show/40642338-unto-us-a-son-is-given
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Own Words,"Ginsburg, Ruth Bader",150114524X,9781501145247,150114524X,400        pp,4.03,"24,672","Oct 04, 2016","Oct 04, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2019",,Hardcover,view,/book/show/29868604-my-own-words
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Obsession,"Douglas, John E.",0671017047,9780671017040,,496        pp,3.98,"3,526","Feb 01, 1998","Nov 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 27, 2019",,Paperback,view,/book/show/94336.Obsession
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Anatomy of Motive: The FBI's Legendary Mindhunter Explores the Key to Understanding and Catching Violent Criminals,"Douglas, John E.",0671023934,9780671023935,0671023934,432        pp,4.18,"6,206","Jun 01, 1999","Jul 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 27, 2019",,Mass Market Paperback,view,/book/show/94339.The_Anatomy_of_Motive
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cases That Haunt Us,"Douglas, John E.",0671017063,9780671017064,0671017063,487        pp,3.98,"15,116",2000,"Dec 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 27, 2019",,Mass Market Paperback,view,/book/show/94340.The_Cases_That_Haunt_Us
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Law & Disorder: The Legendary FBI Profiler's Relentless Pursuit of Justice,"Douglas, John E.",0758273126,9780758273123,0758273126,416        pp,4.05,"2,334","Feb 26, 2013","Feb 26, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 27, 2019",,Hardcover,view,/book/show/15811657-law-disorder
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Girls of Paris,"Jenoff, Pam*",0778330273,9780778330271,B08W3Q3FWM,377        pp,3.91,"100,633","Jan 29, 2019","Jan 29, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I wasn't a fan of the The Orphan's Tale by Pam Jenoff, but decided to give it a second try here. Unfortunately, I feel the same weakness existed here I wasn't a fan of the The Orphan's Tale by Pam Jenoff, but decided to give it a second try here. Unfortunately, I feel the same weakness existed here. Actually, it was a little bit better, but really not enough to go through a bar of a really good book.Grace Healey is rebuilding her life after losing her husband during the war. ""Grand Central Terminal on her way to work, she finds an abandoned suitcase tucked beneath a bench. Unable to resist her own curiosity, Grace opens the suitcase, where she discovers a dozen photographs—each of a different woman."" Basically, Grace is a thief, because this is what most people call this action. But of course from that point on Grace is a saint and a detective. She needs to know who are these women, and is not willing to give even the police or the government the photos, because she is the best person to hold them, and as we see legally allowed to do so (?!).""The suitcase belonged to a woman named Eleanor Trigg, leader of a ring of female secret agents who were deployed out of London during the war. Twelve of these women were sent to Occupied Europe as couriers and radio operators to aid the resistance, but they never returned home, their fates a mystery. "" Actually, their fate is not such a mystery. But if anything, there were so many places in this book that the women that were sent to Europe could just write a huge sign ""Please Kill Me, I AM A SPY"". They made so many strange mistakes, some even worse than Grace stealing things that are not hers.Overall, I really tried to like this book, but it worked only very partially. With all the holes and lack of common sense of the characters actions, I have to go with 2 stars. And this is still a better book than the orphan tale that came before it....more",Notes are private!,0,7,1,"Oct 31, 2019","Oct 31, 2019","May 21, 2019",,Hardcover,view (with text),/book/show/39816076-the-lost-girls-of-paris
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gene Machine: The Race to Decipher the Secrets of the Ribosome,"Ramakrishnan, Venki",0465093361,9780465093366,0465093361,288        pp,4.01,"1,649",2018,"Nov 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 21, 2019",,Hardcover,view,/book/show/39088590-gene-machine
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dear Martin        (Dear Martin, #1)","Stone, Nic*",1101939494,,,224        pp,4.35,"79,246","Oct 17, 2017","Oct 17, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 21, 2019",,Hardcover,view,/book/show/24974996-dear-martin
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life Will Be the Death of Me: . . . and you too!,"Handler, Chelsea",0525511776,9780525511779,0525511776,256        pp,4.05,"31,335","Apr 09, 2019","Apr 09, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was ok, the main thing is that I just didn't find it funny almost at all. I have to say that I do not know who is Chelsea Handler, and I didThis book was ok, the main thing is that I just didn't find it funny almost at all. I have to say that I do not know who is Chelsea Handler, and I didn't read of her books before. Many people point out that this book is different than her other books, and of course I can't tell what is her usual writing style.I really appreciated Chelsea sharing how she dealt and is dealing with the death of her brother. He died when she was only nine, and the world has changed for her. She could not trust that someone will come back when he said he would, and even cereal has special meaning for her.On many examples, I wasn't a fan of Chelsea. She is spoiled and has a lot of money. Great for her, but I am not sure why the reader should care for this. Here is one example: For example, I would love to know where the toaster is hidden in my kitchen, but after living in the house for seven years, it’s become one of those questions that is just too embarrassing to ask my housekeeper.I believe this book can be great for huge fans of Handler. For me it was about 2.5 stars....more",Notes are private!,0,5,1,"Nov 11, 2019","Nov 11, 2019","May 21, 2019",,Hardcover,view (with text),/book/show/43885930-life-will-be-the-death-of-me
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daisy Jones & The Six,"Reid, Taylor Jenkins*",1524798622,9781524798628,1524798622,355        pp,4.21,"1,486,707","Mar 05, 2019","Mar 05, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is so awesome, and this author is so awesome. I got to know Taylor Jenkins Reid when her previous book The Seven Husbands of Evelyn Hugo camThis book is so awesome, and this author is so awesome. I got to know Taylor Jenkins Reid when her previous book The Seven Husbands of Evelyn Hugo came out. I gave this book 5 stars, since Reid really knows how to portray a story and bring characters to life. This book is no different from that aspect, it is an amazing tale. Actually, the book started so real to me, that I started searching for Daisy Jones and also The Six, because they sounded too real to me, and I wanted to know if somehow I missed them. Only after a while I decided to check if they were fiction. Yes, she is that good.Daisy starts her story young and insecure. She tries to figure out who she is: I had no idea what I was doing or why I was doing things I knew I didn’t want to be doing. But I’ve had a lot of therapy in my life now. And I mean a lot of therapy. And I see it now. I see myself clearly now. I wanted to be around these men—these stars—because I didn’t know how else to be important. And I figured I had to please them if I wanted to stay. Later on she finds herself, and she becomes a strong and expressive person. Reid continues to bring strong impressive female characters to the table.DAISY: I had absolutely no interest in being somebody else’s muse.I am not a muse.I am the somebody.End of fucking story.The Six's story starts separate, with Billy and Kamila's love story and conflicts. It has a beautiful love story, but that love doesn't feel too perfect and fictional. It is not clean of hard time, and of mistakes, pain and ups and downs. Daisy starts singing with The Six. And then again, it does not start like a pure fairy tale. And they grow to get to know each other. And like many musicians and bands, they go through drugs and alcohol, sex and other complications and lack of balance. And then again, it all feels real, and interesting, and tough, and sometimes make you smile, and sometimes feel bad. It does have some similarities to A Star is Born. And it is funny that they were created at the same time (and I understand that this one will become a movie too pretty soon). I do think that Reid has more depth, and I am really planning to read everything she is writing next. Another 5 stars for this author. Great book....more",Notes are private!,0,7,1,"Jun 03, 2019","Jun 03, 2019","May 21, 2019",,Hardcover,view (with text),/book/show/40597810-daisy-jones-the-six
