,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Charlene's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Her Final Breath        (Tracy Crosswhite, #2)","Dugoni, Robert*",150390024X,,B00TEFTA80,438        pp,4.32,"63,324","Sep 15, 2015","Sep 15, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Apr 19, 2020","Apr 24, 2020","Apr 19, 2020",,Kindle Edition,view,/book/show/24937499-her-final-breath
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"My Sister's Grave        (Tracy Crosswhite, #1)","Dugoni, Robert*",1477825576,9781477825570,1477825576,410        pp,4.09,"154,099","Nov 01, 2014","Nov 01, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Apr 17, 2020","Apr 19, 2020","Apr 15, 2020",,Paperback,view,/book/show/22341263-my-sister-s-grave
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Hundred Suns,Karin Tanabe*,1250231477,9781250231475,1250231477,400        pp,3.82,"2,300","Apr 07, 2020","Apr 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Apr 07, 2020",,Hardcover,view,/book/show/45046701-a-hundred-suns
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blackwood,"Smith, Michael Farris*",0316529818,9780316529815,0316529818,293        pp,3.70,"1,816","Mar 03, 2020","Mar 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 03, 2020",,Hardcover,view,/book/show/51197807-blackwood
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Cold Trail        (Tracy Crosswhite, #7)","Dugoni, Robert*",,,B081VPBDRW,11        pp,4.37,"30,778","Feb 04, 2020","Feb 04, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Apr 03, 2020","Apr 05, 2020","Apr 02, 2020",,Audible Audio,view,/book/show/49002056-a-cold-trail
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Becoming Dr. Q: My Journey from Migrant Farm Worker to Brain Surgeon,"Quinones-Hinojosa, Alfredo*",0520271181,9780520271180,0520271181,328        pp,4.30,898,"Sep 01, 2011","Oct 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 31, 2020",,Hardcover,view,/book/show/12354802-becoming-dr-q
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Madame President: The Extraordinary Journey of Ellen Johnson Sirleaf,"Cooper, Helene",145169735X,9781451697353,145169735X,320        pp,4.24,"1,188","Mar 07, 2017","Mar 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 26, 2020",,Hardcover,view,/book/show/30753857-madame-president
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Great Oklahoma Swindle: Race, Religion, and Lies in America's Weirdest State","Cobb, Russell",1496209982,9781496209986,1496209982,272        pp,3.74,400,Mar 2020,"Mar 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 17, 2020",,Hardcover,view,/book/show/52362995-the-great-oklahoma-swindle
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Caliban's War        (The Expanse, #2)","Corey, James S.A.*",1841499900,9781841499901,1841499900,624        pp,4.38,"154,048","Jun 07, 2012","Jun 26, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 08, 2020",,Paperback,view,/book/show/12591698-caliban-s-war
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Crime Machine        (John Cardinal and Lise Delorme Mystery, #5)","Blunt, Giles",0679314334,9780679314332,0679314334,304        pp,3.89,"1,069","Jul 09, 2010","Aug 10, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 24, 2020","Apr 26, 2020","Mar 02, 2020",,Hardcover,view,/book/show/8563568-crime-machine
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Names of the Dead,"Wignall, Kevin*",1542000009,9781542000000,1542000009,252        pp,4.03,"11,833","Feb 01, 2020","Feb 01, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 26, 2020","Feb 27, 2020","Feb 25, 2020",,Paperback,view,/book/show/52924360-the-names-of-the-dead
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Good Killer,"Dolan, Harry*",0802148417,9780802148414,0802148417,339        pp,3.97,"1,505","Feb 04, 2020","Feb 04, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 25, 2020","Feb 26, 2020","Feb 22, 2020",,Hardcover,view,/book/show/52669737-the-good-killer
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Einstein's Dreams,"Lightman, Alan*",,,B004JHYS4E,174        pp,4.06,"39,998",1993,"Mar 02, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Mar 26, 2020","Jan 21, 2021","Feb 15, 2020",,Kindle Edition,view,/book/show/12086102-einstein-s-dreams
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Victim 2117        (Department Q, #8)","Adler-Olsen, Jussi",1524742554,9781524742553,1524742554,468        pp,3.99,"11,473","Mar 03, 2019","Mar 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2020",,Hardcover,view,/book/show/50214704-victim-2117
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"By the Time You Read This        (John Cardinal and Lise Delorme Mystery, #4)","Blunt, Giles",0805080619,9780805080612,0805080619,352        pp,3.97,"2,116",2006,"Feb 06, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 27, 2020",Mar 2020,"Feb 10, 2020",,Hardcover,view,/book/show/470655.By_the_Time_You_Read_This
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Blackfly Season        (John Cardinal and Lise Delorme Mystery, #3)","Blunt, Giles",0770429335,9780770429331,0770429335,448        pp,3.79,"2,937",2004,"Sep 26, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 10, 2020","Feb 11, 2020","Feb 09, 2020",,Mass Market Paperback,view,/book/show/150450.Blackfly_Season
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Case Histories        (Jackson Brodie, #1)","Atkinson, Kate",0316010707,9780316010702,0316010707,389        pp,3.81,"107,478","Sep 01, 2004","Oct 17, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2020",,Paperback,view,/book/show/16243.Case_Histories
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If the War Goes on: Reflections on War and Politics,"Hesse, Hermann",0374509255,9780374509255,0374509255,191        pp,3.93,708,1946,"Jun 01, 1971",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,2,"Jan 09, 2021Feb 08, 2020","Jan 14, 2021Jan 05, 2021","Feb 07, 2020",,Paperback,view,/book/show/1525484.If_the_War_Goes_on
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sisters        (Cormac Reilly, #.5)","McTiernan, Dervla*",,,B07W8XWK23,4        pp,3.61,"11,608","Sep 05, 2019","Sep 05, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 16, 2020","Mar 18, 2020","Feb 07, 2020",,Audible Audio,view,/book/show/52757833-the-sisters
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Scholar        (Cormac Reilly, #2)","McTiernan, Dervla*",0751569348,9780751569346,0751569348,377        pp,4.04,"24,090","Feb 18, 2019","Mar 07, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 13, 2020","Mar 16, 2020","Feb 07, 2020",,Paperback,view,/book/show/39122892-the-scholar
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Immortal,"Zelazny, Roger",0671698486,9780671698485,0671698486,216        pp,3.90,"11,794",1966,1989,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2020",,Paperback,view,/book/show/13827.This_Immortal
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wife Stalker,"Constantine, Liv*",,,B07WRCHH3W,320        pp,3.72,"37,602","May 19, 2020","May 19, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"There have been some excellent s of this book so I won't add much. Told from the perspective of two women - Piper and Joanna - alternating chaptThere have been some excellent s of this book so I won't add much. Told from the perspective of two women - Piper and Joanna - alternating chapters with each woman telling her side of the story. You don't know who to believe. One's the wife (Joanna) and one's the woman who wants to take her place (Piper). This book kept me guessing for quite awhile before the twist came at the end. Once I got started, I couldn't put it down. I loved the twist at the end. ...more",Notes are private!,0,3,1,"Feb 12, 2022","Feb 17, 2022","Feb 06, 2020",,Kindle Edition,view (with text),/book/show/49237241-the-wife-stalker
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The New Husband,"Palmer, D. J.*",1250107490,9781250107497,1250107490,376        pp,3.80,"14,284","Apr 14, 2020","Apr 14, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2020",,Hardcover,view,/book/show/45046677-the-new-husband
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Olive, Again        (Olive Kitteridge, #2)","Strout, Elizabeth*",0812996542,9780812996548,0812996542,289        pp,4.11,"97,079","Oct 15, 2019","Oct 15, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love the way Elizabeth Strout writes. Each chapter is a story in and of itself. Some of them I liked more than others, but I really love Olive's stoI love the way Elizabeth Strout writes. Each chapter is a story in and of itself. Some of them I liked more than others, but I really love Olive's story. She's had such an interesting life....more",Notes are private!,0,12,1,"Feb 02, 2020","Feb 05, 2020","Feb 02, 2020",,Hardcover,view (with text),/book/show/43984883-olive-again
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lost Roses,"Kelly, Martha Hall*",1524796395,9781524796396,1524796395,496        pp,4.03,"53,448","Apr 09, 2019","Apr 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 02, 2020",,Paperback,view,/book/show/34024801-lost-roses
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Colour Of Lightning,"Jiles, Paulette*",1554683173,9781554683178,1554683173,349        pp,4.11,"5,792",2009,"Mar 23, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2020",,Paperback,view,/book/show/6098570-the-colour-of-lightning
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Republic of Shame: Stories from Ireland's Institutions for 'Fallen Women',"Hogan, Caelainn",,,B07VMCM1BL,252        pp,4.39,808,"Sep 05, 2019","Sep 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2020",,Kindle Edition,view,/book/show/53020664-republic-of-shame
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Leviathan Wakes        (The Expanse, #1)","Corey, James S.A.*",1841499889,9781841499888,1841499889,592        pp,4.30,"267,269","Jun 02, 2011","Jun 02, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,11,1,"Mar 09, 2020","Mar 12, 2020","Jan 25, 2020",,Paperback,view,/book/show/8855321-leviathan-wakes
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dutch House,"Patchett, Ann",0062963678,9780062963673,0062963678,337        pp,4.10,"446,613","Sep 24, 2019","Sep 24, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Loved it!,Notes are private!,0,3,1,"Oct 07, 2021","Oct 21, 2021","Jan 16, 2020",,Hardcover,view (with text),/book/show/44318414-the-dutch-house
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Code Girls: The Untold Story of the American Women Code Breakers Who Helped Win World War II,"Mundy, Liza*",0316439894,9780316439893,0316439894,640        pp,3.97,"25,974","Oct 10, 2017","Oct 10, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book reminded me of the “Radium Girls”. Filled with history, it is the account of the women who played such a pivotal role in breaking the codes This book reminded me of the “Radium Girls”. Filled with history, it is the account of the women who played such a pivotal role in breaking the codes of the Japanese and the Germans during WW2. The Army and the Navy were in such competition to break the codes and they recruited young women from various colleges, in particular from what they called the “Seven Sisters” on the east coast. The men in charge of the programs believed women were better suited to the task and the women definitely did not disappoint. ...more",Notes are private!,0,1,1,"May 17, 2020","Jun 13, 2020","Jan 16, 2020",,Hardcover,view (with text),/book/show/34184307-code-girls
