,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,piperitapitta's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dominicana,"Cruz, Angie",8828204176,9788828204176,8828204176,384        pp,4.11,"34,507","Sep 03, 2019","Sep 17, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Jan 15, 2023","Jan 20, 2023","Jan 15, 2023",,Paperback,view,/book/show/55367031-dominicana
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come uccidersi e uccidere in America,"Laymon, Kiese*",8894833739,9788894833737,,170        pp,4.32,"5,472","Aug 13, 2013",Mar 2022,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Jan 07, 2023","Jan 13, 2023","Jan 07, 2023",,Paperback,view,/book/show/60736469-come-uccidersi-e-uccidere-in-america
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nicky & Vera: Storia di un eroe discreto della Shoah e dei 669 bambini che salvò,"Sís, Peter",8817159212,9788817159210,8817159212,64        pp,4.48,"1,203","Jan 26, 2021","Nov 16, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Jan 02, 2023","Jan 02, 2023","Jan 02, 2023",,Hardcover,view,/book/show/59989168-nicky-vera
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La terra d'ombra,"Rash, Ron*",888373419X,9788883734199,888373419X,256        pp,3.70,"11,931","Feb 22, 2012","Sep 13, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Dec 30, 2022",Jan 2023,"Dec 30, 2022",,Paperback,view,/book/show/75423579-la-terra-d-ombra
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Piccole cose da nulla,"Keegan, Claire",8806251635,9788806251635,8806251635,104        pp,4.19,"153,381","Nov 05, 2021","Nov 15, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Canto di NataleQuelle piccole cose che fanno di un Natale un vero Natale.Un’atmosfera sospesa fra paesaggi innevati, profumo di torte e biscotti appenCanto di NataleQuelle piccole cose che fanno di un Natale un vero Natale.Un’atmosfera sospesa fra paesaggi innevati, profumo di torte e biscotti appena sfornati e piccoli regali che scaldano i cuori, eco delle tante cose in clima natalizio di valore lette e amate - Dickens, Joyce, Alcott - ma anche di personaggi buoni che abitano nelle opere di Norman Rockwell e hanno gli occhi buoni di James Stewart nei film di Frank Capra, finché una porta che si apre sulla legnaia porta alla luce uno dei crimini perpetrati ai danni di migliaia di donne e dei loro bambini per decenni. Bastava non solo guardare, ma vedere, così come sceglie di fare Bill Furlong, il protagonista di questo breve e bel racconto di Claire Keegan (di cui vorrò senz’altro leggerne altri). Era il 1985, non l’’800 di Dickens....more",Notes are private!,0,23,1,"Dec 29, 2022","Dec 29, 2022","Dec 29, 2022",,Paperback,view (with text),/book/show/63335305-piccole-cose-da-nulla
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shenzhen,"Delisle, Guy",8817072826,9788817072823,8817072826,150        pp,3.74,"8,728",Apr 2000,"Mar 12, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Un Delisle ancora acerbo nel suo primo reportage a fumetti - tre mesi in Cina per lavoro sul finire degli anni Novanta - lascia però intuire l’ironia,Un Delisle ancora acerbo nel suo primo reportage a fumetti - tre mesi in Cina per lavoro sul finire degli anni Novanta - lascia però intuire l’ironia, l’arguzia e la capacità di osservazione del Delisle che verrà....more",Notes are private!,0,9,1,"Dec 26, 2022","Dec 27, 2022","Dec 27, 2022",,Paperback,view (with text),/book/show/22377730-shenzhen
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il giusto peso,"Laymon, Kiese*",8894833240,9788894833249,B07W583LZH,221        pp,4.48,"39,759","Oct 16, 2018","Aug 30, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,anche e mezza.,Notes are private!,0,13,1,"Dec 24, 2022","Dec 29, 2022","Dec 24, 2022",,Kindle Edition,view (with text),/book/show/50919818-il-giusto-peso
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sotto la falce. Un memoir,"Ward, Jesmyn*",,9791280284112,B08Y4R8XK5,271        pp,4.30,"23,759","Sep 17, 2013","Jul 15, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"Dec 19, 2022","Dec 23, 2022","Dec 19, 2022",,Paperback,view,/book/show/58532979-sotto-la-falce-un-memoir
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le cugine,"Venturini, Aurora",8869983226,9788869983221,8869983226,202        pp,4.17,"7,976","Dec 26, 2007","Sep 28, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 09, 2022","Dec 14, 2022","Dec 09, 2022",,Paperback,view,/book/show/61865523-le-cugine
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Racconti romani,"Lahiri, Jhumpa",8823526108,9788823526105,8823526108,253        pp,3.83,"4,572","Oct 10, 2023",Sep 2022,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Belli, davvero belli e, per certi versi, se si considera che Jhumpa Lahiri li ha scritti in italiano, sorprendenti nel loro tagliente candore. Alcuni Belli, davvero belli e, per certi versi, se si considera che Jhumpa Lahiri li ha scritti in italiano, sorprendenti nel loro tagliente candore. Alcuni più di altri, ma questo è inevitabile, tutti però accomunati da questo sguardo su Roma, di cui a ogni pagina si riescono a vedere luci e, per contrasto, calore, e sulla nostra incapacità di accogliere fino in fondo, che si fa indagatore, magnetico, disincantato, innamorato. Un uso della nostra lingua, come dicevo, sorprendente....more",Notes are private!,0,16,1,"Dec 02, 2022","Dec 08, 2022","Dec 02, 2022",,Paperback,view (with text),/book/show/62839726-racconti-romani
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Morire in piedi,"Tomine, Adrian",8817083267,9788817083263,8817083267,123        pp,3.91,"11,380","Oct 01, 2015","Mar 31, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2022",,Hardcover,view,/book/show/29753318-morire-in-piedi
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I canti d'amore di Wood Place,"Jeffers, Honorée Fanonne",8823530830,9788823530836,8823530830,848        pp,4.52,"33,641","Aug 24, 2021","Sep 07, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"La spina dorsale degli USA[image](immagine rubata alla recensione del New York Times)Schiavitù, discriminazione razziale, suprematismo bianco, razzismLa spina dorsale degli USA[image](immagine rubata alla recensione del New York Times)Schiavitù, discriminazione razziale, suprematismo bianco, razzismo endemico, femminismo, intersezionalità, potere nero, radici.Il grande romanzo americano afroamericano, o afrodiscendente (termine con il quale alcuni preferiscono essere chiamati), fondato su quelli che in un bel passaggio del romanzo vengono definiti “la spina dorsale degli Stati Uniti”, intreccia la storia di quella che tutto sommato può essere considerata la protagonista, Ailey Pearl Garfield, e della sua famiglia (in cui scorre anche sangue Creek) a quella dei loro avi, quella degli schiavi a quella dei loro padroni e carnefici, per giungere fino ai nostri giorni.Le tante sfumature di colore della pelle che vanno dal bianco al nero, e viceversa, sono il segno, invece, di un tutto che non è scindibile.Un romanzo ambizioso che non mi ha convinta appieno proprio nella struttura, che sarebbe stata più avvincente se, a tratti, non tendesse a voler complicare la comprensione delle relazioni di parentela fra i tanti personaggi con una moltitudine di personaggi, avvenimenti e salti temporali: ma dove si è mai visto un albero genealogico come quello posizionato nelle prime pagine del libro? Capisco che un albero genealogico classico avrebbe svelato troppo e privato il lettore del colpo di scena finale, quindi meglio un elenco di famiglie fra le quali andare da soli a rintracciare i legami, però…Molto interessante, invece, nel descrivere la realtà contemporanea, nell’aiutare a comprendere meglio atteggiamenti e resistenze che a noi, a volte, possono sembrare impuntature quasi eccessive, le tante forme di razzismo e discriminazione anche fra neri a seconda delle sfumature di colore della pelle e nei confronti di altre minoranze.Quello che è certo è che ha avuto il pregio, non essendo riuscita a uscire dall’argomento nemmeno una volta che ho chiuso il romanzo (che è di oltre ottocento pagine e forse anche per quello si fatica a lasciare), di stimolare altre due letture, entrambe eccellenti: Sotto la falce. Un memoir di Jesmyn Ward e Il giusto peso di Kiese Laymar. Due memoir, due storie del Mississippi, laddove il razzismo sembra ormai essere endemico. Il romanzo, invece, è ambientato in Georgia.“Sono qui per parlare di molte tribù: i Cherokee, i Wolof, gli Akan, gli Yoruba. E le molte comunità che non so nominare”, dichiara la stessa autrice in epilogo di trattazione, dopo l’utile coda archivistica che ulteriormente chiarisce le finalità del testo, “sono qui per rendere grazie a coloro che sono venuti prima. Vivono dentro di me: la gente. Le persone. I loro canti”. Perché all’interno di ogni storia come questa, impossibile da dimenticare, sono racchiuse mille altre altre Storie, che non bisognerebbe mai dimenticare. (da Il Libraio)Qui una bella recensione....more",Notes are private!,0,24,1,"Nov 12, 2022","Dec 18, 2022","Nov 12, 2022",,Paperback,view (with text),/book/show/61800310-i-canti-d-amore-di-wood-place
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il ragazzo,"Ernaux, Annie*",,,B0B4H6H1ZZ,64        pp,3.62,"9,675","May 05, 2022","Nov 08, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"Nov 11, 2022","Nov 11, 2022","Nov 12, 2022",,Paperback,view,/book/show/63269548-il-ragazzo
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il dio disarmato,"Pomella, Andrea",880625104X,9788806251048,880625104X,248        pp,3.67,108,"Sep 06, 2022","Sep 06, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Nov 06, 2022","Nov 12, 2022","Nov 06, 2022",,Hardcover,view,/book/show/62317253-il-dio-disarmato
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Un volto nella folla,"Schulberg, Budd",8862618492,9788862618496,8862618492,108        pp,4.01,84,1964,Oct 2022,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Nov 05, 2022","Nov 12, 2022","Nov 05, 2022",,Paperback,view,/book/show/63224960-un-volto-nella-folla
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Voci dalla luna,"Dubus, Andre",8862611900,9788862611909,8862611900,135        pp,3.97,319,1984,"Apr 27, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Nov 04, 2022","Nov 05, 2022","Nov 04, 2022",,Paperback,view,/book/show/12355032-voci-dalla-luna
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Siamo ancora qui. La mia amicizia con Philip Roth,"Taylor, Benjamin*",8865948191,9788865948194,8865948191,112        pp,4.03,256,"May 19, 2020","May 13, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Oct 30, 2022","Nov 02, 2022","Oct 30, 2022",,Paperback,view,/book/show/57895297-siamo-ancora-qui-la-mia-amicizia-con-philip-roth
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dove si nasconde il lupo,"Gundar-Goshen, Ayelet",8854524751,9788854524750,8854524751,304        pp,4.04,"2,366","Dec 05, 2021","Sep 06, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"«E tu, che cosa avresti fatto?»«Pensiamo a cosa può mettere in pericolo i nostri figli. E se la vera minaccia fossero loro? Tra aggredire e essere vit«E tu, che cosa avresti fatto?»«Pensiamo a cosa può mettere in pericolo i nostri figli. E se la vera minaccia fossero loro? Tra aggredire e essere vittima deve esserci una terza via»[image]Ne abbiamo parlato parecchio con il mio gruppo di lettura abituale, motivo per cui posso dire di conoscere già molte delle critiche che gli vengono mosse e i punti (in effetti di debolezza) di questo nuovo romanzo di Ayelet Gundar-Goshen che hanno lasciato perplessi molti lettori: è troppo sbrigativa e superficiale nel momento in cui la storia volge verso la spy-story (e ci costringe all'esercizio della sospensione dell'incredulità), lo sviluppo delle relazioni fra alcuni dei personaggi protagonisti risulta un po' artificiosa (l'effetto Harmony è sempre in agguato, ma a mio parere l'autrice evita in corsa di scivolare in quella direzione), la sensazione che a un certo punto le tematiche messe sul piatto siano un po' troppe (per quanto mediate dalla scrittura nitida e coinvolgente di Gundar-Goshen - è molto forte).Eppure funziona, secondo me, non tanto come romanzo volta pagine (altro appunto che gli viene mosso - o pregio, dipende), e nemmeno per le aspettative che genera il desiderio di scoprire chi sia il vero lupo della storia (e dove si nasconda), quanto per un'ulteriore ramificazione narrativa di un tema che riconosco portante in tre romanzi (su quattro, Una notte soltanto, Markovitch ha altre finalità narrative e si muove in tutt'altra direzione) della stessa autrice: sia Svegliare i leoni (l'unico dei quattro che non ho ancora letto, ma del quale conosco la tematica), che Bugiarda, che quest'ultimo, indagano sulle linee di confine sulla quale si pongono l'etica e la morale non solo dei protagonisti delle sue storie, ma anche, per empatia e immedesimazione, delle nostre.Quanto siamo disposti a spostare, sfumare o derogare dei nostri principi e dei nostri valori in virtù del coinvolgimento personale (nostro o delle persone che amiamo) quella linea? Quando i nostri principi vacillano, sfumano, si spostano a seconda di chi e cosa viene coinvolto dagli eventi?Ecco, credo che in questo Gundar-Goshen (che non dobbiamo dimenticare essere, oltre che un'autrice dalla scrittura purissima, è anche giornalista e laureata in psicologia clinica) sia magistrale, che il suo indagare nelle pieghe più recondite del nostro auto giustificarci, scartare e modificare quelle linee di confine sulle quali si attestano condotta, morale ed etica (genitoriale, umana, professionale) centri in pieno il bersaglio - vuoi che sia un incidente, una bugia, oppure un omicidio - e che nel raccontarcelo esplori una ulteriore faccia di quell'apeirogon pieno di contraddizioni (ormai che so che cos'è, l'apeirogon, mi permetto di portarlo a esempio) che è l'essere umano.Intorno a quello che è secondo me il nucleo del romanzo, oltre ai punti di debolezza già citati, e a una storia che tiene incollati alle pagine del libro (per la trama rimando alla scheda libro o alle primissime righe del romanzo: ""Vedo ancora quelle minuscole dita di neonato e cerco di capire se siano diventate le dita di un assassino. Il ragazzo morto si chiama Jamal Jones. Nella foto del giornale ha gli occhi neri come il velluto. Mio figlio si chiama Adam Shuster. Ha gli occhi del colore del mare di Tel Aviv. Dicono che è stato lui a ucciderlo, Ma non è vero."") un'ambientazione insolita (si tratta del primo romanzo di Gundar-Goshen ambientato fuori da Israele), la Silicon Valley, la California, gli Usa - terra a sua volta di contraddizioni e di promesse non sempre mantenute, fa da scenario non secondario alla storia, così come i riferimenti, ben calibrati capaci di raccontare tra le righe realtà conosciute a chi è abituato a leggere cronache contemporanee provenienti da quella parte di mondo, rimandano alla crisi abitativa che colpisce le classi sociali meno abbienti (ma anche quelle che da noi apparterrebbero a un'alta borghesia), all'antisemitismo dilagante (l'attentato - reale - compiuto nel 2018 alla sinagoga di Pittsburgh), il senso di straniamento che provano i tanti israeliani che vivono all'estero (il titolo originale del romanzo è ""רילוקיישן"", ""trasferimento"", ""Relocation"" in inglese) e il senso di appartenenza ovunque si trovino (e dove molti ebrei scelgono di tornare, o di andare per la prima volta) nei confronti di quella cultura e di quella terra in cui, paradossalmente, si sentono meno in pericolo che altrove: forse anche perché in molti, e in mezzo a quei molti c'è sicuramente anche l'autrice, tra l'uccidere e l'essere uccisi esiste (deve esistere) una terza via.Quindi imperfetto, è vero, ma secondo me una lettura e un'autrice sempre interessanti e stimolanti.Coincidenza, infine, è stato leggere pochi giorni dopo aver terminato il romanzo, nella newsletter Americana del periodico Internazionale curata da Alessio Marchionna, questo interessante estratto sull'antisemitismo negli USA, che amplifica e rende ancora più attuale, quanto evidenziato nel romanzo:Capire l’antisemitismo""Le gravi e numerose uscite dell’artista Kanye West hanno riaperto un dibattito sull’antisemitismo nella società statunitense. Secondo i dati dell’Fbi sui crimini d’odio, cioè i reati penali motivati da pregiudizi, gli attacchi contro la comunità ebraica costituiscono più della metà di tutti i crimini nei confronti di gruppi religiosi. Il numero di crimini d’odio contro gli ebrei ha oscillato tra i 600 e i 1.200 ogni anno da quando l’Fbi ha iniziato a raccogliere i dati, negli anni novanta. Nel 2020 sono stati 683, nel 2019 erano 963, e 847 nel 2018.Qualche mese fa, dopo che un uomo musulmano armato ha preso in ostaggio degli ebrei a Colleyville, in Texas, Yair Rosenberg sull’Atlantic ha spiegato perché i pregiudizi nei confronti degli ebrei sono diversi da quelli che riguardano altre minoranze, e perché gli Stati Uniti fanno ancora fatica a riconoscere il problema.A differenza di molti altri bigottismi, l’antisemitismo non è solo un pregiudizio sociale ma una teoria della cospirazione su come funziona il mondo. Questa visione distorta è ciò che unisce l’uomo armato del Texas, un musulmano che chiedeva la liberazione di una donna pachistana detenuta nello stato, con l’attentatore del 2018 alla sinagoga Tree of Life di Pittsburgh, un suprematista bianco che voleva fermare l’arrivo di musulmani negli Stati Uniti. È una visione del mondo condivisa da Louis Farrakhan, il leader della Nation of islam, e da David Duke, ex gran maestro del Ku Klux Klan. È un orientamento politico espresso dal sedicente leader conservatore cristiano dell’Ungheria, Viktor Orbán, e da Ali Khamenei, la guida suprema della teocrazia islamica iraniana.La fantasia sul fatto che gli ebrei dominano il mondo è incredibilmente malleabile, e questo la rende incredibilmente attraente. Se gli ebrei sono responsabili di ogni problema percepito, allora persone con ideali completamente opposti possono credere a quella fantasia. E grazie a secoli di materiale che attribuisce la colpa dei mali del mondo agli ebrei, i teorici della cospirazione che cercano un capro espiatorio per i loro dolori scoprono inevitabilmente che la mano invisibile del loro oppressore appartiene a un ebreo invisibile.Allo stesso tempo, poiché questa espressione di pregiudizio antiebraico è così diversa da altre forme di bigottismo, molte persone non la riconoscono. Le forze dell’ordine la ignorano. Le aziende di social media non la vedono. Gli attivisti antirazzisti, che intendono il razzismo come pregiudizio esercitato dai potenti, non riescono a coglierla, perché l’antisemitismo costruisce i suoi bersagli ebrei come privilegiati e potenti. E i politici di partito, più preoccupati di dare la colpa del problema ai loro avversari, passano il tempo ad analizzare l’identità delle persone antisemite invece che a contrastare le idee che le animano.Come spiega l’attivista per i diritti civili Eric Ward, “l’antisemitismo non è solo bigottismo verso la comunità ebraica. In realtà usa il bigottismo verso la comunità ebraica per minare le pratiche democratiche, e lo fa inquadrando la democrazia come una cospirazione invece che come uno strumento di emancipazione o uno strumento funzionale di governo. In altre parole, più le persone credono nell'antisemitismo e nella sua concezione del mondo, più perdono fiducia nella democrazia”.Qui una bella intervista a Ayelet Gundar-Goshen:https://ilmanifesto.it/ayelet-gundar-......more",Notes are private!,0,22,1,"Oct 26, 2022","Oct 31, 2022","Oct 26, 2022",,Paperback,view (with text),/book/show/61983745-dove-si-nasconde-il-lupo
