,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,DeEtte's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
432,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Shadow in the North        (Sally Lockhart, #2)","Pullman, Philip",0394825993,9780394825991,0394825993,361        pp,3.86,"15,696",1986,"Aug 23, 1997",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 24, 2010","Oct 27, 2010",,Mass Market Paperback,view,/book/show/210919.The_Shadow_in_the_North
433,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beautiful Creatures        (Caster Chronicles, #1)","Garcia, Kami*",0316042676,9780316042673,0316042676,563        pp,3.77,"599,456","Dec 01, 2009","Dec 01, 2009",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,All over the place....and not in a good way.,Notes are private!,0,0,1,"Oct 08, 2010","Oct 10, 2010","Oct 08, 2010",,Hardcover,view (with text),/book/show/6304335-beautiful-creatures
434,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Strain        (The Strain Trilogy, #1)","Toro, Guillermo del",0061558230,9780061558238,0061558230,403        pp,3.80,"86,704","Jun 02, 2009","Jun 02, 2009",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"probably 2.5I give the book points for an interesting concept. It's ancient gothic vampire lore, but approached from an epidemiological standpoint. I probably 2.5I give the book points for an interesting concept. It's ancient gothic vampire lore, but approached from an epidemiological standpoint. I thought it was unique and intriguing.I give the book lots of points for super creepiness. As in, I was jumping at small noises as I read. As in I slept with my bedroom door open for 3 nights. As in I am now afraid of the dark again. Super super creepy. **disclaimer, I am a total horror lightweight. I never would've read this book if I thought it would be this scary.I take points away for the way the book was written...which was basically a horror movie. Every scene is painstakingly laid out to the point of ridiculousness. I don't really need details handfed to me in that way, I have an imagination. Lots of horror cliches--basements, shadowy corners, abandoned subway tunnels, rat infestations. I don't need to see 20 different scenes of people being attacked by groups of viral vampires to understand what's going on. 3 or 4 attacks would've sufficed.I won't be reading on, simply because I'm a chicken and my husband definetely wouldn't be able to deal with the aftermath again. I am going to find some nice mindnumbing YA or chicklit to read now....more",Notes are private!,0,0,1,"Oct 31, 2010",Nov 2010,"Oct 03, 2010",,Hardcover,view (with text),/book/show/6065215-the-strain
435,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I Am Number Four        (Lorien Legacies, #1)","Lore, Pittacus",0061969559,9780061969553,0061969559,440        pp,3.94,"341,564","Aug 03, 2010","Aug 03, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Pretty fun sci-fi story. Not very good writing.,Notes are private!,0,0,1,not set,"Nov 06, 2010","Oct 03, 2010",,Hardcover,view (with text),/book/show/7747374-i-am-number-four
436,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Way of Shadows        (Night Angel, #1)","Weeks, Brent*",0316033677,9780316033671,0316033677,645        pp,4.15,"168,238",Oct 2008,"Oct 01, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 27, 2011","Sep 30, 2010",,Mass Market Paperback,view,/book/show/3227063-the-way-of-shadows
437,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Black Prism        (Lightbringer, #1)","Weeks, Brent*",0316075558,9780316075558,0316075558,629        pp,4.23,"122,979","Aug 25, 2010","Aug 25, 2010",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Maybe 1.5...but not sure.Definetely disappointing and it could've been so cool. The author spent so much time creating this mystical world of magic anMaybe 1.5...but not sure.Definetely disappointing and it could've been so cool. The author spent so much time creating this mystical world of magic and power that draws you in and then...dialogue. Oh brother! Every time there's dialogue (even inner monologue) it completely pulls you out of the setting. You're in this magical, Arthurian type world and then a character says something like ""What a fatty!"". Mood killer, to say the least. It's like he took a dialogue-writing class from George Lucas. Disaster.Plus I hate the ole ""mistaken identity"" plot device. Trite, unnecessarily confusing and super annoying....more",Notes are private!,0,0,1,not set,"Oct 23, 2010","Sep 30, 2010",,Hardcover,view (with text),/book/show/7165300-the-black-prism
438,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ruby in the Smoke        (Sally Lockhart, #1)","Pullman, Philip",0394895894,9780394895895,0394895894,230        pp,3.77,"28,584",1985,"Nov 12, 1988",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 15, 2010","Oct 16, 2010","Sep 30, 2010",,Mass Market Paperback,view,/book/show/114982.The_Ruby_in_the_Smoke
439,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Never Let Me Go,"Ishiguro, Kazuo*",,,1400078776,288        pp,3.85,"694,044","Apr 05, 2005","Aug 31, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 23, 2010",,Paperback,view,/book/show/6334.Never_Let_Me_Go
440,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"City of Fallen Angels        (The Mortal Instruments, #4)","Clare, Cassandra*",1442403543,9781442403543,1442403543,425        pp,4.08,"601,111","Apr 05, 2011","Apr 05, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Meh...This book goes WAY overboard on the angst. And anybody who knows me should realize what a shocking statement that is, because I am generally a hMeh...This book goes WAY overboard on the angst. And anybody who knows me should realize what a shocking statement that is, because I am generally a huge fan of angst. But it's just so overused in this instance that it's annoying. It took over the story. And while I was entertained and I'll certainly keep reading, I kind of wish she would've stopped after the third book in the series. I did enjoy how she made references to the characters in the Infernal Devices series, that was cool....more",Notes are private!,0,0,1,not set,"Jun 12, 2011","Sep 16, 2010",,Hardcover,view (with text),/book/show/6752378-city-of-fallen-angels
441,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Conspiracy of Paper        (Benjamin Weaver, #1)","Liss, David*",034911420X,9780349114200,034911420X,506        pp,3.87,"11,346",2000,2001,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Definetely not as good as ""Whiskey Rebels"" but I still enjoyed it. I wasn't fully engrossed in the story until about halfway through so it was a prettDefinetely not as good as ""Whiskey Rebels"" but I still enjoyed it. I wasn't fully engrossed in the story until about halfway through so it was a pretty slow start. But the last quarter of the book was great. I love how he ties a mystery around very interesting financial history. I feel like I learned a lot from both of the Liss novels I've read....more",Notes are private!,0,0,1,"Sep 05, 2010","Oct 07, 2010","Sep 05, 2010",,Paperback,view (with text),/book/show/49488.A_Conspiracy_of_Paper
442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Shades of Milk and Honey        (Glamourist Histories, #1)","Kowal, Mary Robinette*",076532556X,9780765325563,076532556X,304        pp,3.50,"16,995","Jul 26, 2010","Aug 03, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It's like all the Jane Austen novels rolled into one, plus...MAGIC! Heavenly. If loving this book is wrong, I don't want to be right.It's like all the Jane Austen novels rolled into one, plus...MAGIC! Heavenly. If loving this book is wrong, I don't want to be right....more",Notes are private!,0,0,1,"Oct 27, 2010","Oct 30, 2010","Sep 03, 2010",,Hardcover,view (with text),/book/show/7295501-shades-of-milk-and-honey
443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Passage        (The Passage, #1)","Cronin, Justin*",0345504968,9780345504968,0345504968,784        pp,4.04,"211,974","Jun 08, 2010","Jun 08, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Really superb book. Completely captivating. Great characters, action-packed plot, a lot of emotional depth. I loved it. I thought it was very realistiReally superb book. Completely captivating. Great characters, action-packed plot, a lot of emotional depth. I loved it. I thought it was very realistic. Totally heartbreaking and yet hopeful at the same time. ...more",Notes are private!,0,0,1,"Sep 23, 2010","Sep 29, 2010","Aug 28, 2010",,Hardcover,view (with text),/book/show/6690798-the-passage
444,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Across the Universe        (Across the Universe, #1)","Revis, Beth*",1595143971,9781595143976,1595143971,399        pp,3.77,"117,862","Jan 11, 2011","Jan 11, 2011",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 28, 2012","Mar 02, 2012","Aug 28, 2010",,Hardcover,view,/book/show/8235178-across-the-universe
445,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Silent on the Moor        (Lady Julia Grey, #3)","Raybourn, Deanna*",0778326144,9780778326144,0778326144,465        pp,4.02,"14,421","Feb 24, 2009","Feb 24, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Still a very good mystery series. The worse thing about these books, by far and away, are the cheesy covers. They are literally embarrassing to take oStill a very good mystery series. The worse thing about these books, by far and away, are the cheesy covers. They are literally embarrassing to take out into public. I suppose they're trying to grab the romance-reading crowd, it's annoying.But the characters are interesting and brooding and funny. The mysteries are always good (although this one was the easiest to figure out). Just like any other mystery series, there are a lot of coincidences and these characters just happen along the strangest situations. But that's to be expected. I really like all of the books so far and will read the next one....more",Notes are private!,0,0,1,not set,"Aug 21, 2010","Aug 24, 2010",,Paperback,view (with text),/book/show/4728979-silent-on-the-moor
446,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hidden Gallery        (The Incorrigible Children of Ashton Place, #2)","Wood, Maryrose*",0061791121,9780061791123,0061791121,320        pp,4.09,"9,749","Apr 01, 2010","Feb 22, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5 stars!! Not quite as charming as the first book, but still so fantastic! Everything that piqued my curiosity in the first book is coming full circ4.5 stars!! Not quite as charming as the first book, but still so fantastic! Everything that piqued my curiosity in the first book is coming full circle, plus lots of fun new mysteries and plot twists. It's getting very interesting, but still maintaining a light-hearted whimisical feel. Love it. Can't wait for the next one....more",Notes are private!,0,0,1,not set,"May 27, 2011","Aug 14, 2010",,Hardcover,view (with text),/book/show/8466286-the-hidden-gallery
447,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1984,"Orwell, George",,,,328        pp,4.19,"4,597,864","Jun 08, 1949","Jul 01, 1950",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Very interesting...and yet boring.,Notes are private!,0,0,1,"Aug 14, 2010","Aug 17, 2010","Aug 14, 2010",,Mass Market Paperback,view (with text),/book/show/5470.1984
448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Shanghai Girls        (Shanghai Girls, #1)","See, Lisa*",1400067111,9781400067114,1400067111,309        pp,3.91,"154,772","May 26, 2009","May 26, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Good solid writing. Very engrossing story, I actually couldn't put it down I was so involved. I like reading about the history of other culture's and Good solid writing. Very engrossing story, I actually couldn't put it down I was so involved. I like reading about the history of other culture's and this was definetely eye-opening. The relationship between the sisters (and all the different family dynamics) was interesting. I found it difficult to enjoy May, simply because the book is written from Pearl's point of view. So when they're having disagreements or arguments, you couldn't help but put yourself in Pearl's corner, and I'm not sure she was always in the right, does that make sense?Warning-this is not a book for the fainthearted. This is not a fun vacation read. It is filled with one unspeakable tragedy after another. I was 125 pages into the book when I called my friend and asked her ""is anything good EVER going to happen?"". There was some happiness at some points, but I felt like it was very short-lived and only made the horrible things that happened afterwards seem even more horrible....more",Notes are private!,0,0,1,not set,"Aug 11, 2010","Aug 12, 2010",,Hardcover,view (with text),/book/show/5960325-shanghai-girls
